year,month,month_label,uf_code,uf,region,sex,age_group,age,persons_married,opposite_sex_people,same_sex_people
2020,3,Março,23,CE,Northeast,combined,17,17,30,30,0
2020,3,Março,23,CE,Northeast,combined,18,18,63,63,0
2020,3,Março,23,CE,Northeast,combined,19,19,76,76,0
2020,3,Março,23,CE,Northeast,female,15,15,0,0,0
2020,3,Março,23,CE,Northeast,female,16,16,15,15,0
2020,3,Março,23,CE,Northeast,female,17,17,28,28,0
2020,3,Março,23,CE,Northeast,female,18,18,48,48,0
2020,3,Março,23,CE,Northeast,female,19,19,53,53,0
2020,3,Março,23,CE,Northeast,male,15,15,0,0,0
2020,3,Março,23,CE,Northeast,male,16,16,1,1,0
2020,3,Março,23,CE,Northeast,male,17,17,2,2,0
2020,3,Março,23,CE,Northeast,male,18,18,15,15,0
2020,3,Março,23,CE,Northeast,male,19,19,23,23,0
2020,3,Março,24,RN,Northeast,combined,15,15,1,1,0
2020,3,Março,24,RN,Northeast,combined,16,16,7,7,0
2020,3,Março,24,RN,Northeast,combined,17,17,11,11,0
2020,3,Março,24,RN,Northeast,combined,18,18,26,26,0
2020,3,Março,24,RN,Northeast,combined,19,19,27,27,0
2020,3,Março,24,RN,Northeast,female,15,15,1,1,0
2020,3,Março,24,RN,Northeast,female,16,16,6,6,0
2020,3,Março,24,RN,Northeast,female,17,17,10,10,0
2020,3,Março,24,RN,Northeast,female,18,18,20,20,0
2020,3,Março,24,RN,Northeast,female,19,19,18,18,0
2020,3,Março,24,RN,Northeast,male,15,15,0,0,0
2020,3,Março,24,RN,Northeast,male,16,16,1,1,0
2020,3,Março,24,RN,Northeast,male,17,17,1,1,0
2020,3,Março,24,RN,Northeast,male,18,18,6,6,0
2020,3,Março,24,RN,Northeast,male,19,19,9,9,0
2020,3,Março,25,PB,Northeast,combined,15,15,0,0,0
2020,3,Março,25,PB,Northeast,combined,16,16,4,4,0
2020,3,Março,25,PB,Northeast,combined,17,17,9,9,0
2020,3,Março,25,PB,Northeast,combined,18,18,25,25,0
2020,3,Março,25,PB,Northeast,combined,19,19,25,25,0
2020,3,Março,25,PB,Northeast,female,15,15,0,0,0
2020,3,Março,25,PB,Northeast,female,16,16,4,4,0
2020,3,Março,25,PB,Northeast,female,17,17,9,9,0
2020,3,Março,25,PB,Northeast,female,18,18,21,21,0
2020,3,Março,25,PB,Northeast,female,19,19,16,16,0
2020,3,Março,25,PB,Northeast,male,15,15,0,0,0
2020,3,Março,25,PB,Northeast,male,16,16,0,0,0
2020,3,Março,25,PB,Northeast,male,17,17,0,0,0
2020,3,Março,25,PB,Northeast,male,18,18,4,4,0
2020,3,Março,25,PB,Northeast,male,19,19,9,9,0
2020,3,Março,26,PE,Northeast,combined,15,15,0,0,0
2020,3,Março,26,PE,Northeast,combined,16,16,8,8,0
2020,3,Março,26,PE,Northeast,combined,17,17,20,20,0
2020,3,Março,26,PE,Northeast,combined,18,18,68,68,0
2020,3,Março,26,PE,Northeast,combined,19,19,68,68,0
2020,3,Março,26,PE,Northeast,female,15,15,0,0,0
2020,3,Março,26,PE,Northeast,female,16,16,7,7,0
2020,3,Março,26,PE,Northeast,female,17,17,18,18,0
2020,3,Março,26,PE,Northeast,female,18,18,53,53,0
2020,3,Março,26,PE,Northeast,female,19,19,50,50,0
2020,3,Março,26,PE,Northeast,male,15,15,0,0,0
2020,3,Março,26,PE,Northeast,male,16,16,1,1,0
2020,3,Março,26,PE,Northeast,male,17,17,2,2,0
2020,3,Março,26,PE,Northeast,male,18,18,15,15,0
2020,3,Março,26,PE,Northeast,male,19,19,18,18,0
2020,3,Março,27,AL,Northeast,combined,15,15,0,0,0
2020,3,Março,27,AL,Northeast,combined,16,16,8,8,0
2020,3,Março,27,AL,Northeast,combined,17,17,6,6,0
2020,3,Março,27,AL,Northeast,combined,18,18,36,36,0
2020,3,Março,27,AL,Northeast,combined,19,19,27,27,0
2020,3,Março,27,AL,Northeast,female,15,15,0,0,0
2020,3,Março,27,AL,Northeast,female,16,16,6,6,0
2020,3,Março,27,AL,Northeast,female,17,17,6,6,0
2020,3,Março,27,AL,Northeast,female,18,18,31,31,0
2020,3,Março,27,AL,Northeast,female,19,19,20,20,0
2020,3,Março,27,AL,Northeast,male,15,15,0,0,0
2020,3,Março,27,AL,Northeast,male,16,16,2,2,0
2020,3,Março,27,AL,Northeast,male,17,17,0,0,0
2020,3,Março,27,AL,Northeast,male,18,18,5,5,0
2020,3,Março,27,AL,Northeast,male,19,19,7,7,0
2020,3,Março,28,SE,Northeast,combined,15,15,0,0,0
2020,3,Março,28,SE,Northeast,combined,16,16,2,2,0
2020,3,Março,28,SE,Northeast,combined,17,17,2,2,0
2020,3,Março,28,SE,Northeast,combined,18,18,7,7,0
2020,3,Março,28,SE,Northeast,combined,19,19,19,19,0
2020,3,Março,28,SE,Northeast,female,15,15,0,0,0
2020,3,Março,28,SE,Northeast,female,16,16,2,2,0
2020,3,Março,28,SE,Northeast,female,17,17,2,2,0
2020,3,Março,28,SE,Northeast,female,18,18,6,6,0
2020,3,Março,28,SE,Northeast,female,19,19,16,16,0
2020,3,Março,28,SE,Northeast,male,15,15,0,0,0
2020,3,Março,28,SE,Northeast,male,16,16,0,0,0
2020,3,Março,28,SE,Northeast,male,17,17,0,0,0
2020,3,Março,28,SE,Northeast,male,18,18,1,1,0
2020,3,Março,28,SE,Northeast,male,19,19,3,3,0
2020,3,Março,29,BA,Northeast,combined,15,15,0,0,0
2020,3,Março,29,BA,Northeast,combined,16,16,29,29,0
2020,3,Março,29,BA,Northeast,combined,17,17,46,46,0
2020,3,Março,29,BA,Northeast,combined,18,18,126,126,0
2020,3,Março,29,BA,Northeast,combined,19,19,183,182,1
2020,3,Março,29,BA,Northeast,female,15,15,0,0,0
2020,3,Março,29,BA,Northeast,female,16,16,27,27,0
2020,3,Março,29,BA,Northeast,female,17,17,42,42,0
2020,3,Março,29,BA,Northeast,female,18,18,106,106,0
2020,3,Março,29,BA,Northeast,female,19,19,127,127,0
2020,3,Março,29,BA,Northeast,male,15,15,0,0,0
2020,3,Março,29,BA,Northeast,male,16,16,2,2,0
2020,3,Março,29,BA,Northeast,male,17,17,4,4,0
2020,3,Março,29,BA,Northeast,male,18,18,20,20,0
2020,3,Março,29,BA,Northeast,male,19,19,56,55,1
2020,3,Março,31,MG,Southeast,combined,15,15,0,0,0
2020,3,Março,31,MG,Southeast,combined,16,16,37,37,0
2020,3,Março,31,MG,Southeast,combined,17,17,59,59,0
2020,3,Março,31,MG,Southeast,combined,18,18,169,169,0
2020,3,Março,31,MG,Southeast,combined,19,19,216,216,0
2020,3,Março,31,MG,Southeast,female,15,15,0,0,0
2020,3,Março,31,MG,Southeast,female,16,16,36,36,0
