geography_level,geography_value,population,population_se,unweighted_n,year,quarter,population_cv,ci_lower,ci_upper
UF,16,735022.00013438,35372.223819466,4629,2015,1,0.0481240341282289,665693.715395137,804350.284873623
UF,17,1452467.00000096,45160.155013281,8618,2015,1,0.0310920351465825,1363954.72263868,1540979.27736324
UF,21,6781228.00000616,94344.8410120617,38324,2015,1,0.0139126484188374,6596315.50949536,6966140.49051696
UF,22,3254539.00000196,100415.597828207,13637,2015,1,0.0308540158308585,3057728.04477262,3451349.9552313
UF,23,8794728.00000497,157029.542106098,30682,2015,1,0.0178549628943623,8486955.7529682,9102500.24704174
UF,24,3312592.00000085,80464.3985171579,12004,2015,1,0.0242904645417055,3154884.67686954,3470299.32313216
UF,25,3906289.00000297,76100.0980684581,15830,2015,1,0.0194814306029073,3757135.54856883,4055442.45143711
UF,26,9137743.00001459,162108.873470435,22345,2015,1,0.0177405813963225,8820015.44643818,9455470.553591
UF,27,3170564.00000288,49308.9367988509,22899,2015,1,0.0155521026539146,3073920.25976117,3267207.74024459
UF,28,2175044.00000095,44401.7912362047,11665,2015,1,0.0204142036833211,2088018.08832892,2262069.91167298
UF,29,14444503.0000086,301656.442090495,28541,2015,1,0.0208838228695245,13853267.2378068,15035738.7622105
UF,31,20421891.0000124,252330.862455098,41766,2015,1,0.0123559009523136,19927331.5974125,20916450.4026123
UF,32,3814819.00000244,52994.1383055393,21162,2015,1,0.0138916520824462,3710952.39753185,3918685.60247303
UF,33,16943349.0000115,199669.264866621,40159,2015,1,0.0117845217534317,16552004.4320533,17334693.5679697
UF,35,44107695.000022,612314.214587536,44744,2015,1,0.0138822537561129,42907581.1922085,45307808.8078355
UF,41,11065495.0000089,169420.964048416,30432,2015,1,0.0153107442593647,10733436.012248,11397553.9877699
UF,42,6846375.00000401,82363.4408979786,33685,2015,1,0.0120302263457567,6684945.62220118,7007804.37780684
UF,43,11045232.0000047,168971.043250174,29883,2015,1,0.0152980981522256,10714054.8408041,11376409.1592052
UF,50,2576678.00000201,53405.7229355653,11920,2015,1,0.0207265800909247,2472004.70647998,2681351.29352404
UF,51,3263831.0000057,94709.4749084616,14600,2015,1,0.0290178857018933,3078203.84019042,3449458.15982098
UF,52,6595766.00000606,126518.100825327,19037,2015,1,0.0191817145764738,6347795.07899601,6843736.92101611
UF,53,2786877.00000171,63325.7291363237,9904,2015,1,0.0227228288640958,2662760.85159978,2910993.14840364
region,Central-West,15223152.0000155,178434.956459774,55461,2015,1,0.0117212884992275,14873425.9117714,15572878.0882596
region,North,16847348.0001584,184955.911900174,79763,2015,1,0.0109783398490039,16484841.0741063,17209854.9262105
region,Northeast,54977230.000044,421410.784137474,195927,2015,1,0.00766518764472378,54151280.0404377,55803179.9596502
region,South,28957102.0000176,253058.121609842,94000,2015,1,0.00873906931742301,28461117.1956669,29453086.8043682
region,Southeast,85287754.0000484,693740.409346615,147831,2015,1,0.00813411511981217,83928047.7831089,86647460.2169878
Brazil,Brazil,201641520.000115,932034.57710598,574034,2015,2,0.00462223542604445,199814765.796641,203468274.203588
UF,11,1652730.00000109,49728.342017416,9895,2015,2,0.0300886061349302,1555264.24063606,1750195.75936612
UF,12,806600.00000001,27144.4426094976,11583,2015,2,0.0336529166991039,753397.87010498,859802.12989504
UF,13,3699022.00000173,88000.130900824,16643,2015,2,0.0237901074664554,3526544.9128013,3871499.08720216
UF,14,470923.0000006,14325.5600822702,6605,2015,2,0.0304201750227785,442845.418180986,499000.581820214
UF,15,8070865.00001378,139175.312133357,21681,2015,2,0.0172441630646925,7798086.40069528,8343643.59933228
UF,16,737368.0000053,39772.332630107,4642,2015,2,0.0539382406475751,659415.660469143,815320.339541457
UF,17,1455816.0000009,45996.664933789,8607,2015,2,0.031595108814411,1365664.19332172,1545967.80668008
UF,21,6789354.00000483,97089.8964258205,38354,2015,2,0.014300314348869,6599061.2997475,6979646.70026216
UF,22,3258338.00000182,109800.086116295,13502,2015,2,0.0336981878848154,3043133.78571449,3473542.21428915
UF,23,8807898.000002,157580.496658781,30584,2015,2,0.0178908176115056,8499045.90188486,9116750.09811914
UF,24,3317536.00000243,108820.577820249,12138,2015,2,0.0328016268158564,3104251.5866979,3530820.41330696
UF,25,3912419.00000314,81185.1705736764,15672,2015,2,0.0207506329392663,3753298.98959999,4071539.01040629
UF,26,9150056.00000714,170259.216092744,22420,2015,2,0.0186074507186198,8816354.06842934,9483757.93158494
UF,27,3172501.00000179,50642.1733021384,23098,2015,2,0.0159628549532718,3073244.16423076,3271757.83577282
UF,28,2179080.00000114,47194.8435363699,11831,2015,2,0.0216581509335799,2086579.80641385,2271580.19358843
UF,29,14458268.000006,306017.957567327,28535,2015,2,0.0211656027933083,13858483.8245515,15058052.1754604
UF,31,20449993.0000087,264686.808911565,41890,2015,2,0.0129431246705783,19931216.3873592,20968769.6126582
UF,32,3823589.00000374,54966.289432458,21015,2015,2,0.0143755747368256,3715857.05235232,3931320.94765516
UF,33,16958805.0000083,204615.349380912,39769,2015,2,0.0120654344088992,16557766.2845376,17359843.7154789
UF,35,44181657.000019,652271.708049612,44953,2015,2,0.014763405275844,42903227.9441074,45460086.0559307
UF,41,11087716.0000062,171936.131294705,30554,2015,2,0.0155069025302063,10750727.3750275,11424704.624985
UF,42,6875515.00000167,86268.6098057309,33789,2015,2,0.0125472215253272,6706431.6317861,7044598.36821724
UF,43,11053746.000006,168273.069012377,30324,2015,2,0.0152231713133525,10723936.8451737,11383555.1548383
UF,50,2584286.00000126,59765.000380102,12020,2015,2,0.023126310470309,2467148.75172024,2701423.24828228
UF,51,3276562.00000201,97700.8622658242,14748,2015,2,0.0298181027142976,3085071.82870249,3468052.17130153
UF,52,6617188.00000339,136409.637324698,19054,2015,2,0.0206144418633154,6349830.02370281,6884545.97630397
UF,53,2793689.00000065,69546.2389713985,10128,2015,2,0.0248940519046259,2657380.87635649,2929997.12364481
region,Central-West,15271725.0000073,191210.831984074,55950,2015,2,0.0125205785190594,14896958.6558646,15646491.34415
region,North,16893324.0000234,185003.439454251,79656,2015,2,0.0109512751578076,16530723.921677,17255924.0783698
region,Northeast,55045450.0000303,438376.828648527,196134,2015,2,0.00796390671069609,54186247.2042223,55904652.7958383
region,South,29016977.0000139,255578.035122832,94667,2015,2,0.00880787943977451,28516053.2559337,29517900.7440942
region,Southeast,85414044.0000397,735123.270009861,147627,2015,2,0.00860658546982648,83973228.8666231,86854859.1334563
Brazil,Brazil,201998021.000118,1007040.9656629,573151,2015,3,0.00498540015727338,200024256.976462,203971785.023774
UF,11,1655948.00000054,58497.6367507915,9984,2015,3,0.0353257691369369,1541294.73878828,1770601.2612128
UF,12,808864.00000136,28934.9635832441,11831,2015,3,0.0357723468756126,752152.513484224,865575.486518497
UF,13,3712608.00000332,96705.854997945,16133,2015,3,0.0260479573921778,3523068.0071132,3902147.99289345
UF,14,474401.00000078,14341.2812992963,6668,2015,3,0.0302302931470901,446292.605162002,502509.394839559
UF,15,8089596.0000217,139841.787051805,21669,2015,3,0.0172866218599087,7815511.13386644,8363680.86617696
UF,16,739738.00000588,39985.5193186575,4653,2015,3,0.0540536234698497,661367.822238181,818108.177773579
UF,17,1459259.00000132,61700.2400157748,8547,2015,3,0.0422818978781141,1338328.75173292,1580189.24826972
UF,21,6797543.00000522,97367.7785782791,38403,2015,3,0.0143239665535333,6606705.66073712,6988380.33927332
UF,22,3262228.00000146,120499.730683568,13313,2015,3,0.0369378629217559,3026052.86771489,3498403.13228803
UF,23,8821373.00000303,157875.628458765,30077,2015,3,0.0178969451193948,8511942.45418722,9130803.54581884
UF,24,3322552.0000022,108198.950623062,12063,2015,3,0.0325650134664529,3110485.95361597,3534618.04638843
UF,25,3918739.00000131,79721.4635854762,15565,2015,3,0.0203436522783093,3762487.80257896,4074990.19742366
UF,26,9162591.0000044,165858.84408322,22410,2015,3,0.0181017404447214,8837513.63908384,9487668.36092496
UF,27,3174458.0000035,49727.11809163,22948,2015,3,0.0156647585482546,3076994.63948893,3271921.36051806
UF,28,2183191.00000066,63726.4667478907,11726,2015,3,0.0291895975880587,2058289.4203128,2308092.57968852
UF,29,14472265.0000055,295873.760456,28933,2015,3,0.0204441917319706,13892363.0855413,15052166.9144697
UF,31,20478785.0000087,269843.070398257,41681,2015,3,0.0131767128957183,19949902.3005504,21007667.699467
UF,32,3832585.00000206,58192.3090383906,21212,2015,3,0.0151835664540667,3718530.17010959,3946639.82989453
UF,33,16974281.0000073,195899.495966716,40155,2015,3,0.0115409598772774,16590325.043323,17358236.9566916
UF,35,44256572.0000161,757667.469630882,44791,2015,3,0.0171198860506097,42771571.047282,45741572.9527502
UF,41,11110538.0000054,162004.01797052,30602,2015,3,0.0145811137111849,10793015.9594324,11428060.0405784
UF,42,6905808.00000359,87830.57915399,33719,2015,3,0.0127183638980326,6733663.22812047,7077952.77188671
UF,43,11062318.000004,166346.178195954,30300,2015,3,0.0150371900532867,10736285.481774,11388350.5182339
UF,50,2592099.00000115,67540.6712748118,11964,2015,3,0.0260563625366091,2459721.71681086,2724476.28319144
UF,51,3289799.00000192,94815.5696042268,14685,2015,3,0.0288210828698566,3103963.89840399,3475634.10159985
UF,52,6639256.00000356,135736.989039533,18941,2015,3,0.0204446084078488,6373216.39011617,6905295.60989095
UF,53,2800626.00000204,67348.8040725342,10178,2015,3,0.0240477679177745,2668624.76961803,2932627.23038605
region,Central-West,15321780.0000087,191081.464614298,55768,2015,3,0.0124712314505357,14947267.2112515,15696292.7887659
region,North,16940414.0000349,196922.287063221,79485,2015,3,0.0116244081793288,16554453.4096377,17326374.5904321
region,Northeast,55114940.0000273,434249.001447716,195438,2015,3,0.00787897077357793,54263827.5968673,55966052.4031873
region,South,29078664.000013,248255.037156385,94621,2015,3,0.00853736049071148,28592093.0682058,29565234.9318202
region,Southeast,85542223.0000342,829842.294975409,147839,2015,3,0.00970096714665783,83915761.9890343,87168684.011034
Brazil,Brazil,202350226.000119,1057781.68473299,562871,2015,4,0.00522747963094624,200277011.994537,204423440.005702
UF,11,1659107.00000078,56142.4256024811,9535,2015,4,0.033838942034754,1549069.8678152,1769144.13218636
UF,12,811067.00000122,26680.6942935345,11526,2015,4,0.032895795653743,758773.800103369,863360.199899071
UF,13,3726093.00000285,98002.6347223291,15828,2015,4,0.0263017146169605,3534011.36555705,3918174.63444865
UF,14,477945.00000131,15161.1526809733,6454,2015,4,0.031721542606224,448229.68678249,507660.313220131
UF,15,8108100.00002114,142524.062741461,21111,2015,4,0.017577985316053,7828757.97011755,8387442.02992473
UF,16,742058.00000294,43183.5905001154,4723,2015,4,0.0581943601442803,657419.717899588,826696.282106292
UF,17,1462668.00000195,59207.5776931347,8266,2015,4,0.0404791638930063,1346623.28011155,1578712.71989235
UF,21,6805546.00000681,105908.552617797,38058,2015,4,0.0155620948881531,6597969.05122116,7013122.94879246
UF,22,3266084.0000013,116948.895787568,13114,2015,4,0.0358070691958691,3036868.37622594,3495299.62377666
UF,23,8834738.00000337,200653.45748363,29780,2015,4,0.0227118741363415,8441464.44996202,9228011.55004472
UF,24,3327486.00000087,108419.92054259,11929,2015,4,0.0325831334955465,3114986.8605307,3539985.13947104
UF,25,3925030.0000011,80245.8407479314,15303,2015,4,0.0204446439257557,3767751.04222602,4082308.95777618
UF,26,9174923.00000552,161673.896175181,22161,2015,4,0.0176212809824217,8858047.9862619,9491798.01374914
UF,27,3176359.00000335,45110.5408661846,22381,2015,4,0.0142019654787563,3087943.96458251,3264774.03542419
UF,28,2187242.00000025,68909.281235264,11459,2015,4,0.0315051015092322,2052182.29057859,2322301.70942191
UF,29,14486033.0000045,313751.293069537,28391,2015,4,0.0216588829439667,13871091.7654853,15100974.2345237
UF,31,20507322.0000084,392167.536425411,41102,2015,4,0.0191232934473478,19738687.7527088,21275956.247308
UF,32,3841484.00000434,57900.7464313876,20507,2015,4,0.0150724944920562,3728000.62232083,3954967.37768785
UF,33,16989271.0000068,238028.346734535,39719,2015,4,0.014010509734905,16522744.0131075,17455797.9869061
UF,35,44329928.0000142,738738.994638712,44076,2015,4,0.0166645656324656,42882026.176547,45777829.8234814
UF,41,11133203.0000061,164371.406978952,30336,2015,4,0.0147640716673235,10811040.9622392,11455365.0377731
UF,42,6936268.00000481,87442.7142116312,33014,2015,4,0.0126065939510369,6764883.42943959,7107652.57057004
UF,43,11070644.0000057,177709.259729869,29762,2015,4,0.0160522964815577,10722340.2512159,11418947.7487955
UF,50,2599848.00000181,66945.6225595913,11771,2015,4,0.0257498217432499,2468636.9908624,2731059.00914122
UF,51,3303110.00000204,100764.083174393,13992,2015,4,0.0305058212334228,3105616.02604503,3500603.97395905
UF,52,6661211.00000541,139858.601724768,18515,2015,4,0.0209959723126402,6387093.17769673,6935328.82231409
UF,53,2807458.0000005,69483.1666682848,10058,2015,4,0.0247494946204974,2671273.49579887,2943642.50420213
region,Central-West,15371627.0000098,197543.554095109,54336,2015,4,0.0128511805611067,14984448.7486053,15758805.2514142
region,North,16987038.0000322,198448.170988677,77443,2015,4,0.0116823292553005,16598086.7320965,17375989.2679678
region,Northeast,55183441.0000271,463369.74698003,192576,2015,4,0.00839689839167155,54275252.9844208,56091629.0156334
region,South,29140115.0000167,257380.591138251,93112,2015,4,0.00883251803014859,28635658.3110661,29644571.6889673
region,Southeast,85668005.0000337,871516.30455906,145404,2015,4,0.0101731831453145,83959864.4311585,87376145.5689089
Brazil,Brazil,202698169.000255,1138055.33688876,566932,2016,1,0.00561453190476196,200467621.527539,204928716.472971
UF,11,1662196.00000159,62741.387273764,9716,2016,1,0.0377460824558018,1539225.14060493,1785166.85939825
UF,12,813229.00000115,29625.8306105643,11535,2016,1,0.0364298747468701,755163.43899236,871294.56100994
UF,13,3739461.00000492,97276.6639952655,16126,2016,1,0.0260135522191935,3548802.242038,3930119.75797184
UF,14,481560.00000121,15152.9951606461,6593,2016,1,0.0314664738778303,451860.675228434,511259.324773986
UF,15,8126387.00005646,151745.051757943,21244,2016,1,0.0186731264160676,7828972.16377873,8423801.83633419
UF,16,744330.00004193,41493.6673581996,4754,2016,1,0.0557463320783284,663003.906433374,825656.093650487
UF,17,1466034.00000186,56404.0737670828,8567,2016,1,0.0384739192726848,1355484.04683704,1576583.95316668
UF,21,6813315.00000602,111643.888733548,38682,2016,1,0.016386133436286,6594496.99899427,7032133.00101777
UF,22,3269892.00000247,113776.689966534,13150,2016,1,0.0347952439916816,3046893.78538788,3492890.21461706
UF,23,8847979.00000681,174962.988555618,29948,2016,1,0.0197743449159953,8505057.8438103,9190900.15620331
UF,24,3332327.00000294,109927.36484673,11935,2016,1,0.0329881685820849,3116873.32398795,3547780.67601793
UF,25,3931293.00000087,81742.2923307975,15531,2016,1,0.0207927245134818,3771081.05101876,4091504.94898298
UF,26,9187053.00000979,162166.912680163,22390,2016,1,0.0176516792359846,8869211.69167262,9504894.30834696
UF,27,3178214.00000487,44783.1064535236,22532,2016,1,0.0140906516847056,3090440.72424014,3265987.2757696
UF,28,2191232.00000232,63090.595437911,11394,2016,1,0.0287922937588736,2067576.70518083,2314887.29482381
UF,29,14499580.0000072,355648.935632534,28261,2016,1,0.0245282232749056,13802520.8950275,15196639.104987
UF,31,20535588.0000138,375489.213645195,41446,2016,1,0.0182848045863085,19799642.6646859,21271533.3353416
UF,32,3850315.00000791,62195.5973193287,20862,2016,1,0.0161533789622929,3728413.86926507,3972216.13075075
UF,33,17003768.0000135,259733.588272052,39694,2016,1,0.0152750606966553,16494699.5214249,17512836.4786021
UF,35,44401749.0000268,835452.937309112,44422,2016,1,0.0188157664084045,42764291.3321227,46039206.6679308
UF,41,11155726.0000122,165876.989632426,30220,2016,1,0.0148692240766979,10830613.0744687,11480838.9255557
UF,42,6966904.00000667,91717.8785468464,33494,2016,1,0.0131647972394565,6787140.26131643,7146667.73869691
UF,43,11078731.0000084,174332.748603732,29614,2016,1,0.0157358048140712,10737045.0914192,11420416.9085975
UF,50,2607532.0000016,69415.4567175541,11874,2016,1,0.0266211332085326,2471480.2048648,2743583.7951384
UF,51,3316501.0000052,101900.955982027,13876,2016,1,0.0307254410542517,3116778.79629023,3516223.20372017
UF,52,6683089.00000452,149027.917744065,18930,2016,1,0.0222992567873875,6390999.64853515,6975178.35147389
UF,53,2814184.00000203,71705.2835202282,10142,2016,1,0.0254799556532823,2673644.22680115,2954723.77320291
region,Central-West,15421306.0000133,206284.459941135,54822,2016,1,0.0133765882047186,15016995.8879584,15825616.1120683
region,North,17033197.0001091,206000.579703468,78535,2016,1,0.0120940642970399,16629443.283096,17436950.7171223
region,Northeast,55250885.0000433,483277.964710114,193823,2016,1,0.00874697237355989,54303677.5946897,56198092.405397
region,South,29201361.0000272,257525.245695217,93328,2016,1,0.00881894668179941,28696620.7933548,29706101.2066997
region,Southeast,85791420.000062,954098.312138164,146424,2016,1,0.0111211390618954,83921421.6705607,87661418.3295632
Brazil,Brazil,203034480.000136,1154316.4608658,570653,2016,2,0.00568532231995779,200772061.310078,205296898.690195
UF,11,1665166.00000007,59081.4093757272,9966,2016,2,0.0354807925310298,1549368.56546778,1780963.43453236
UF,12,815291.00000209,27619.5924735845,11852,2016,2,0.0338769745692197,761157.593486191,869424.406517989
UF,13,3752427.00000219,98222.0166803639,16811,2016,2,0.0261755969350787,3559915.38481978,3944938.6151846
UF,14,485161.00000095,15857.7625879574,6679,2016,2,0.0326855674465309,454080.356453167,516241.643548733
UF,15,8144061.0000279,157705.129474057,21424,2016,2,0.0193644337233619,7834964.62608152,8453157.37397428
UF,16,746503.00000534,36417.110458504,4971,2016,2,0.0487836089851528,675126.775085655,817879.224925025
UF,17,1469308.00000346,61748.5731280057,8680,2016,2,0.0420256155468154,1348283.02057583,1590332.97943109
UF,21,6820732.00000482,115317.120946622,39482,2016,2,0.0169068541245339,6594714.59614859,7046749.40386105
UF,22,3273597.00000111,107781.414163082,13128,2016,2,0.0329244602078527,3062349.31003867,3484844.68996355
UF,23,8860797.00000378,173460.047789459,30418,2016,2,0.0195761225304433,8520821.55357985,9200772.44642771
UF,24,3336988.00000224,109976.501001784,11929,2016,2,0.0329568164469605,3121438.01889301,3552537.98111147
UF,25,3937398.00000049,82670.5732983375,15455,2016,2,0.0209962450578598,3775366.65375447,4099429.34624651
UF,26,9198730.0000054,155874.781528087,22287,2016,2,0.0169452502169317,8893221.0421123,9504238.9578985
UF,27,3179971.00000209,47469.4243276185,22311,2016,2,0.0149276280593714,3086932.63795311,3273009.36205107
UF,28,2195079.00000137,65194.8023958518,11420,2016,2,0.0297004355632809,2067299.53532629,2322858.46467645
UF,29,14512637.0000052,345312.248811636,28169,2016,2,0.0237939010540615,13835837.4289139,15189436.5710966
UF,31,20562975.0000097,400621.843920574,41438,2016,2,0.0194826791318078,19777770.6145053,21348179.385514
UF,32,3858871.00000166,59861.0796189062,21315,2016,2,0.0155125889460623,3741545.43987292,3976196.5601304
UF,33,17017479.0000073,263612.688891204,39655,2016,2,0.0154907015834185,16500807.6239128,17534150.3761019
UF,35,44470534.0000157,845385.061915409,44581,2016,2,0.0190100047351604,42813609.7255933,46127458.274438
UF,41,11177613.0000094,199571.349277211,30300,2016,2,0.0178545588648528,10786460.34308,11568765.6569388
UF,42,6997023.00000485,91479.2589361817,33451,2016,2,0.013074025758686,6817726.94715752,7176319.05285218
UF,43,11086416.0000046,158535.510812472,29489,2016,2,0.0142999785334058,10775692.1085415,11397139.8914677
UF,50,2614993.00000153,73454.1693468177,11955,2016,2,0.0280896236994802,2471025.47356746,2758960.5264356
UF,51,3329656.00000821,82862.1816436605,14279,2016,2,0.0248861088483183,3167249.10830622,3492062.8917102
UF,52,6704411.00000369,158914.360596238,18854,2016,2,0.0237029562471856,6392944.57660885,7015877.42339853
UF,53,2820663.00000121,72217.75632621,10354,2016,2,0.0256031139934756,2679118.79855755,2962207.20144487
region,Central-West,15469723.0000146,206714.378971761,55442,2016,2,0.0133625132765186,15064570.2621434,15874875.7378859
region,North,17077917.000042,210148.728516742,80383,2016,2,0.0123052904236638,16666033.0607523,17489800.9393317
region,Northeast,55315929.0000265,473258.617950917,194599,2016,2,0.00855555762157931,54388359.1534695,56243498.8465835
region,South,29261052.0000188,270796.392990031,93240,2016,2,0.00925449956446736,28730300.822615,29791803.1774226
region,Southeast,85909859.0000343,973780.654631028,146989,2016,2,0.0113349115685388,84001283.9881157,87818434.011953
Brazil,Brazil,203374066.000086,1140823.08854006,572023,2016,3,0.00560948163636352,201138093.833816,205610038.166356
UF,11,1668143.00000107,88079.8847713179,9977,2016,3,0.052801159595587,1495509.59808685,1840776.40191529
UF,12,817350.00000188,24230.9480481767,12032,2016,3,0.0296457430086511,769858.214516193,864841.785487567
UF,13,3765580.00000068,100499.26347509,16889,2016,3,0.0266889200269471,3568605.0631167,3962554.93688466
UF,14,488903.00000035,18238.4400862088,6783,2016,3,0.0373048234234515,453156.314297189,524649.685703511
UF,15,8161910.00000739,169713.106843082,21748,2016,3,0.0207933077971857,7829278.42289055,8494541.57712423
UF,16,748675.00000146,43736.3134060441,5069,2016,3,0.058418290187276,662953.400909057,834396.599093863
UF,17,1472618.00000084,64568.7534185228,8539,2016,3,0.0438462339985563,1346065.56877389,1599170.43122779
UF,21,6828102.00000245,118572.248949038,39743,2016,3,0.0173653306510353,6595704.66249642,7060499.33750848
UF,22,3277340.99999937,114601.947582586,13319,2016,3,0.0349679656717468,3052725.31017935,3501956.68981939
UF,23,8873795.00000162,190431.263958578,30331,2016,3,0.0214599575444941,8500556.58111237,9247033.41889087
UF,24,3341666.00000037,94436.417248207,11865,2016,3,0.0282602801261995,3156574.02336489,3526757.97663585
UF,25,3943608.00000089,80678.0393335599,15421,2016,3,0.0204579256694737,3785481.94856381,4101734.05143797
UF,26,9210458.00000381,166848.311894558,22642,2016,3,0.0181150939393556,8883441.31780917,9537474.68219845
UF,27,3181717.00000105,47716.7350116599,22685,2016,3,0.0149971650563655,3088193.91791836,3275240.08208375
UF,28,2198950.00000108,68913.8987733223,11338,2016,3,0.0313394569104747,2063881.24037113,2334018.75963103
UF,29,14525752.0000017,334650.458563324,28194,2016,3,0.0230384257257926,13869849.1538078,15181654.8461957
UF,31,20590715.000004,383254.156476093,41721,2016,3,0.0186129600878852,19839550.6563856,21341879.3436224
UF,32,3867540.00000398,62687.9931896721,21241,2016,3,0.0162087510897386,3744673.79108913,3990406.20891883
UF,33,17031027.0000043,267648.599365174,39142,2016,3,0.0157153528888837,16506445.384736,17555608.6152726
UF,35,44539346.0000091,828081.550554079,44589,2016,3,0.0185921353796688,42916335.984661,46162356.0153572
UF,41,11199829.0000136,187853.950200443,30209,2016,3,0.0167729302117216,10831642.0232671,11568015.97676
UF,42,7027967.00000294,93474.5811290247,33498,2016,3,0.0133003728004109,6844760.18752009,7211173.8124858
UF,43,11094050.0000026,158023.378670923,29442,2016,3,0.0142439757050749,10784329.8690922,11403770.1309129
UF,50,2622553.0000008,78003.7073013176,11951,2016,3,0.0297434245566415,2469668.54302961,2775437.45697199
UF,51,3343182.00001462,83343.8902223506,14212,2016,3,0.024929510335359,3179830.97684735,3506533.02318189
UF,52,6726105.00000303,162704.003393108,19174,2016,3,0.0241899291481525,6407211.01321206,7044998.986794
UF,53,2827184.00000094,73522.6638972755,10269,2016,3,0.0260056168601871,2683082.22671484,2971285.77328704
region,Central-West,15519024.0000194,211917.335810077,55606,2016,3,0.0136553262505305,15103673.654132,15934374.3459068
region,North,17123179.0000137,231651.624779885,81037,2016,3,0.0135285407446655,16669150.1584849,17577207.8415424
region,Northeast,55381389.0000124,475120.547524331,195538,2016,3,0.00857906520770407,54450169.8385497,56312608.161475
region,South,29321846.0000191,262674.68878773,93149,2016,3,0.00895832713900617,28807013.0703449,29836678.9296933
region,Southeast,86028628.0000214,952978.677650522,146693,2016,3,0.0110774599084654,84160824.1137917,87896431.886251
Brazil,Brazil,203709432.00013,1150705.26121172,570556,2016,4,0.00564875788967388,201454091.131335,205964772.868926
UF,11,1671054.0000015,82731.6210890228,9804,2016,4,0.0495086460933928,1508903.0022844,1833204.9977186
UF,12,819362.00000089,26626.3718191078,12072,2016,4,0.0324964689832807,767175.270196467,871548.729805314
UF,13,3778617.0000041,99608.1272843612,16494,2016,4,0.0263610012034173,3583388.65795927,3973845.34204893
UF,14,492709.00000058,18232.1551462478,6719,2016,4,0.0370039011794514,456974.632553388,528443.367447772
UF,15,8179552.0000045,168947.055003565,21888,2016,4,0.0206548054225307,7848421.85690341,8510682.14310559
UF,16,750798.00000093,45960.3727243911,5206,2016,4,0.0612153638186758,660717.324745087,840878.675256774
UF,17,1475904.00000076,59224.61669094,8506,2016,4,0.040127688989873,1359825.88428833,1591982.11571319
UF,21,6835269.00000346,117190.982999398,39624,2016,4,0.017145043303978,6605578.89401179,7064959.10599513
UF,22,3281050.00000077,114128.612126116,13443,2016,4,0.0347841733975676,3057362.03062804,3504737.9693735
UF,23,8886658.0000036,173637.003495016,30128,2016,4,0.019539066710449,8546335.72676991,9226980.27323729
UF,24,3346262.00000061,87716.4540992443,11826,2016,4,0.0262132654583617,3174340.90911453,3518183.09088669
UF,25,3949777.00000059,84656.7846735224,15308,2016,4,0.0214333074179909,3783852.75099352,4115701.24900766
UF,26,9221994.00000496,173449.313954661,22821,2016,4,0.0188082223816853,8882039.59151064,9561948.40849928
UF,27,3183424.00000238,48339.3688918437,22739,2016,4,0.0151847095742847,3088680.57793897,3278167.42206579
UF,28,2202759.00000204,50739.9671154195,11245,2016,4,0.0230347337658693,2103310.49187907,2302207.50812501
UF,29,14538652.0000051,340830.940003758,28135,2016,4,0.0234430908727741,13870635.6327808,15206668.3672294
UF,31,20618195.0000075,400523.349756838,41899,2016,4,0.0194257232389495,19833183.6595167,21403206.3404982
UF,32,3876132.00000288,60775.0261094395,21224,2016,4,0.0156792973276953,3757015.1376689,3995248.86233686
UF,33,17044101.0000058,267645.14319198,38573,2016,4,0.0157030953519865,16519526.1587124,17568675.8412991
UF,35,44606662.0000124,832279.241114072,44166,2016,4,0.01865818251798,42975424.6623485,46237899.3376763
UF,41,11221887.0000172,202362.294204895,29888,2016,4,0.0180328223056056,10825264.1915467,11618509.8084877
UF,42,7059050.000004,99134.2701981076,33782,2016,4,0.0140435710468195,6864750.40078205,7253349.59922595
UF,43,11101444.0000017,161359.532850698,29613,2016,4,0.0145350039914333,10785185.1270521,11417702.8729513
UF,50,2630053.00000078,70732.5560390935,11924,2016,4,0.0268939660299897,2491419.7376297,2768686.26237186
UF,51,3356760.00003499,85637.838349793,14212,2016,4,0.0255120527976085,3188912.92115553,3524607.07891445
UF,52,6747705.00000506,160457.91595761,18989,2016,4,0.023779628178394,6433213.26369379,7062196.73631633
UF,53,2833602.00000123,76723.8932452676,10328,2016,4,0.0270764536604768,2683225.93248681,2983978.06751565
region,Central-West,15568120.0000421,209690.80196618,55453,2016,4,0.0134692436829632,15157133.580299,15979106.4197851
region,North,17167996.0000133,227970.817834592,80689,2016,4,0.013278825195114,16721181.4075313,17614810.5924952
region,Northeast,55445845.0000235,472156.177677317,195269,2016,4,0.00851562777476142,54520435.8966979,56371254.1033491
region,South,29382381.0000229,277155.192059207,93283,2016,4,0.0094327002314411,28839166.8054586,29925595.1945872
region,Southeast,86145090.0000285,963553.431503782,145862,2016,4,0.0111852391297457,84256559.9771011,88033620.0229559
Brazil,Brazil,204040641.000135,1095000.82257498,572379,2017,1,0.00536658195743591,201894478.824846,206186803.175424
UF,11,1673918.00000069,83742.0198917923,9865,2017,1,0.0500275520615453,1509786.65702014,1838049.34298124
UF,12,821330.00000146,25381.4110018914,11860,2017,1,0.030902817383812,771583.348560944,871076.651441976
UF,13,3791547.00000488,107517.171147434,16836,2017,1,0.0283570719675362,3580817.21683628,4002276.78317348
UF,14,496575.00000034,18557.1938280257,6806,2017,1,0.0373703747228777,460203.568443281,532946.431557399
