year,geography_value,age,sex,persons_married,opposite_sex_people,same_sex_people,population,population_se,population_cv,unweighted_n,precision_pass,uf_code,formal_marriage_rate_100k,offset_log_population,treated_age,post_annual,partial_2019,pandemic,trend_2018,fixed_denominator_simplification
2014,31,18,female,4538,4534,4,159591.96038614,11047.869263213,0.0692257256348137,264,TRUE,31,2843.50163317758,11.9803755892086,0,0,0,0,-4,TRUE
2014,31,19,female,5021,5014,7,145146.93096816,10761.7993312341,0.0741441741788868,241,TRUE,31,3459.25330043763,11.8855018253654,0,0,0,0,-4,TRUE
2014,31,15,male,9,9,0,175585.69617021,11170.5352092531,0.0636187084306947,307,TRUE,31,5.12570226180357,12.0758824999759,1,0,0,0,-4,TRUE
2014,31,16,male,63,62,1,175691.63754897,11713.2819637938,0.0666695474366501,308,TRUE,31,35.858280381979,12.0764856779883,0,0,0,0,-4,TRUE
2014,31,17,male,192,190,2,186688.38611745,12863.6543684434,0.068904416798325,333,TRUE,31,102.845176388856,12.1371961214752,0,0,0,0,-4,TRUE
2014,31,18,male,926,925,1,171576.94130882,11892.3068650021,0.0693118013078299,292,TRUE,31,539.699561570631,12.0527870823497,0,0,0,0,-4,TRUE
2014,31,19,male,1913,1909,4,179649.22482455,11726.8478558113,0.0652763621288324,311,TRUE,31,1064.85291092588,12.098761477612,0,0,0,0,-4,TRUE
2014,32,15,combined,13,13,0,65046.86085642,4351.07636436352,0.0668914119309737,296,TRUE,32,19.9855916624406,11.0828632253807,1,0,0,0,-4,TRUE
2014,32,16,combined,501,501,0,58674.6006426,4448.23750291817,0.0758119774860228,264,TRUE,32,853.861797972349,10.9797622144345,0,0,0,0,-4,TRUE
2014,32,17,combined,670,667,3,56233.74081585,3581.8061731185,0.0636949653562605,260,TRUE,32,1191.45550390124,10.9372722261204,0,0,0,0,-4,TRUE
2014,32,18,combined,1209,1205,4,55549.78024461,3736.39906149767,0.0672621753865572,262,TRUE,32,2176.42625169036,10.9250348390673,0,0,0,0,-4,TRUE
2014,32,19,combined,1591,1590,1,52684.65785637,3486.56364365822,0.0661779687962169,239,TRUE,32,3019.85447895935,10.8720795698751,0,0,0,0,-4,TRUE
2014,32,15,female,12,12,0,31915.96372977,3175.85131169738,0.0995066712879819,137,TRUE,32,37.5987393067716,10.3708615939997,1,0,0,0,-4,TRUE
2014,32,16,female,496,496,0,24882.53325083,2889.72691485153,0.116134755481745,109,TRUE,32,1993.36616975466,10.1219213604332,0,0,0,0,-4,TRUE
2014,32,17,female,606,605,1,24033.15284205,2459.05301520631,0.102319201786284,111,TRUE,32,2521.51685624743,10.0871895245372,0,0,0,0,-4,TRUE
2014,32,18,female,997,996,1,26981.52414295,2758.78519481945,0.102247196274132,120,TRUE,32,3695.12113073311,10.2029076197507,0,0,0,0,-4,TRUE
2014,32,19,female,1149,1149,0,28125.21338386,2504.43376906328,0.0890458584218414,126,TRUE,32,4085.3023382193,10.2444217264596,0,0,0,0,-4,TRUE
2014,32,15,male,1,1,0,33130.89712665,2771.39338745616,0.0836498141557082,159,TRUE,32,3.01833058180491,10.4082215739086,1,0,0,0,-4,TRUE
2014,32,16,male,5,5,0,33792.06739177,2991.13561408781,0.0885159105363377,155,TRUE,32,14.7963720065785,10.4279813613753,0,0,0,0,-4,TRUE
2014,32,17,male,64,62,2,32200.5879738,2747.12954190372,0.0853130242261079,149,TRUE,32,198.754134713545,10.3797399914217,0,0,0,0,-4,TRUE
2014,32,18,male,212,209,3,28568.25610166,2663.12035116673,0.093219563059433,142,TRUE,32,742.082398189092,10.260051453868,0,0,0,0,-4,TRUE
2014,32,19,male,442,441,1,24559.44447251,2359.30903861595,0.0960652445236205,113,TRUE,32,1799.7149752094,10.1088517628078,0,0,0,0,-4,TRUE
2014,33,15,combined,26,26,0,246867.67672211,12146.4747215706,0.049202369799281,474,TRUE,33,10.5319579886788,12.4166077502871,1,0,0,0,-4,TRUE
2014,33,16,combined,558,558,0,246133.64945949,12052.5582674607,0.0489675357023639,468,TRUE,33,226.706101024939,12.4136299578714,0,0,0,0,-4,TRUE
2014,33,17,combined,999,997,2,280850.5975604,12870.4506289326,0.0458266805936372,530,TRUE,33,355.705135996784,12.5455781256436,0,0,0,0,-4,TRUE
2014,33,18,combined,2519,2513,6,258777.40044152,14377.500811307,0.0555593370471163,490,TRUE,33,973.423488953108,12.4637235133814,0,0,0,0,-4,TRUE
2014,33,19,combined,3982,3974,8,240743.45163855,12640.5740487791,0.05250640863851,464,TRUE,33,1654.04291285918,12.3914871294506,0,0,0,0,-4,TRUE
2014,33,15,female,20,20,0,132864.6037141,8774.18550629133,0.0660385479730309,253,TRUE,33,15.0529181143206,11.7970858714852,1,0,0,0,-4,TRUE
2014,33,16,female,546,546,0,119566.02801266,8649.49210384362,0.0723407162352821,227,TRUE,33,456.651449475421,11.6916240334329,0,0,0,0,-4,TRUE
2014,33,17,female,918,917,1,132258.09123958,8382.43329775023,0.0633793609085572,264,TRUE,33,694.097420729505,11.7925105292447,0,0,0,0,-4,TRUE
2014,33,18,female,2128,2125,3,126268.99386277,11123.6571577558,0.088094921939784,229,TRUE,33,1685.2910084266,11.7461697822595,0,0,0,0,-4,TRUE
2014,33,19,female,3040,3036,4,131093.3322723,9218.31390375619,0.0703187091514952,243,TRUE,33,2318.95852161686,11.783664808598,0,0,0,0,-4,TRUE
2014,33,15,male,6,6,0,114003.07300801,8117.35835987603,0.0712029785311638,221,TRUE,33,5.26301602376844,11.6439806832239,1,0,0,0,-4,TRUE
2014,33,16,male,12,12,0,126567.62144683,8367.11611166608,0.0661078719503395,241,TRUE,33,9.48109782172141,11.748532001217,0,0,0,0,-4,TRUE
2014,33,17,male,81,80,1,148592.50632082,9941.77639602082,0.0669063107028825,266,TRUE,33,54.5114972521671,11.9089629814668,0,0,0,0,-4,TRUE
2014,33,18,male,391,388,3,132508.40657875,9160.4378979319,0.0691309942851651,261,TRUE,33,295.075618291152,11.7944013682732,0,0,0,0,-4,TRUE
2014,33,19,male,942,938,4,109650.11936625,8230.56448527998,0.075062065895145,221,TRUE,33,859.096192000996,11.6050498424569,0,0,0,0,-4,TRUE
2014,35,15,combined,64,64,0,683332.72411351,32831.7584389244,0.0480465185997307,575,TRUE,35,9.36586200858848,13.4347371709049,1,0,0,0,-4,TRUE
2014,35,16,combined,3254,3253,1,659133.19185003,33071.4336404403,0.0501741287638947,567,TRUE,35,493.678673784701,13.3986809051265,0,0,0,0,-4,TRUE
2014,35,17,combined,4786,4784,2,707684.47029179,34043.3926538322,0.0481053267140305,597,TRUE,35,676.290098329649,13.4697536099087,0,0,0,0,-4,TRUE
2014,35,18,combined,10985,10964,21,651649.68822421,34202.2960295245,0.052485709189439,560,TRUE,35,1685.72166894377,13.3872624085182,0,0,0,0,-4,TRUE
2014,35,19,combined,14584,14543,41,713060.1926856,45760.4552634646,0.0641747439176445,584,TRUE,35,2045.26913009577,13.4773211175521,0,0,0,0,-4,TRUE
2014,35,15,female,63,63,0,364925.99085992,25055.9308344047,0.0686603077390085,296,TRUE,35,17.2637744578141,12.8074498472377,1,0,0,0,-4,TRUE
2014,35,16,female,3144,3144,0,317512.55784325,23159.029683738,0.0729389408754383,274,TRUE,35,990.19705593885,12.6682726487949,0,0,0,0,-4,TRUE
2014,35,17,female,4310,4309,1,342103.40570867,23435.6875252986,0.0685046893255896,283,TRUE,35,1259.85299417637,12.7428683262177,0,0,0,0,-4,TRUE
2014,35,18,female,8795,8783,12,326432.22603906,24805.3642958113,0.0759893243286684,266,TRUE,35,2694.28055762718,12.6959776289357,0,0,0,0,-4,TRUE
2014,35,19,female,10265,10235,30,369383.1635215,31286.0638641419,0.0846981317878092,288,TRUE,35,2778.95719505432,12.8195897678025,0,0,0,0,-4,TRUE
2014,35,15,male,1,1,0,318406.73325359,21130.5058870739,0.0663632507741123,279,TRUE,35,0.314063710205389,12.671084879882,1,0,0,0,-4,TRUE
2014,35,16,male,110,109,1,341620.63400678,23111.3517177222,0.0676520953862041,293,TRUE,35,32.1994601759965,12.7414561430734,0,0,0,0,-4,TRUE
2014,35,17,male,476,475,1,365581.06458312,23992.5295484426,0.0656284798989843,314,TRUE,35,130.203680144866,12.8092433245051,0,0,0,0,-4,TRUE
2014,35,18,male,2190,2181,9,325217.46218515,22950.4663870294,0.0705696005153729,294,TRUE,35,673.395575159248,12.6922493519705,0,0,0,0,-4,TRUE
2014,35,19,male,4319,4308,11,343677.0291641,27372.1171127113,0.0796448839751858,296,TRUE,35,1256.70313506398,12.7474576266332,0,0,0,0,-4,TRUE
2014,41,15,combined,162,162,0,193803.88805197,10314.129466426,0.0532194145850171,458,TRUE,41,83.5896542780187,12.1746020404252,1,0,0,0,-4,TRUE
2014,41,16,combined,1534,1534,0,177566.89687615,9980.57694487552,0.0562074188402178,412,TRUE,41,863.899762279419,12.087102700704,0,0,0,0,-4,TRUE
2014,41,17,combined,2015,2015,0,176567.23954761,9314.05882388439,0.0527507755558071,414,TRUE,41,1141.20830407878,12.0814570434181,0,0,0,0,-4,TRUE
2014,41,18,combined,3631,3626,5,196686.0395881,10558.0487797921,0.0536797060020263,455,TRUE,41,1846.08933486283,12.1893640287425,0,0,0,0,-4,TRUE
2014,41,19,combined,4689,4685,4,171119.37933977,9534.33485574759,0.0557174464548312,380,TRUE,41,2740.19226699604,12.050116716703,0,0,0,0,-4,TRUE
2014,41,15,female,148,148,0,91870.39097173,6760.26944009061,0.073584855453275,224,TRUE,41,161.096516989399,11.4281340689627,1,0,0,0,-4,TRUE
2014,41,16,female,1436,1436,0,92743.2156118,6929.05892819138,0.0747122997890724,205,TRUE,41,1548.36123648196,11.4375898307517,0,0,0,0,-4,TRUE
2014,41,17,female,1754,1754,0,89514.49729739,6848.29921482796,0.0765049173216732,198,TRUE,41,1959.45914120789,11.4021558721219,0,0,0,0,-4,TRUE
2014,41,18,female,2756,2755,1,93864.91092791,6877.6814885384,0.0732721250203986,215,TRUE,41,2936.13446468474,11.4496119098198,0,0,0,0,-4,TRUE
2014,41,19,female,3083,3081,2,91345.22759645,6926.19177795959,0.0758243420067713,195,TRUE,41,3375.10790779377,11.4224013173812,0,0,0,0,-4,TRUE
2014,41,15,male,14,14,0,101933.49708024,7873.34920070061,0.077240057745717,234,TRUE,41,13.7344449087031,11.5320758902195,1,0,0,0,-4,TRUE
2014,41,16,male,98,98,0,84823.68126435,6651.8250967263,0.0784194342614785,207,TRUE,41,115.533773751915,11.3483300429869,0,0,0,0,-4,TRUE
2014,41,17,male,261,261,0,87052.74225022,6309.38483384772,0.0724777263846823,216,TRUE,41,299.818240360303,11.374269446713,0,0,0,0,-4,TRUE
2014,41,18,male,875,871,4,102821.12866019,7492.42230621468,0.0728685086795354,240,TRUE,41,850.9924092467,11.5407461425984,0,0,0,0,-4,TRUE
2014,41,19,male,1606,1604,2,79774.15174332,6592.15323882069,0.0826352031925265,185,TRUE,41,2013.18342458525,11.2869548179758,0,0,0,0,-4,TRUE
2014,42,15,combined,6,6,0,98965.60906676,4955.0779257108,0.0500686851971801,406,TRUE,42,6.06271214473357,11.5025276856012,1,0,0,0,-4,TRUE
2014,42,16,combined,552,545,7,106085.34702062,5644.96382424419,0.0532115318729831,417,TRUE,42,520.335763140509,11.5719992096982,0,0,0,0,-4,TRUE
2014,42,17,combined,718,711,7,103105.1263087,5762.78524120953,0.0558923251202425,397,TRUE,42,696.376626173063,11.5435043904828,0,0,0,0,-4,TRUE
2014,42,18,combined,1573,1565,8,114995.686276,6192.86120555803,0.0538529870650505,446,TRUE,42,1367.87739691788,11.6526498959984,0,0,0,0,-4,TRUE
2014,42,19,combined,1926,1915,11,111680.46738722,5482.73852115,0.0490930835930349,431,TRUE,42,1724.56298317784,11.6233971030449,0,0,0,0,-4,TRUE
2014,42,15,female,5,5,0,47629.90698563,3637.01008885012,0.0763597982659805,194,TRUE,42,10.4976060555997,10.7712161409404,1,0,0,0,-4,TRUE
2014,42,16,female,527,527,0,55207.59104449,3976.87661742835,0.0720349600877082,214,TRUE,42,954.578872270134,10.9188557417322,0,0,0,0,-4,TRUE
2014,42,17,female,658,653,5,48019.2920466,4005.46473152563,0.0834136564870335,187,TRUE,42,1370.28259259101,10.7793581267803,0,0,0,0,-4,TRUE
2014,42,18,female,1245,1241,4,57254.05848786,4085.18335648624,0.0713518563466108,217,TRUE,42,2174.51833613505,10.9552538095215,0,0,0,0,-4,TRUE
2014,42,19,female,1331,1329,2,52174.56621349,3922.77309493643,0.0751855430648924,199,TRUE,42,2551.05139648648,10.8623504178426,0,0,0,0,-4,TRUE
2014,42,15,male,1,1,0,51335.70208113,3710.2115682423,0.0722735137113495,212,TRUE,42,1.94796206043821,10.8461417361006,1,0,0,0,-4,TRUE
2014,42,16,male,25,18,7,50877.75597613,4016.92674976053,0.078952514172306,203,TRUE,42,49.1373872930424,10.8371810927987,0,0,0,0,-4,TRUE
2014,42,17,male,60,58,2,55085.8342621,4032.16107462505,0.0731977853950603,210,TRUE,42,108.920924596546,10.9166478706554,0,0,0,0,-4,TRUE
2014,42,18,male,328,324,4,57741.62778814,4467.25537495631,0.07736628747889,229,TRUE,42,568.047719755089,10.9637336445088,0,0,0,0,-4,TRUE
2014,42,19,male,595,586,9,59505.90117373,3926.55463375171,0.0659859704046489,232,TRUE,42,999.900830445156,10.9938307660062,0,0,0,0,-4,TRUE
2014,43,15,combined,19,19,0,191137.97235639,11275.1194272301,0.0589894267906476,425,TRUE,43,9.94046330290309,12.1607508146044,1,0,0,0,-4,TRUE
2014,43,16,combined,775,775,0,174180.30885619,10660.3414219295,0.0612029080206252,375,TRUE,43,444.94122503817,12.0678462994464,0,0,0,0,-4,TRUE
2014,43,17,combined,1018,1017,1,162974.4549013,9901.57422302823,0.0607553756140788,363,TRUE,43,624.637769530518,12.0013487491104,0,0,0,0,-4,TRUE
2014,43,18,combined,1899,1893,6,159440.94441669,9607.44665085589,0.0602570856940446,349,TRUE,43,1191.0365978748,11.9794288782051,0,0,0,0,-4,TRUE
2014,43,19,combined,2281,2277,4,154803.39940396,9166.32073084549,0.059212657901174,330,TRUE,43,1473.48185426324,11.9499111998705,0,0,0,0,-4,TRUE
2014,43,15,female,18,18,0,90067.52755433,7149.75607197296,0.0793821731995488,199,TRUE,43,19.9850051275607,11.4083149741327,1,0,0,0,-4,TRUE
2014,43,16,female,748,748,0,87287.88715608,7968.20904754935,0.091286538226104,175,TRUE,43,856.93447781878,11.3769669825571,0,0,0,0,-4,TRUE
2014,43,17,female,901,901,0,75728.74994282,6481.63704366216,0.0855901761029491,163,TRUE,43,1189.77270941394,11.2349131552084,0,0,0,0,-4,TRUE
2014,43,18,female,1425,1421,4,91380.35894756,7456.00768551323,0.0815931100663762,189,TRUE,43,1559.41606753565,11.4227858431853,0,0,0,0,-4,TRUE
2014,43,19,female,1558,1556,2,74241.07410952,6333.92597832161,0.0853156565188946,155,TRUE,43,2098.568775691,11.2150728354255,0,0,0,0,-4,TRUE
2014,43,15,male,1,1,0,101070.44480206,8319.43142035265,0.0823131968662622,226,TRUE,43,0.98940892360614,11.5235730259897,1,0,0,0,-4,TRUE
2014,43,16,male,27,27,0,86892.42170011,7069.79100062847,0.0813625729643984,200,TRUE,43,31.0729054061637,11.3724261003173,0,0,0,0,-4,TRUE
2014,43,17,male,117,116,1,87245.70495848,6784.24187329267,0.0777601817364107,200,TRUE,43,134.104022720293,11.3764836120161,0,0,0,0,-4,TRUE
2014,43,18,male,474,472,2,68060.58546913,5984.24379770268,0.0879252471375952,160,TRUE,43,696.438322904217,11.1281535502678,0,0,0,0,-4,TRUE
2014,43,19,male,723,721,2,80562.32529444,6614.68770586273,0.0821064645501144,175,TRUE,43,897.441822039734,11.2967863911075,0,0,0,0,-4,TRUE
2014,50,15,combined,62,62,0,45938.43375084,3500.93306376979,0.0762092387119267,186,TRUE,50,134.963243057598,10.7350573822975,1,0,0,0,-4,TRUE
2014,50,16,combined,364,363,1,42537.26914935,3517.79539779458,0.082699135796505,170,TRUE,50,855.720189093432,10.658135891803,0,0,0,0,-4,TRUE
2014,50,17,combined,476,476,0,41128.90241239,3357.68017641767,0.0816379718269889,163,TRUE,50,1157.33698708334,10.6244663750524,0,0,0,0,-4,TRUE
2014,50,18,combined,924,922,2,48250.31423989,3670.8349067378,0.0760789844494527,185,TRUE,50,1915.01343474381,10.7841576194898,0,0,0,0,-4,TRUE
2014,50,19,combined,1059,1054,5,43433.65579645,3466.22589835497,0.0798050690137456,162,TRUE,50,2438.20139148074,10.6789898987408,0,0,0,0,-4,TRUE
2014,50,15,female,53,53,0,22249.96721473,2339.31894017406,0.105138084815935,90,TRUE,50,238.202598181416,10.010095814098,1,0,0,0,-4,TRUE
2014,50,16,female,337,337,0,20264.55930999,2362.08324161544,0.116562280258963,78,TRUE,50,1663.00186865582,9.91662879246474,0,0,0,0,-4,TRUE
2014,50,17,female,416,416,0,22488.28278724,2359.45999177659,0.104919526942064,87,TRUE,50,1849.85222720537,10.0207496875358,0,0,0,0,-4,TRUE
2014,50,18,female,717,717,0,25424.61739783,2744.18511681146,0.107934175522566,94,TRUE,50,2820.10143468745,10.1434731725373,0,0,0,0,-4,TRUE
2014,50,19,female,676,676,0,22832.47867709,2587.3979303912,0.113320939306839,80,TRUE,50,2960.69476100418,10.0359393046812,0,0,0,0,-4,TRUE
2014,50,15,male,9,9,0,23688.46653611,2700.70146921037,0.114009130354365,96,TRUE,50,37.9931726955844,10.0727435646276,1,0,0,0,-4,TRUE
2014,50,16,male,27,26,1,22272.70983936,2604.663357944,0.116944160667018,92,TRUE,50,121.224584681142,10.0111174340056,0,0,0,0,-4,TRUE
2014,50,17,male,60,60,0,18640.61962515,2226.15555496609,0.119424976193525,76,TRUE,50,321.877712257203,9.83309832937969,0,0,0,0,-4,TRUE
2014,50,18,male,207,205,2,22825.69684206,2361.91023702651,0.103475931244049,91,TRUE,50,906.872641971523,10.0356422347698,0,0,0,0,-4,TRUE
2014,50,19,male,383,378,5,20601.17711936,2449.09198315429,0.118881167273338,82,TRUE,50,1859.11706783043,9.93310349486165,0,0,0,0,-4,TRUE
2014,51,15,combined,8,8,0,52762.90605202,4121.65230215192,0.0781164763382878,197,TRUE,51,15.1621671333126,10.8735636859061,1,0,0,0,-4,TRUE
2014,51,16,combined,440,440,0,56224.57250657,5530.37107928643,0.098362172138173,193,TRUE,51,782.5759812555,10.9371091735362,0,0,0,0,-4,TRUE
2014,51,17,combined,586,586,0,61508.80740733,4570.88454083507,0.0743126835570926,227,TRUE,51,952.709091105165,11.0269356534163,0,0,0,0,-4,TRUE
2014,51,18,combined,1010,1010,0,47815.33476935,3574.18689129502,0.0747498037718665,190,TRUE,51,2112.29306428995,10.7751016781049,0,0,0,0,-4,TRUE
2014,51,19,combined,1150,1150,0,55386.9949783,4449.60376991256,0.080336616414302,197,TRUE,51,2076.29968090985,10.9221000974937,0,0,0,0,-4,TRUE
2014,51,15,female,8,8,0,25357.1231978,2857.06171516302,0.112672943727737,96,TRUE,51,31.5493202347737,10.140814963544,1,0,0,0,-4,TRUE
2014,51,16,female,424,424,0,30335.8553285,3414.14496465179,0.112544872319597,106,TRUE,51,1397.68599041827,10.3200856360725,0,0,0,0,-4,TRUE
2014,51,17,female,536,536,0,27718.75180739,2987.3246856204,0.107772698654633,103,TRUE,51,1933.70900581858,10.2298644236966,0,0,0,0,-4,TRUE
2014,51,18,female,777,777,0,25464.00894609,2881.92622367778,0.113176453471216,99,TRUE,51,3051.36556323473,10.1450213202849,0,0,0,0,-4,TRUE
2014,51,19,female,796,796,0,28401.6467035,3146.01688107858,0.110768819636465,93,TRUE,51,2802.65439645057,10.254202404986,0,0,0,0,-4,TRUE
2014,51,15,male,0,0,0,27405.78285422,3161.45937884497,0.115357382624747,101,TRUE,51,0,10.2185093231813,1,0,0,0,-4,TRUE
2014,51,16,male,16,16,0,25888.71717807,3576.56776330847,0.138151602441628,87,TRUE,51,61.802985022191,10.1615625225829,0,0,0,0,-4,TRUE
2014,51,17,male,50,50,0,33790.05559994,3235.56978764453,0.095755089188142,124,TRUE,51,147.97252952756,10.4279218251624,0,0,0,0,-4,TRUE
2014,51,18,male,233,233,0,22351.32582326,2609.39493676261,0.116744525912961,91,TRUE,51,1042.44375408607,10.0146409192335,0,0,0,0,-4,TRUE
2014,51,19,male,354,354,0,26985.3482748,2656.74749958,0.0984514808749374,104,TRUE,51,1311.82298036368,10.2030493412063,0,0,0,0,-4,TRUE
2014,52,15,combined,17,17,0,112727.77434619,8359.95652063973,0.0741605746154987,271,TRUE,52,15.0805780550519,11.6327311146182,1,0,0,0,-4,TRUE
2014,52,16,combined,1043,1041,2,104466.5376851,7563.37373223425,0.0723999655758957,251,TRUE,52,998.405827465997,11.556622085568,0,0,0,0,-4,TRUE
2014,52,17,combined,1288,1287,1,113068.84157874,8371.28512262447,0.0740370645505799,275,TRUE,52,1139.12903149631,11.6357521297078,0,0,0,0,-4,TRUE
2014,52,18,combined,2646,2646,0,118151.4188298,8774.74559503874,0.0742669506802874,274,TRUE,52,2239.49913272868,11.679722291259,0,0,0,0,-4,TRUE
2014,52,19,combined,3054,3050,4,111280.9013377,8428.31252807404,0.0757390749603739,254,TRUE,52,2744.40623978426,11.6198129262922,0,0,0,0,-4,TRUE
2014,52,15,female,17,17,0,49586.38426319,5127.28161335116,0.103400997865403,121,TRUE,52,34.2836047689402,10.8114715642052,1,0,0,0,-4,TRUE
2014,52,16,female,1004,1004,0,48638.26577202,4790.12683136002,0.0984847373837827,117,TRUE,52,2064.21833522191,10.7921658616463,0,0,0,0,-4,TRUE
2014,52,17,female,1182,1182,0,57137.92489854,5656.45694504053,0.0989965413529581,133,TRUE,52,2068.67855649095,10.953223359034,0,0,0,0,-4,TRUE
2014,52,18,female,2092,2092,0,59859.39217564,6168.51089998608,0.103050008959102,129,TRUE,52,3494.8567367033,10.9997536272562,0,0,0,0,-4,TRUE
2014,52,19,female,2133,2131,2,65669.91643439,6130.36736355015,0.0933512283310871,150,TRUE,52,3248.06260737526,11.0923962066761,0,0,0,0,-4,TRUE
2014,52,15,male,0,0,0,63141.390083,6046.95130717436,0.0957684222540172,150,TRUE,52,0,11.053131777755,1,0,0,0,-4,TRUE
2014,52,16,male,39,37,2,55828.27191308,5351.45389526697,0.0958556249707807,134,TRUE,52,69.8570789737497,10.9300356851669,0,0,0,0,-4,TRUE
2014,52,17,male,106,105,1,55930.9166802,5763.82962304064,0.103052657906483,142,TRUE,52,189.519511375226,10.9318725774578,0,0,0,0,-4,TRUE
2014,52,18,male,554,554,0,58292.02665416,5552.50400631106,0.0952532331609165,145,TRUE,52,950.38726871999,10.9732205989059,0,0,0,0,-4,TRUE
2014,52,19,male,921,919,2,45610.98490331,5670.12870838869,0.124314980709334,104,TRUE,52,2019.2504107342,10.7279038634939,0,0,0,0,-4,TRUE
2014,53,15,combined,4,4,0,48638.26097769,4999.24110401595,0.102784125162474,143,TRUE,53,8.22397824181002,10.7921657630751,1,0,0,0,-4,TRUE
2014,53,16,combined,143,143,0,44085.01712182,3842.88885702915,0.0871699526941344,134,TRUE,53,324.373243646132,10.693875255903,0,0,0,0,-4,TRUE
2014,53,17,combined,240,238,2,49172.38960119,4446.90097775462,0.0904349171114312,152,TRUE,53,488.078781500161,10.8030875579884,0,0,0,0,-4,TRUE
2014,53,18,combined,640,639,1,47725.40857552,3983.38041142293,0.0834645638521813,145,TRUE,53,1341.00475847634,10.7732192095949,0,0,0,0,-4,TRUE
2014,53,19,combined,886,884,2,42298.52899987,4104.64293240709,0.0970398505446774,125,TRUE,53,2094.6354895763,10.6525075890129,0,0,0,0,-4,TRUE
2014,53,15,female,4,4,0,23013.35313148,3339.7195156575,0.145120943331335,67,TRUE,53,17.381213320576,10.0438298973791,1,0,0,0,-4,TRUE
2014,53,16,female,134,134,0,22609.98334742,2803.85583998865,0.124009637552811,71,TRUE,53,592.658552379211,10.0261468287578,0,0,0,0,-4,TRUE
2014,53,17,female,225,223,2,26710.93815061,3258.87619838224,0.122005306590395,78,TRUE,53,842.351544267499,10.1928284290593,0,0,0,0,-4,TRUE
2014,53,18,female,519,518,1,27037.16879082,3218.61470165011,0.1190440732368,77,TRUE,53,1919.57968682068,10.2049678201935,0,0,0,0,-4,TRUE
2014,53,19,female,629,629,0,24576.00157942,3172.06380452228,0.129071598334311,71,TRUE,53,2559.4073875985,10.1095257002142,0,0,0,0,-4,TRUE
2014,53,15,male,0,0,0,25624.90784621,3198.50493757445,0.124820153764866,76,TRUE,53,0,10.1513201201888,1,0,0,0,-4,TRUE
2014,53,16,male,9,9,0,21475.0337744,2783.06850363943,0.129595535582211,63,TRUE,53,41.9091308286031,9.9746463195823,0,0,0,0,-4,TRUE
2014,53,17,male,15,15,0,22461.45145058,2680.79634201099,0.119350984414757,74,TRUE,53,66.7810806127254,10.0195558500058,0,0,0,0,-4,TRUE
2014,53,18,male,121,121,0,20688.2397847,2610.31578360648,0.126173894481682,68,TRUE,53,584.873344756404,9.93732069146554,0,0,0,0,-4,TRUE
2014,53,19,male,257,255,2,17722.52742045,2570.80250893079,0.145058458533648,54,TRUE,53,1450.13176677864,9.78259184493915,0,0,0,0,-4,TRUE
2015,11,15,combined,16,16,0,31977.8975706,3729.63294407408,0.116631587046643,145,TRUE,11,50.0345589158124,10.3728002422193,1,0,0,0,-3,TRUE
2015,11,16,combined,545,545,0,31546.89670584,2705.92193019886,0.0857745836438466,145,TRUE,11,1727.58672614257,10.3592305019855,0,0,0,0,-3,TRUE
2015,11,17,combined,593,593,0,27875.36050009,2542.41021067183,0.0912063616419822,136,TRUE,11,2127.32674792882,10.2354984414174,0,0,0,0,-3,TRUE
2015,11,18,combined,1021,1021,0,36305.351095,3548.66593987542,0.097744983393485,181,TRUE,11,2812.25761273691,10.4997204224741,0,0,0,0,-3,TRUE
2015,11,19,combined,1220,1219,1,28073.98130171,3041.11167516229,0.108324916315915,136,TRUE,11,4345.66079847638,10.2425984940582,0,0,0,0,-3,TRUE
2015,11,15,female,15,15,0,15444.4194137,2168.37456324486,0.140398580559228,67,TRUE,11,97.1224595642244,9.64500301407961,1,0,0,0,-3,TRUE
2015,11,16,female,535,535,0,16648.29762645,2046.41080941858,0.122920124047239,75,TRUE,11,3213.54178069245,9.72006324552359,0,0,0,0,-3,TRUE
2015,11,17,female,560,560,0,13663.18578065,1966.14992571863,0.143901280219956,64,TRUE,11,4098.60488608067,9.52246032560021,0,0,0,0,-3,TRUE
2015,11,18,female,819,819,0,15124.84079144,1824.09242839075,0.120602421773795,79,TRUE,11,5414.93303164896,9.62409375665786,0,0,0,0,-3,TRUE
2015,11,19,female,796,796,0,15676.81229092,2128.12084121081,0.135749590013489,71,TRUE,11,5077.56286946832,9.65993797546365,0,0,0,0,-3,TRUE
2015,11,15,male,1,1,0,16533.4781569,2532.81567966137,0.153193154859816,78,TRUE,11,6.04833411645247,9.71314258349646,1,0,0,0,-3,TRUE
2015,11,16,male,10,10,0,14898.59907939,1865.48288338983,0.125211966135155,70,TRUE,11,67.1204047220354,9.6090224659958,0,0,0,0,-3,TRUE
2015,11,17,male,33,33,0,14212.17471944,1738.66352241113,0.122336205171536,72,TRUE,11,232.195287853176,9.56185425086214,0,0,0,0,-3,TRUE
2015,11,18,male,202,202,0,21180.51030356,2856.73064787293,0.134875440059288,102,TRUE,11,953.706955615928,9.96083671251765,0,0,0,0,-3,TRUE
2015,11,19,male,424,423,1,12397.16901079,1756.86374395509,0.141714914302289,65,TRUE,11,3420.13567477355,9.42522341994599,0,0,0,0,-3,TRUE
2015,12,15,combined,2,2,0,18883.3862634,1588.74449171183,0.0841345121871045,230,TRUE,12,10.591320709657,9.84603778078853,1,0,0,0,-3,TRUE
