year,geography_level,geography_value,age,sex,sex_code,population,population_se,unweighted_n,population_cv,ci_lower,ci_upper,precision_pass,fixed_denominator_simplification
2018,UF,27,15,female,2,33549.25000255,2852.66208713223,184,0.0850290866983734,27958.135051708,39140.364953392,TRUE,TRUE
2018,UF,27,16,female,2,31121.15623219,2622.96505322776,178,0.0842823779957993,25980.2391951564,36262.0732692236,TRUE,TRUE
2018,UF,27,17,female,2,29641.68623524,2360.54912683003,173,0.0796361282585758,25015.0949629157,34268.2775075643,TRUE,TRUE
2018,UF,27,18,female,2,24267.40640097,2271.35905343581,142,0.0935971078205134,19815.6244602768,28719.1883416632,TRUE,TRUE
2018,UF,27,19,female,2,30157.31652442,2654.11885805614,169,0.0880091189780416,24955.3391519414,35359.2938968986,TRUE,TRUE
2018,UF,27,14,male,1,29875.97179345,2559.2910970579,170,0.0856638610704205,24859.8534172625,34892.0901696375,TRUE,TRUE
2018,UF,27,15,male,1,27789.97553485,2335.12657412758,167,0.0840276585058239,23213.2115502176,32366.7395194825,TRUE,TRUE
2018,UF,27,16,male,1,34449.48322298,2669.0947073643,198,0.0774785122345128,29218.1537252195,39680.8127207405,TRUE,TRUE
2018,UF,27,17,male,1,31205.83492703,2567.64981802297,188,0.0822810805744187,26173.3337587942,36238.3360952658,TRUE,TRUE
2018,UF,27,18,male,1,30687.57736025,2651.9868337566,182,0.0864189050384849,25489.7786786127,35885.3760418874,TRUE,TRUE
2018,UF,27,19,male,1,29462.36898505,2473.11454675173,178,0.0839414694726908,24615.1535437745,34309.5844263255,TRUE,TRUE
2018,UF,28,14,combined,,38086.79277205,3463.16033026077,147,0.0909281164992768,31299.123252051,44874.462292049,TRUE,TRUE
2018,UF,28,15,combined,,39729.50320524,3390.74547536954,163,0.0853457808886552,33083.7641927736,46375.2422177064,TRUE,TRUE
2018,UF,28,16,combined,,37383.38726659,2933.39054056343,153,0.0784677568045055,31634.0474544952,43132.7270786848,TRUE,TRUE
2018,UF,28,17,combined,,39052.18326014,3286.36380731187,162,0.0841531390299044,32611.0285577128,45493.3379625672,TRUE,TRUE
2018,UF,28,18,combined,,41137.55931611,3532.71688850972,166,0.0858757045201333,34213.5614470546,48061.5571851654,TRUE,TRUE
2018,UF,28,19,combined,,39818.64391965,3576.32264099493,161,0.0898152797019302,32809.1803462048,46828.1074930952,TRUE,TRUE
2018,UF,28,14,female,2,23111.89782865,2813.92464579279,84,0.121752210340104,17596.7068676865,28627.0887896135,TRUE,TRUE
2018,UF,28,15,female,2,18931.20554941,2277.92200731358,75,0.120326304701952,14466.5604554842,23395.8506433358,TRUE,TRUE
2018,UF,28,16,female,2,18509.90534514,2144.52293013205,76,0.115858125157572,14306.7176380609,22713.0930522191,TRUE,TRUE
2018,UF,28,17,female,2,20566.52037965,2421.94197500687,83,0.117761387453918,15819.6013359907,25313.4394233093,TRUE,TRUE
2018,UF,28,18,female,2,19794.6393764,2428.67219660415,74,0.122693429792902,15034.5293408021,24554.7494119979,TRUE,TRUE
2018,UF,28,19,female,2,18846.00999859,2400.88362246874,76,0.127394797235508,14140.3645674792,23551.6554297008,TRUE,TRUE
2018,UF,28,14,male,1,14974.8949434,2095.82307946511,63,0.139955778480357,10867.1571896806,19082.6326971195,TRUE,TRUE
2018,UF,28,15,male,1,20798.29765583,2406.28446848794,88,0.115696222272953,16082.0667610355,25514.5285506245,TRUE,TRUE
2018,UF,28,16,male,1,18873.48192145,2235.42104956748,77,0.118442429376367,14492.137174015,23254.826668885,TRUE,TRUE
2018,UF,28,17,male,1,18485.66288049,2392.21954683531,79,0.129409454359361,13796.9987255801,23174.3270353999,TRUE,TRUE
2018,UF,28,18,male,1,21342.91993971,2341.88497190799,92,0.109726549999878,16752.9097388348,25932.9301405853,TRUE,TRUE
2018,UF,28,19,male,1,20972.63392106,2556.55773678414,85,0.121899697787455,15961.8728325659,25983.3950095541,TRUE,TRUE
2018,UF,29,14,combined,,265939.74892672,16793.0913566376,412,0.0631462255056313,233025.894678619,298853.603174821,TRUE,TRUE
2018,UF,29,15,combined,,246200.59736845,15323.9830286582,389,0.0622418596561127,216166.142532577,276235.052204323,TRUE,TRUE
2018,UF,29,16,combined,,263267.7664801,15931.9719101666,416,0.0605162269698933,232041.67533347,294493.85762673,TRUE,TRUE
2018,UF,29,17,combined,,270285.54696515,17629.2853663689,425,0.0652246691113009,235732.782573888,304838.311356412,TRUE,TRUE
2018,UF,29,18,combined,,301531.9118548,17870.4599516005,472,0.0592655677525963,266506.453962498,336557.369747103,TRUE,TRUE
2018,UF,29,19,combined,,232556.23665803,15487.3546146039,361,0.0665961697573295,202201.579397606,262910.893918454,TRUE,TRUE
2018,UF,29,14,female,2,125623.96246547,11848.1933552678,193,0.0943147559011641,102401.930207278,148845.994723662,TRUE,TRUE
2018,UF,29,15,female,2,118621.90440053,10527.869628138,186,0.0887514804398211,97987.6590954465,139256.149705614,TRUE,TRUE
2018,UF,29,16,female,2,134833.26041793,11575.2848517386,203,0.0858488833976111,112146.11899773,157520.40183813,TRUE,TRUE
2018,UF,29,17,female,2,136069.4996679,12121.8598579955,201,0.0890857972402407,112311.090920587,159827.908415213,TRUE,TRUE
2018,UF,29,18,female,2,152797.77644615,12368.2783385743,230,0.0809454078864376,128556.396351777,177039.156540523,TRUE,TRUE
2018,UF,29,19,female,2,110834.08064672,10387.1466475105,169,0.093717984458401,90475.6473154635,131192.513977977,TRUE,TRUE
2018,UF,29,14,male,1,140315.78646125,11480.9114020671,219,0.0818219509836668,117813.613603503,162817.959318997,TRUE,TRUE
2018,UF,29,15,male,1,127578.69296792,10684.9977762218,203,0.0837522122828816,106636.482151635,148520.903784205,TRUE,TRUE
2018,UF,29,16,male,1,128434.50606217,10236.2903512297,213,0.07970046886212,108371.745638465,148497.266485875,TRUE,TRUE
2018,UF,29,17,male,1,134216.04729725,12635.8893663076,224,0.0941458910522283,109450.159226654,158981.935367846,TRUE,TRUE
2018,UF,29,18,male,1,148734.13540865,12134.8225252847,242,0.0815873403367965,124950.320300307,172517.950516993,TRUE,TRUE
2018,UF,29,19,male,1,121722.15601131,10856.6259727359,192,0.0891918639013187,100443.560111126,143000.751911494,TRUE,TRUE
2018,UF,31,14,combined,,286320.97848658,16525.9789607863,456,0.0577183657590807,253930.654914172,318711.302058988,TRUE,TRUE
2018,UF,31,15,combined,,330419.21698335,17290.1621982192,541,0.0523279558497667,296531.121787984,364307.312178716,TRUE,TRUE
2018,UF,31,16,combined,,325192.56308392,16508.6250913379,509,0.0507656907488308,292836.252470623,357548.873697217,TRUE,TRUE
2018,UF,31,17,combined,,305442.82014516,16677.2060995401,504,0.0546000920617951,272756.09682731,338129.54346301,TRUE,TRUE
2018,UF,31,18,combined,,329646.79659765,16212.6117146023,535,0.0491817663084727,297870.661541697,361422.931653603,TRUE,TRUE
2018,UF,31,19,combined,,311819.70737476,18073.3110024747,478,0.0579607721225692,276396.668728518,347242.746021002,TRUE,TRUE
2018,UF,31,14,female,2,130563.42049169,11410.991962042,205,0.0873980776473934,108198.287218212,152928.553765168,TRUE,TRUE
2018,UF,31,15,female,2,178919.74100399,14045.7335807003,275,0.0785029840859597,151390.609049373,206448.872958607,TRUE,TRUE
2018,UF,31,16,female,2,152262.57163196,10987.0137987579,229,0.0721583359652895,130728.42028875,173796.72297517,TRUE,TRUE
2018,UF,31,17,female,2,159323.34989637,11480.5767609482,258,0.072058344043203,136821.832923164,181824.866869576,TRUE,TRUE
2018,UF,31,18,female,2,155638.08295897,12109.6410797701,260,0.0778064137616143,131903.622576914,179372.543341026,TRUE,TRUE
2018,UF,31,19,female,2,155770.80488372,12432.2188499923,236,0.0798109688094167,131404.103689815,180137.506077625,TRUE,TRUE
2018,UF,31,14,male,1,155757.55799489,11228.5442711955,251,0.0720898838922723,133750.015624533,177765.100365247,TRUE,TRUE
2018,UF,31,15,male,1,151499.47597936,10251.9840932329,266,0.0676700960644218,131405.956386546,171592.995572174,TRUE,TRUE
2018,UF,31,16,male,1,172929.99145196,12414.7414137886,280,0.0717905628141859,148597.545403557,197262.437500363,TRUE,TRUE
2018,UF,31,17,male,1,146119.47024879,11269.0898327386,246,0.0771224383277006,124032.460038076,168206.480459504,TRUE,TRUE
2018,UF,31,18,male,1,174008.71363868,12222.1768656353,275,0.0702388783300476,150053.687169356,197963.740108004,TRUE,TRUE
2018,UF,31,19,male,1,156048.90249104,12575.5335805786,242,0.0805871324939348,131401.309586732,180696.495395348,TRUE,TRUE
2018,UF,32,14,combined,,52026.06624099,3759.5272593457,230,0.0722623778997856,44657.5282137759,59394.6042682042,TRUE,TRUE
2018,UF,32,15,combined,,60702.36061678,4864.97397894083,247,0.0801447246780713,51167.1868323315,70237.5344012286,TRUE,TRUE
2018,UF,32,16,combined,,60548.42803776,4154.02885215063,240,0.0686067167517552,52406.6810968045,68690.1749787155,TRUE,TRUE
2018,UF,32,17,combined,,63063.19190445,5508.26517078479,257,0.0873451692570624,52267.1905524155,73859.1932564846,TRUE,TRUE
2018,UF,32,18,combined,,64638.98652961,4007.46524762417,280,0.0619976497587631,56784.4989749708,72493.4740842493,TRUE,TRUE
2018,UF,32,19,combined,,53363.94813506,3875.58941762773,226,0.0726256124794011,45767.9324576451,60959.9638124749,TRUE,TRUE
2018,UF,32,14,female,2,25015.21595356,2638.64961150034,108,0.105481784222807,19843.5577471987,30186.8741599213,TRUE,TRUE
2018,UF,32,15,female,2,28365.90013052,3042.65669546482,110,0.107264591691596,22402.4025900893,34329.3976709507,TRUE,TRUE
2018,UF,32,16,female,2,30703.2715413,3436.0003735959,116,0.111909910609168,23968.8345581859,37437.7085244141,TRUE,TRUE
2018,UF,32,17,female,2,33388.96422716,4708.02446884275,130,0.141005406361574,24161.4058298949,42616.5226244251,TRUE,TRUE
2018,UF,32,18,female,2,30296.48844446,3170.71820876975,126,0.104656294229688,24081.9949501459,36510.9819387741,TRUE,TRUE
2018,UF,32,19,female,2,29680.19007593,3065.70574113231,122,0.103291310914432,23671.517236113,35688.862915747,TRUE,TRUE
2018,UF,32,14,male,1,27010.85028743,2798.61455510513,122,0.103610753653598,21525.6665528144,32496.0340220456,TRUE,TRUE
2018,UF,32,15,male,1,32336.46048626,3178.01831821485,137,0.0982797211081658,26107.6590403503,38565.2619321697,TRUE,TRUE
2018,UF,32,16,male,1,29845.15649646,2654.67746621282,124,0.088948351352344,24642.0842721128,35048.2287208072,TRUE,TRUE
2018,UF,32,17,male,1,29674.22767729,2887.61726645183,127,0.0973106123554396,24014.6018339084,35333.8535206716,TRUE,TRUE
2018,UF,32,18,male,1,34342.49808515,2886.24867714528,154,0.0840430614566538,28685.5546275189,39999.4415427811,TRUE,TRUE
2018,UF,32,19,male,1,23683.75805913,2388.20775434461,104,0.100837364930941,19002.9568730153,28364.5592452447,TRUE,TRUE
2018,UF,33,14,combined,,228417.59268278,12832.9822172231,413,0.0561821095586328,203265.40972278,253569.77564278,TRUE,TRUE
2018,UF,33,15,combined,,221568.08806187,12461.7975539119,422,0.0562436480041841,197143.413673573,245992.762450167,TRUE,TRUE
2018,UF,33,16,combined,,213283.46837952,11801.476631751,404,0.0553323552050985,190152.999216897,236413.937542143,TRUE,TRUE
2018,UF,33,17,combined,,243301.02306566,12711.9036251513,468,0.0522476373710962,218386.149785419,268215.896345901,TRUE,TRUE
2018,UF,33,18,combined,,245134.76328218,13162.3420309383,471,0.0536943102426758,219337.046949343,270932.479615017,TRUE,TRUE
2018,UF,33,19,combined,,260051.7059756,13888.4047816169,467,0.0534063205988737,232830.932800917,287272.479150283,TRUE,TRUE
2018,UF,33,14,female,2,114294.99602191,8794.16061980521,215,0.0769426565106962,97058.7579328314,131531.234110989,TRUE,TRUE
2018,UF,33,15,female,2,108873.47017011,8525.41380585837,199,0.0783057047096761,92163.9661573271,125582.974182893,TRUE,TRUE
2018,UF,33,16,female,2,98799.44425418,8061.64957624919,188,0.0815961024589277,82998.901428749,114599.987079611,TRUE,TRUE
2018,UF,33,17,female,2,116200.04769183,8807.36038314116,218,0.0757948086776939,98937.9385420084,133462.156841652,TRUE,TRUE
2018,UF,33,18,female,2,122328.60091932,8714.83317526766,235,0.0712411742615727,105247.841764521,139409.360074119,TRUE,TRUE
2018,UF,33,19,female,2,124807.93556733,8665.16084948956,227,0.0694279639359548,107824.532382084,141791.338752576,TRUE,TRUE
2018,UF,33,14,male,1,114122.59666087,9421.36948088487,198,0.0825548117248128,95657.0517932908,132588.141528449,TRUE,TRUE
2018,UF,33,15,male,1,112694.61789176,8829.99708059183,223,0.0783533166514908,95388.1416302062,130001.094153314,TRUE,TRUE
2018,UF,33,16,male,1,114484.02412534,8484.66109468988,216,0.0741121842939471,97854.3939587196,131113.65429196,TRUE,TRUE
2018,UF,33,17,male,1,127100.97537383,8850.34503272066,250,0.0696323927231084,109754.617858945,144447.332888715,TRUE,TRUE
2018,UF,33,18,male,1,122806.16236286,9339.4610374695,236,0.0760504266054161,104501.155094405,141111.169631315,TRUE,TRUE
2018,UF,33,19,male,1,135243.77040827,10617.8443840527,240,0.0785089350289469,114433.177822076,156054.362994464,TRUE,TRUE
2018,UF,35,14,combined,,577123.59003281,35378.9799609525,450,0.0613022592941335,507782.063499579,646465.116566041,TRUE,TRUE
2018,UF,35,15,combined,,593273.68723022,32661.2830743325,480,0.055052640589567,529258.748715661,657288.625744779,TRUE,TRUE
2018,UF,35,16,combined,,677871.77258563,46174.9310680088,477,0.0681175008835109,587370.570703713,768372.974467547,TRUE,TRUE
2018,UF,35,17,combined,,685217.91637695,35168.8352569117,529,0.0513250375046597,616288.265895181,754147.56685872,TRUE,TRUE
2018,UF,35,18,combined,,759014.44544226,40191.5578271178,558,0.0529522963211841,680240.43961855,837788.45126597,TRUE,TRUE
2018,UF,35,19,combined,,646946.6447644,38574.7007645298,489,0.0596257837902191,571341.620551512,722551.668977288,TRUE,TRUE
2018,UF,35,14,female,2,278103.60794841,24368.7260161152,219,0.0876246309635643,230341.7826077,325865.43328912,TRUE,TRUE
2018,UF,35,15,female,2,279182.32131412,22247.7429179367,224,0.0796889388024854,235577.546457658,322787.096170582,TRUE,TRUE
2018,UF,35,16,female,2,351072.3427448,29373.0425356637,236,0.0836666377818756,293502.237258536,408642.448231064,TRUE,TRUE
2018,UF,35,17,female,2,337075.73335442,23601.5208886197,251,0.0700184515027185,290817.602432356,383333.864276484,TRUE,TRUE
2018,UF,35,18,female,2,370157.68367501,28423.4119238055,264,0.076787307618773,314448.819986605,425866.547363415,TRUE,TRUE
2018,UF,35,19,female,2,340278.29928584,26540.6290892391,256,0.0779968312553029,288259.622143895,392296.976427785,TRUE,TRUE
2018,UF,35,14,male,1,299019.9820844,26697.0341003392,231,0.089281772790702,246694.756753698,351345.207415103,TRUE,TRUE
2018,UF,35,15,male,1,314091.3659161,24322.0917164543,256,0.0774363588299055,266420.94212317,361761.78970903,TRUE,TRUE
2018,UF,35,16,male,1,326799.42984083,28756.5129131035,241,0.0879943790817187,270437.700210186,383161.159471474,TRUE,TRUE
2018,UF,35,17,male,1,348142.18302253,25088.5536992675,278,0.0720641017455903,298969.521347767,397314.844697293,TRUE,TRUE
2018,UF,35,18,male,1,388856.76176725,26347.8075996692,294,0.0677571028466253,337216.007800308,440497.515734192,TRUE,TRUE
2018,UF,35,19,male,1,306668.34547856,25908.1775782566,233,0.0844827252640847,255889.250520109,357447.440437011,TRUE,TRUE
2018,UF,41,14,combined,,174933.24137822,15632.5155092453,337,0.0893627499615499,144294.073992335,205572.408764105,TRUE,TRUE
2018,UF,41,15,combined,,166543.98161544,10154.5616493208,362,0.0609722521992313,146641.40650398,186446.5567269,TRUE,TRUE
2018,UF,41,16,combined,,162049.1898102,10208.6496056475,345,0.0629972270617606,142040.604252342,182057.775368058,TRUE,TRUE
2018,UF,41,17,combined,,158217.93305692,10890.6474691044,356,0.0688332053054086,136872.656249153,179563.209864687,TRUE,TRUE
2018,UF,41,18,combined,,194522.11637778,11889.4702195374,395,0.0611214315417327,171219.182952225,217825.049803335,TRUE,TRUE
2018,UF,41,19,combined,,170717.58819195,13627.0055805362,315,0.0798219194920582,144009.148036973,197426.028346927,TRUE,TRUE
2018,UF,41,14,female,2,77098.81070368,7179.9595945799,153,0.0931267230849411,63026.3484878506,91171.2729195094,TRUE,TRUE
2018,UF,41,15,female,2,76953.59656983,7017.72710591288,163,0.0911942705568645,63199.1041889103,90708.0889507497,TRUE,TRUE
2018,UF,41,16,female,2,80944.87975539,6983.57992946279,172,0.0862757465397033,67257.3146104862,94632.4449002938,TRUE,TRUE
2018,UF,41,17,female,2,76544.35698495,7213.04766273293,164,0.0942335653058153,62407.0433472227,90681.6706226774,TRUE,TRUE
2018,UF,41,18,female,2,94351.81445454,8407.25422005135,188,0.0891053793576178,77873.898974367,110829.729934713,TRUE,TRUE
2018,UF,41,19,female,2,91387.97256419,9353.64550400574,157,0.102350946646024,73055.1642521838,109720.780876196,TRUE,TRUE
2018,UF,41,14,male,1,97834.43067454,13894.9483544566,184,0.142025136331402,70600.8323327609,125068.029016319,TRUE,TRUE
2018,UF,41,15,male,1,89590.38504561,7286.7047221583,199,0.0813335573727993,75308.7062242018,103872.063867018,TRUE,TRUE
2018,UF,41,16,male,1,81104.31005481,7095.54713472198,173,0.0874866838757007,67197.2932201486,95011.3268894714,TRUE,TRUE
2018,UF,41,17,male,1,81673.57607197,6982.9333140162,192,0.0854980723246758,67987.2782700533,95359.8738738867,TRUE,TRUE
2018,UF,41,18,male,1,100170.30192324,7794.2646633796,207,0.0778101344783038,84893.8238970428,115446.779949437,TRUE,TRUE
2018,UF,41,19,male,1,79329.61562776,7933.39681646654,158,0.100005486648172,63780.4435924209,94878.7876630991,TRUE,TRUE
2018,UF,42,14,combined,,96445.84440549,5643.89249502178,353,0.0585187732018085,85384.0183826314,107507.670428349,TRUE,TRUE
2018,UF,42,15,combined,,83599.79874765,5030.66606027589,325,0.0601755762051677,73739.8744512613,93459.7230440388,TRUE,TRUE
2018,UF,42,16,combined,,95906.62629833,5785.69745563428,337,0.0603263578226297,84566.8676598418,107246.384936818,TRUE,TRUE
2018,UF,42,17,combined,,98258.79844547,5515.01184612411,373,0.0561274097930755,87449.573852755,109068.023038185,TRUE,TRUE
2018,UF,42,18,combined,,110948.12605842,6118.3536086521,404,0.0551460743503722,98956.3733407812,122939.878776059,TRUE,TRUE
2018,UF,42,19,combined,,107642.55911482,6290.80157754915,386,0.0584415832295373,95312.8145889359,119972.303640704,TRUE,TRUE
2018,UF,42,14,female,2,44927.19305179,3706.09671337853,172,0.0824911698602294,37663.3769703458,52191.0091332342,TRUE,TRUE
2018,UF,42,15,female,2,42264.17922185,3471.55803665187,169,0.0821394878729153,35460.0504997718,49068.3079439282,TRUE,TRUE
2018,UF,42,16,female,2,46238.82423817,3808.82092579618,159,0.082372789285849,38773.672400047,53703.976076293,TRUE,TRUE
2018,UF,42,17,female,2,49939.80534477,3849.63443009683,181,0.0770854912933694,42394.6605081348,57484.9501814052,TRUE,TRUE
2018,UF,42,18,female,2,53947.7892699,4397.89563983188,184,0.0815213320017485,45328.0722080638,62567.5063317362,TRUE,TRUE
2018,UF,42,19,female,2,51632.62333395,4258.65973290761,180,0.0824800185991598,43285.8036350401,59979.4430328599,TRUE,TRUE
2018,UF,42,14,male,1,51518.6513537,4383.1327025942,181,0.0850785606265565,42927.8691171557,60109.4335902443,TRUE,TRUE
2018,UF,42,15,male,1,41335.6195258,3638.94248036111,156,0.0880340617149775,34203.4233224794,48467.8157291206,TRUE,TRUE
2018,UF,42,16,male,1,49667.80206016,4336.42101792844,178,0.0873084943979595,41168.5730432177,58167.0310771023,TRUE,TRUE
2018,UF,42,17,male,1,48318.9931007,3864.15540828794,192,0.0799717701119058,40745.38766979,55892.59853161,TRUE,TRUE
2018,UF,42,18,male,1,57000.33678852,4201.43061023006,220,0.0737088734373274,48765.684108925,65234.9894681151,TRUE,TRUE
2018,UF,42,19,male,1,56009.93578087,4334.91844364826,206,0.0773955260475203,47513.651755401,64506.219806339,TRUE,TRUE
2018,UF,43,14,combined,,159881.27621732,10402.6741616109,329,0.0650649932733272,139492.409517657,180270.142916983,TRUE,TRUE
2018,UF,43,15,combined,,151164.7841179,10726.0283553314,293,0.0709558672538815,130142.154844295,172187.413391505,TRUE,TRUE
2018,UF,43,16,combined,,158181.82089865,11547.3420823695,317,0.0730004371979516,135549.446300042,180814.195497258,TRUE,TRUE
2018,UF,43,17,combined,,155067.8182467,9955.53135483167,312,0.0642011441664398,135555.335344271,174580.301149129,TRUE,TRUE
2018,UF,43,18,combined,,174497.22294499,11286.3329616908,350,0.0646791551820212,152376.416822549,196618.029067431,TRUE,TRUE
2018,UF,43,19,combined,,161243.03403422,10650.5861163054,316,0.0660529999332875,140368.268832019,182117.799236421,TRUE,TRUE
2018,UF,43,14,female,2,66756.73000365,6290.00169417454,143,0.0942227352033365,54428.553220372,79084.906786928,TRUE,TRUE
2018,UF,43,15,female,2,75128.57577466,7808.41019330345,149,0.103933957389581,59824.3730192698,90432.7785300502,TRUE,TRUE
2018,UF,43,16,female,2,81850.78558882,8242.8516728469,169,0.100705834568957,65695.0931801344,98006.4779975056,TRUE,TRUE
2018,UF,43,17,female,2,80497.74864455,7213.59027369179,159,0.0896123232656418,66359.3715088857,94636.1257802143,TRUE,TRUE
2018,UF,43,18,female,2,84633.08630057,7628.15996504115,163,0.0901321256080646,69682.167500779,99584.005100361,TRUE,TRUE
2018,UF,43,19,female,2,83927.43746468,8205.98349295587,156,0.0977747413819142,67844.0053607563,100010.869568604,TRUE,TRUE
2018,UF,43,14,male,1,93124.54621367,7842.96353797825,186,0.0842201530838382,77752.6201471718,108496.472280168,TRUE,TRUE
2018,UF,43,15,male,1,76036.20834324,7046.29281232456,144,0.0926702286431279,62225.7282065604,89846.6884799196,TRUE,TRUE
2018,UF,43,16,male,1,76331.03530983,8181.24209450977,148,0.107181070730953,60296.0954557878,92365.9751638722,TRUE,TRUE
2018,UF,43,17,male,1,74570.06960215,6922.78553598039,153,0.0928359806141417,61001.6592789336,88138.4799253664,TRUE,TRUE
2018,UF,43,18,male,1,89864.13664442,7328.8077394298,187,0.0815543109085762,75499.9374255192,104228.335863321,TRUE,TRUE
2018,UF,43,19,male,1,77315.59656954,7281.92004266275,160,0.0941843607985767,63043.2955476206,91587.8975914594,TRUE,TRUE
2018,UF,50,14,combined,,35684.10870701,3597.11363941274,129,0.10080435717051,28633.8955254632,42734.3218885568,TRUE,TRUE
2018,UF,50,15,combined,,37070.06685208,3301.02552088218,141,0.0890482753660576,30600.1757191034,43539.9579850567,TRUE,TRUE
2018,UF,50,16,combined,,41444.7328066,3309.24646809802,157,0.0798472144467784,34958.7289131615,47930.7367000385,TRUE,TRUE
2018,UF,50,17,combined,,40672.69293157,3434.87038072384,152,0.084451511152774,33940.4706937879,47404.9151693521,TRUE,TRUE
2018,UF,50,18,combined,,51537.66074188,4325.10167919173,171,0.0839211872819271,43060.6172211905,60014.7042625695,TRUE,TRUE
2018,UF,50,19,combined,,38747.11906656,3468.19618842771,141,0.0895084917789636,31949.5794459226,45544.6586871974,TRUE,TRUE
2018,UF,50,14,female,2,16944.97511147,2219.18583250001,60,0.130964242667896,12595.4508047684,21294.4994181716,TRUE,TRUE
2018,UF,50,15,female,2,18403.47661862,2212.23389642951,69,0.120207390281423,14067.5778562395,22739.3753810005,TRUE,TRUE
2018,UF,50,16,female,2,21277.85249383,2638.43285417261,77,0.123999019869965,16106.6191240245,26449.0858636355,TRUE,TRUE
2018,UF,50,17,female,2,18502.81585818,2297.55475785,70,0.124173248842784,13999.6912802854,23005.9404360746,TRUE,TRUE
2018,UF,50,18,female,2,22312.64429327,2767.81827283914,74,0.124047075571136,16887.8201627534,27737.4684237866,TRUE,TRUE
2018,UF,50,19,female,2,19702.84457871,2632.91564194188,72,0.133631244535466,14542.4247461718,24863.2644112482,TRUE,TRUE
2018,UF,50,14,male,1,18739.13359554,2398.76032048622,69,0.128008069757138,14037.6497598433,23440.6174312367,TRUE,TRUE
2018,UF,50,15,male,1,18666.59023346,2369.72332129306,72,0.126949983454681,14022.017870401,23311.162596519,TRUE,TRUE
2018,UF,50,16,male,1,20166.88031277,2450.41702952468,80,0.121506995208031,15364.151187798,24969.609437742,TRUE,TRUE
2018,UF,50,17,male,1,22169.87707339,2736.14589766882,82,0.123417278707104,16807.1296575121,27532.6244892679,TRUE,TRUE
2018,UF,50,18,male,1,29225.01644861,3270.01789077757,97,0.111891053903345,22815.8991538843,35634.1337433357,TRUE,TRUE
2018,UF,50,19,male,1,19044.27448785,2392.52397714389,69,0.125629568019002,14355.0136604994,23733.5353152006,TRUE,TRUE
2018,UF,51,14,combined,,50581.37659843,4626.84054561886,169,0.0914732033165439,41512.9357668074,59649.8174300526,TRUE,TRUE
2018,UF,51,15,combined,,52122.68164714,4385.0910972833,176,0.0841301897505865,43528.0610275375,60717.3022667425,TRUE,TRUE
2018,UF,51,16,combined,,53412.13674606,5099.61500994593,168,0.0954767084902686,43417.0749915461,63407.1985005739,TRUE,TRUE
2018,UF,51,17,combined,,48843.98054092,4885.19192927932,152,0.100016253286045,39269.1803019668,58418.7807798732,TRUE,TRUE
2018,UF,51,18,combined,,57616.33482222,4956.37345654011,188,0.0860237547534638,47902.0213534711,67330.6482909689,TRUE,TRUE
2018,UF,51,19,combined,,56675.5629749,5214.51626309318,172,0.0920064308033877,46455.298902439,66895.827047361,TRUE,TRUE
2018,UF,51,14,female,2,21524.11779298,2704.75832522603,70,0.125661750750508,16222.8888886521,26825.3466973079,TRUE,TRUE
2018,UF,51,15,female,2,28912.53856553,3384.83848332554,88,0.117071646118304,22278.3770447268,35546.7000863332,TRUE,TRUE
2018,UF,51,16,female,2,26084.51131654,3537.92702913357,81,0.135633249409974,19150.3017595074,33018.7208735726,TRUE,TRUE
2018,UF,51,17,female,2,22342.49546246,2966.26580481591,72,0.132763406388505,16528.7213164481,28156.2696084719,TRUE,TRUE
2018,UF,51,18,female,2,26642.230787,3269.00355640145,85,0.122700069019616,20235.1015511198,33049.3600228802,TRUE,TRUE
2018,UF,51,19,female,2,28244.74156615,3308.48578656747,84,0.117136344788955,21760.2285811151,34729.2545511849,TRUE,TRUE
2018,UF,51,14,male,1,29057.25880545,3422.8453272173,99,0.117796566776468,22348.6052394529,35765.9123714471,TRUE,TRUE
2018,UF,51,15,male,1,23210.14308161,2808.21152213276,88,0.12099070273969,17706.1496372594,28714.1365259606,TRUE,TRUE
2018,UF,51,16,male,1,27327.62542952,3350.35294262024,87,0.122599490075018,20761.0543264865,33894.1965325535,TRUE,TRUE
2018,UF,51,17,male,1,26501.48507846,3575.37953145356,80,0.134912421732908,19493.8699657493,33509.1001911707,TRUE,TRUE
2018,UF,51,18,male,1,30974.10403522,3416.29034108788,103,0.110295049606707,24278.2980059557,37669.9100644843,TRUE,TRUE
2018,UF,51,19,male,1,28430.82140875,3293.56310853789,88,0.11584481015115,21975.5563352059,34886.0864822941,TRUE,TRUE
2018,UF,52,14,combined,,122119.95048567,9570.23617512975,247,0.0783675078238158,103362.632258873,140877.268712467,TRUE,TRUE
2018,UF,52,15,combined,,127081.5402051,8993.43691656666,271,0.0707690267371007,109454.727751396,144708.352658804,TRUE,TRUE
2018,UF,52,16,combined,,94711.30465425,7464.83623332709,225,0.0788167395706139,80080.4944864393,109342.114822061,TRUE,TRUE
2018,UF,52,17,combined,,106798.5016924,9438.74491409102,214,0.0883790012455082,88298.901601521,125298.101783279,TRUE,TRUE
2018,UF,52,18,combined,,104293.7649143,8697.99144164703,219,0.0833989591687894,87246.0149508342,121341.514877766,TRUE,TRUE
2018,UF,52,19,combined,,93784.0895463,7623.14929039111,212,0.0812840357812255,78842.9914883614,108725.187604239,TRUE,TRUE
