year,uf_code,uf,region,sex,age_group,age,persons_married,opposite_sex_people,same_sex_people
2018,22,PI,Northeast,female,16,16,171,171,0
2018,22,PI,Northeast,female,17,17,215,215,0
2018,22,PI,Northeast,female,18,18,368,368,0
2018,22,PI,Northeast,female,19,19,353,353,0
2018,22,PI,Northeast,female,<15,,0,0,0
2018,22,PI,Northeast,female,unknown,,0,0,0
2018,22,PI,Northeast,male,15,15,0,0,0
2018,22,PI,Northeast,male,16,16,7,7,0
2018,22,PI,Northeast,male,17,17,15,15,0
2018,22,PI,Northeast,male,18,18,94,94,0
2018,22,PI,Northeast,male,19,19,163,163,0
2018,22,PI,Northeast,male,<15,,0,0,0
2018,22,PI,Northeast,male,unknown,,0,0,0
2018,23,CE,Northeast,combined,15,15,9,9,0
2018,23,CE,Northeast,combined,16,16,584,584,0
2018,23,CE,Northeast,combined,17,17,737,737,0
2018,23,CE,Northeast,combined,18,18,1743,1742,1
2018,23,CE,Northeast,combined,19,19,2260,2259,1
2018,23,CE,Northeast,combined,<15,,2,2,0
2018,23,CE,Northeast,combined,unknown,,28,27,1
2018,23,CE,Northeast,female,15,15,8,8,0
2018,23,CE,Northeast,female,16,16,542,542,0
2018,23,CE,Northeast,female,17,17,661,661,0
2018,23,CE,Northeast,female,18,18,1382,1382,0
2018,23,CE,Northeast,female,19,19,1558,1557,1
2018,23,CE,Northeast,female,<15,,2,2,0
2018,23,CE,Northeast,female,unknown,,13,13,0
2018,23,CE,Northeast,male,15,15,1,1,0
2018,23,CE,Northeast,male,16,16,42,42,0
2018,23,CE,Northeast,male,17,17,76,76,0
2018,23,CE,Northeast,male,18,18,361,360,1
2018,23,CE,Northeast,male,19,19,702,702,0
2018,23,CE,Northeast,male,<15,,0,0,0
2018,23,CE,Northeast,male,unknown,,15,14,1
2018,24,RN,Northeast,combined,15,15,0,0,0
2018,24,RN,Northeast,combined,16,16,153,152,1
2018,24,RN,Northeast,combined,17,17,211,211,0
2018,24,RN,Northeast,combined,18,18,583,582,1
2018,24,RN,Northeast,combined,19,19,719,718,1
2018,24,RN,Northeast,combined,<15,,0,0,0
2018,24,RN,Northeast,combined,unknown,,2,2,0
2018,24,RN,Northeast,female,15,15,0,0,0
2018,24,RN,Northeast,female,16,16,146,145,1
2018,24,RN,Northeast,female,17,17,192,192,0
2018,24,RN,Northeast,female,18,18,462,461,1
2018,24,RN,Northeast,female,19,19,524,523,1
2018,24,RN,Northeast,female,<15,,0,0,0
2018,24,RN,Northeast,female,unknown,,1,1,0
2018,24,RN,Northeast,male,15,15,0,0,0
2018,24,RN,Northeast,male,16,16,7,7,0
2018,24,RN,Northeast,male,17,17,19,19,0
2018,24,RN,Northeast,male,18,18,121,121,0
2018,24,RN,Northeast,male,19,19,195,195,0
2018,24,RN,Northeast,male,<15,,0,0,0
2018,24,RN,Northeast,male,unknown,,1,1,0
2018,25,PB,Northeast,combined,15,15,5,5,0
2018,25,PB,Northeast,combined,16,16,270,270,0
2018,25,PB,Northeast,combined,17,17,372,370,2
2018,25,PB,Northeast,combined,18,18,695,691,4
2018,25,PB,Northeast,combined,19,19,907,905,2
2018,25,PB,Northeast,combined,<15,,3,3,0
2018,25,PB,Northeast,combined,unknown,,97,97,0
2018,25,PB,Northeast,female,15,15,5,5,0
2018,25,PB,Northeast,female,16,16,256,256,0
2018,25,PB,Northeast,female,17,17,334,333,1
2018,25,PB,Northeast,female,18,18,521,520,1
2018,25,PB,Northeast,female,19,19,656,654,2
2018,25,PB,Northeast,female,<15,,3,3,0
2018,25,PB,Northeast,female,unknown,,48,48,0
2018,25,PB,Northeast,male,15,15,0,0,0
2018,25,PB,Northeast,male,16,16,14,14,0
2018,25,PB,Northeast,male,17,17,38,37,1
2018,25,PB,Northeast,male,18,18,174,171,3
2018,25,PB,Northeast,male,19,19,251,251,0
2018,25,PB,Northeast,male,<15,,0,0,0
2018,25,PB,Northeast,male,unknown,,49,49,0
2018,26,PE,Northeast,combined,15,15,7,7,0
2018,26,PE,Northeast,combined,16,16,587,587,0
2018,26,PE,Northeast,combined,17,17,830,829,1
2018,26,PE,Northeast,combined,18,18,1904,1903,1
2018,26,PE,Northeast,combined,19,19,2485,2478,7
2018,26,PE,Northeast,combined,<15,,2,2,0
2018,26,PE,Northeast,combined,unknown,,6,6,0
2018,26,PE,Northeast,female,15,15,6,6,0
2018,26,PE,Northeast,female,16,16,568,568,0
2018,26,PE,Northeast,female,17,17,740,740,0
2018,26,PE,Northeast,female,18,18,1536,1535,1
2018,26,PE,Northeast,female,19,19,1756,1750,6
2018,26,PE,Northeast,female,<15,,2,2,0
2018,26,PE,Northeast,female,unknown,,3,3,0
2018,26,PE,Northeast,male,15,15,1,1,0
2018,26,PE,Northeast,male,16,16,19,19,0
2018,26,PE,Northeast,male,17,17,90,89,1
2018,26,PE,Northeast,male,18,18,368,368,0
2018,26,PE,Northeast,male,19,19,729,728,1
2018,26,PE,Northeast,male,<15,,0,0,0
2018,26,PE,Northeast,male,unknown,,3,3,0
2018,27,AL,Northeast,combined,15,15,12,12,0
2018,27,AL,Northeast,combined,16,16,321,321,0
2018,27,AL,Northeast,combined,17,17,457,457,0
2018,27,AL,Northeast,combined,18,18,833,833,0
2018,27,AL,Northeast,combined,19,19,1035,1034,1
2018,27,AL,Northeast,combined,<15,,3,3,0
2018,27,AL,Northeast,combined,unknown,,0,0,0
2018,27,AL,Northeast,female,15,15,12,12,0
2018,27,AL,Northeast,female,16,16,301,301,0
2018,27,AL,Northeast,female,17,17,406,406,0
2018,27,AL,Northeast,female,18,18,640,640,0
2018,27,AL,Northeast,female,19,19,672,671,1
2018,27,AL,Northeast,female,<15,,3,3,0
2018,27,AL,Northeast,female,unknown,,0,0,0
2018,27,AL,Northeast,male,15,15,0,0,0
2018,27,AL,Northeast,male,16,16,20,20,0
2018,27,AL,Northeast,male,17,17,51,51,0
2018,27,AL,Northeast,male,18,18,193,193,0
2018,27,AL,Northeast,male,19,19,363,363,0
2018,27,AL,Northeast,male,<15,,0,0,0
2018,27,AL,Northeast,male,unknown,,0,0,0
2018,28,SE,Northeast,combined,15,15,4,4,0
2018,28,SE,Northeast,combined,16,16,78,78,0
2018,28,SE,Northeast,combined,17,17,104,104,0
2018,28,SE,Northeast,combined,18,18,252,252,0
2018,28,SE,Northeast,combined,19,19,342,342,0
2018,28,SE,Northeast,combined,<15,,0,0,0
2018,28,SE,Northeast,combined,unknown,,2,2,0
2018,28,SE,Northeast,female,15,15,4,4,0
2018,28,SE,Northeast,female,16,16,75,75,0
2018,28,SE,Northeast,female,17,17,96,96,0
2018,28,SE,Northeast,female,18,18,187,187,0
2018,28,SE,Northeast,female,19,19,255,255,0
2018,28,SE,Northeast,female,<15,,0,0,0
2018,28,SE,Northeast,female,unknown,,1,1,0
2018,28,SE,Northeast,male,15,15,0,0,0
2018,28,SE,Northeast,male,16,16,3,3,0
2018,28,SE,Northeast,male,17,17,8,8,0
2018,28,SE,Northeast,male,18,18,65,65,0
2018,28,SE,Northeast,male,19,19,87,87,0
2018,28,SE,Northeast,male,<15,,0,0,0
2018,28,SE,Northeast,male,unknown,,1,1,0
2018,29,BA,Northeast,combined,15,15,6,6,0
2018,29,BA,Northeast,combined,16,16,615,615,0
2018,29,BA,Northeast,combined,17,17,1097,1096,1
2018,29,BA,Northeast,combined,18,18,2638,2637,1
2018,29,BA,Northeast,combined,19,19,3249,3247,2
2018,29,BA,Northeast,combined,<15,,3,3,0
2018,29,BA,Northeast,combined,unknown,,5,5,0
2018,29,BA,Northeast,female,15,15,5,5,0
2018,29,BA,Northeast,female,16,16,594,594,0
2018,29,BA,Northeast,female,17,17,1003,1003,0
2018,29,BA,Northeast,female,18,18,2172,2171,1
2018,29,BA,Northeast,female,19,19,2364,2362,2
2018,29,BA,Northeast,female,<15,,3,3,0
2018,29,BA,Northeast,female,unknown,,3,3,0
2018,29,BA,Northeast,male,15,15,1,1,0
2018,29,BA,Northeast,male,16,16,21,21,0
2018,29,BA,Northeast,male,17,17,94,93,1
2018,29,BA,Northeast,male,18,18,466,466,0
2018,29,BA,Northeast,male,19,19,885,885,0
2018,29,BA,Northeast,male,<15,,0,0,0
2018,29,BA,Northeast,male,unknown,,2,2,0
2018,31,MG,Southeast,combined,15,15,11,11,0
2018,31,MG,Southeast,combined,16,16,1158,1158,0
2018,31,MG,Southeast,combined,17,17,1676,1676,0
2018,31,MG,Southeast,combined,18,18,3874,3867,7
2018,31,MG,Southeast,combined,19,19,5078,5067,11
2018,31,MG,Southeast,combined,<15,,9,9,0
2018,31,MG,Southeast,combined,unknown,,2,2,0
2018,31,MG,Southeast,female,15,15,11,11,0
2018,31,MG,Southeast,female,16,16,1136,1136,0
2018,31,MG,Southeast,female,17,17,1565,1565,0
2018,31,MG,Southeast,female,18,18,3182,3179,3
2018,31,MG,Southeast,female,19,19,3743,3739,4
2018,31,MG,Southeast,female,<15,,9,9,0
2018,31,MG,Southeast,female,unknown,,1,1,0
2018,31,MG,Southeast,male,15,15,0,0,0
2018,31,MG,Southeast,male,16,16,22,22,0
2018,31,MG,Southeast,male,17,17,111,111,0
2018,31,MG,Southeast,male,18,18,692,688,4
2018,31,MG,Southeast,male,19,19,1335,1328,7
2018,31,MG,Southeast,male,<15,,0,0,0
2018,31,MG,Southeast,male,unknown,,1,1,0
2018,32,ES,Southeast,combined,15,15,5,5,0
2018,32,ES,Southeast,combined,16,16,284,284,0
2018,32,ES,Southeast,combined,17,17,428,428,0
2018,32,ES,Southeast,combined,18,18,945,944,1
2018,32,ES,Southeast,combined,19,19,1234,1232,2
2018,32,ES,Southeast,combined,<15,,1,1,0
2018,32,ES,Southeast,combined,unknown,,2,2,0
2018,32,ES,Southeast,female,15,15,5,5,0
2018,32,ES,Southeast,female,16,16,278,278,0
2018,32,ES,Southeast,female,17,17,389,389,0
2018,32,ES,Southeast,female,18,18,782,782,0
2018,32,ES,Southeast,female,19,19,894,893,1
2018,32,ES,Southeast,female,<15,,1,1,0
2018,32,ES,Southeast,female,unknown,,1,1,0
2018,32,ES,Southeast,male,15,15,0,0,0
2018,32,ES,Southeast,male,16,16,6,6,0
2018,32,ES,Southeast,male,17,17,39,39,0
2018,32,ES,Southeast,male,18,18,163,162,1
2018,32,ES,Southeast,male,19,19,340,339,1
2018,32,ES,Southeast,male,<15,,0,0,0
2018,32,ES,Southeast,male,unknown,,1,1,0
2018,33,RJ,Southeast,combined,15,15,10,10,0
2018,33,RJ,Southeast,combined,16,16,291,291,0
2018,33,RJ,Southeast,combined,17,17,581,581,0
2018,33,RJ,Southeast,combined,18,18,1845,1843,2
2018,33,RJ,Southeast,combined,19,19,3160,3156,4
2018,33,RJ,Southeast,combined,<15,,5,5,0
2018,33,RJ,Southeast,combined,unknown,,124,124,0
2018,33,RJ,Southeast,female,15,15,10,10,0
2018,33,RJ,Southeast,female,16,16,283,283,0
2018,33,RJ,Southeast,female,17,17,530,530,0
2018,33,RJ,Southeast,female,18,18,1583,1581,2
2018,33,RJ,Southeast,female,19,19,2428,2426,2
2018,33,RJ,Southeast,female,<15,,4,4,0
2018,33,RJ,Southeast,female,unknown,,62,62,0
2018,33,RJ,Southeast,male,15,15,0,0,0
2018,33,RJ,Southeast,male,16,16,8,8,0
2018,33,RJ,Southeast,male,17,17,51,51,0
2018,33,RJ,Southeast,male,18,18,262,262,0
2018,33,RJ,Southeast,male,19,19,732,730,2
2018,33,RJ,Southeast,male,<15,,1,1,0
2018,33,RJ,Southeast,male,unknown,,62,62,0
2018,35,SP,Southeast,combined,15,15,18,18,0
2018,35,SP,Southeast,combined,16,16,1703,1703,0
2018,35,SP,Southeast,combined,17,17,2846,2842,4
2018,35,SP,Southeast,combined,18,18,7950,7924,26
2018,35,SP,Southeast,combined,19,19,11109,11049,60
2018,35,SP,Southeast,combined,<15,,2,2,0
2018,35,SP,Southeast,combined,unknown,,50,50,0
2018,35,SP,Southeast,female,15,15,18,18,0
2018,35,SP,Southeast,female,16,16,1622,1622,0
2018,35,SP,Southeast,female,17,17,2549,2546,3
2018,35,SP,Southeast,female,18,18,6381,6364,17
2018,35,SP,Southeast,female,19,19,7870,7824,46
2018,35,SP,Southeast,female,<15,,2,2,0
2018,35,SP,Southeast,female,unknown,,24,24,0
2018,35,SP,Southeast,male,15,15,0,0,0
2018,35,SP,Southeast,male,16,16,81,81,0
2018,35,SP,Southeast,male,17,17,297,296,1
2018,35,SP,Southeast,male,18,18,1569,1560,9
2018,35,SP,Southeast,male,19,19,3239,3225,14
2018,35,SP,Southeast,male,<15,,0,0,0
2018,35,SP,Southeast,male,unknown,,26,26,0
2018,41,PR,South,combined,15,15,120,120,0
2018,41,PR,South,combined,16,16,909,909,0
2018,41,PR,South,combined,17,17,1253,1252,1
2018,41,PR,South,combined,18,18,2678,2675,3
2018,41,PR,South,combined,19,19,3287,3275,12
2018,41,PR,South,combined,<15,,89,89,0
2018,41,PR,South,combined,unknown,,28,28,0
2018,41,PR,South,female,15,15,114,114,0
2018,41,PR,South,female,16,16,858,858,0
2018,41,PR,South,female,17,17,1070,1069,1
2018,41,PR,South,female,18,18,2089,2088,1
2018,41,PR,South,female,19,19,2240,2234,6
2018,41,PR,South,female,<15,,83,83,0
2018,41,PR,South,female,unknown,,14,14,0
2018,41,PR,South,male,15,15,6,6,0
2018,41,PR,South,male,16,16,51,51,0
2018,41,PR,South,male,17,17,183,183,0
2018,41,PR,South,male,18,18,589,587,2
2018,41,PR,South,male,19,19,1047,1041,6
2018,41,PR,South,male,<15,,6,6,0
2018,41,PR,South,male,unknown,,14,14,0
2018,42,SC,South,combined,15,15,4,4,0
2018,42,SC,South,combined,16,16,298,298,0
2018,42,SC,South,combined,17,17,464,463,1
2018,42,SC,South,combined,18,18,1227,1218,9
2018,42,SC,South,combined,19,19,1608,1596,12
2018,42,SC,South,combined,<15,,2,2,0
2018,42,SC,South,combined,unknown,,86,86,0
2018,42,SC,South,female,15,15,4,4,0
2018,42,SC,South,female,16,16,292,292,0
2018,42,SC,South,female,17,17,418,418,0
2018,42,SC,South,female,18,18,991,987,4
2018,42,SC,South,female,19,19,1122,1117,5
2018,42,SC,South,female,<15,,2,2,0
2018,42,SC,South,female,unknown,,43,43,0
2018,42,SC,South,male,15,15,0,0,0
2018,42,SC,South,male,16,16,6,6,0
2018,42,SC,South,male,17,17,46,45,1
2018,42,SC,South,male,18,18,236,231,5
2018,42,SC,South,male,19,19,486,479,7
2018,42,SC,South,male,<15,,0,0,0
2018,42,SC,South,male,unknown,,43,43,0
2018,43,RS,South,combined,15,15,3,3,0
2018,43,RS,South,combined,16,16,424,424,0
2018,43,RS,South,combined,17,17,567,566,1
2018,43,RS,South,combined,18,18,1333,1333,0
2018,43,RS,South,combined,19,19,1715,1708,7
2018,43,RS,South,combined,<15,,0,0,0
2018,43,RS,South,combined,unknown,,53,53,0
2018,43,RS,South,female,15,15,3,3,0
2018,43,RS,South,female,16,16,400,400,0
2018,43,RS,South,female,17,17,510,509,1
2018,43,RS,South,female,18,18,1016,1016,0
2018,43,RS,South,female,19,19,1160,1155,5
2018,43,RS,South,female,<15,,0,0,0
2018,43,RS,South,female,unknown,,30,30,0
2018,43,RS,South,male,15,15,0,0,0
2018,43,RS,South,male,16,16,24,24,0
2018,43,RS,South,male,17,17,57,57,0
2018,43,RS,South,male,18,18,317,317,0
2018,43,RS,South,male,19,19,555,553,2
2018,43,RS,South,male,<15,,0,0,0
2018,43,RS,South,male,unknown,,23,23,0
2018,50,MS,Central-West,combined,15,15,43,43,0
2018,50,MS,Central-West,combined,16,16,259,259,0
2018,50,MS,Central-West,combined,17,17,345,345,0
2018,50,MS,Central-West,combined,18,18,746,739,7
2018,50,MS,Central-West,combined,19,19,939,935,4
2018,50,MS,Central-West,combined,<15,,40,40,0
2018,50,MS,Central-West,combined,unknown,,2,2,0
2018,50,MS,Central-West,female,15,15,38,38,0
2018,50,MS,Central-West,female,16,16,232,232,0
2018,50,MS,Central-West,female,17,17,283,283,0
2018,50,MS,Central-West,female,18,18,564,559,5
2018,50,MS,Central-West,female,19,19,635,631,4
2018,50,MS,Central-West,female,<15,,40,40,0
2018,50,MS,Central-West,female,unknown,,1,1,0
2018,50,MS,Central-West,male,15,15,5,5,0
2018,50,MS,Central-West,male,16,16,27,27,0
2018,50,MS,Central-West,male,17,17,62,62,0
2018,50,MS,Central-West,male,18,18,182,180,2
2018,50,MS,Central-West,male,19,19,304,304,0
2018,50,MS,Central-West,male,<15,,0,0,0
2018,50,MS,Central-West,male,unknown,,1,1,0
2018,51,MT,Central-West,combined,15,15,2,2,0
2018,51,MT,Central-West,combined,16,16,306,306,0
2018,51,MT,Central-West,combined,17,17,407,407,0
2018,51,MT,Central-West,combined,18,18,866,865,1
2018,51,MT,Central-West,combined,19,19,971,971,0
2018,51,MT,Central-West,combined,<15,,0,0,0
2018,51,MT,Central-West,combined,unknown,,9,9,0
2018,51,MT,Central-West,female,15,15,2,2,0
2018,51,MT,Central-West,female,16,16,302,302,0
2018,51,MT,Central-West,female,17,17,375,375,0
2018,51,MT,Central-West,female,18,18,669,668,1
2018,51,MT,Central-West,female,19,19,662,662,0
2018,51,MT,Central-West,female,<15,,0,0,0
2018,51,MT,Central-West,female,unknown,,6,6,0
2018,51,MT,Central-West,male,15,15,0,0,0
2018,51,MT,Central-West,male,16,16,4,4,0
2018,51,MT,Central-West,male,17,17,32,32,0
2018,51,MT,Central-West,male,18,18,197,197,0
2018,51,MT,Central-West,male,19,19,309,309,0
2018,51,MT,Central-West,male,<15,,0,0,0
2018,51,MT,Central-West,male,unknown,,3,3,0
2018,52,GO,Central-West,combined,15,15,5,5,0
2018,52,GO,Central-West,combined,16,16,504,504,0
2018,52,GO,Central-West,combined,17,17,675,674,1
2018,52,GO,Central-West,combined,18,18,1732,1729,3
2018,52,GO,Central-West,combined,19,19,2075,2069,6
2018,52,GO,Central-West,combined,<15,,1,1,0
2018,52,GO,Central-West,combined,unknown,,0,0,0
2018,52,GO,Central-West,female,15,15,5,5,0
2018,52,GO,Central-West,female,16,16,491,491,0
2018,52,GO,Central-West,female,17,17,615,615,0
2018,52,GO,Central-West,female,18,18,1416,1413,3
2018,52,GO,Central-West,female,19,19,1437,1435,2
2018,52,GO,Central-West,female,<15,,1,1,0
2018,52,GO,Central-West,female,unknown,,0,0,0
2018,52,GO,Central-West,male,15,15,0,0,0
2018,52,GO,Central-West,male,16,16,13,13,0
2018,52,GO,Central-West,male,17,17,60,59,1
2018,52,GO,Central-West,male,18,18,316,316,0
2018,52,GO,Central-West,male,19,19,638,634,4
2018,52,GO,Central-West,male,<15,,0,0,0
2018,52,GO,Central-West,male,unknown,,0,0,0
2018,53,DF,Central-West,combined,15,15,1,1,0
2018,53,DF,Central-West,combined,16,16,91,91,0
2018,53,DF,Central-West,combined,17,17,146,146,0
2018,53,DF,Central-West,combined,18,18,532,532,0
2018,53,DF,Central-West,combined,19,19,783,783,0
2018,53,DF,Central-West,combined,<15,,1,1,0
2018,53,DF,Central-West,combined,unknown,,0,0,0
2018,53,DF,Central-West,female,15,15,1,1,0
2018,53,DF,Central-West,female,16,16,88,88,0
2018,53,DF,Central-West,female,17,17,128,128,0
2018,53,DF,Central-West,female,18,18,453,453,0
2018,53,DF,Central-West,female,19,19,557,557,0
2018,53,DF,Central-West,female,<15,,1,1,0
2018,53,DF,Central-West,female,unknown,,0,0,0
2018,53,DF,Central-West,male,15,15,0,0,0
2018,53,DF,Central-West,male,16,16,3,3,0
2018,53,DF,Central-West,male,17,17,18,18,0
2018,53,DF,Central-West,male,18,18,79,79,0
2018,53,DF,Central-West,male,19,19,226,226,0
2018,53,DF,Central-West,male,<15,,0,0,0
2018,53,DF,Central-West,male,unknown,,0,0,0
2019,11,RO,North,combined,15,15,14,14,0
2019,11,RO,North,combined,16,16,376,376,0
2019,11,RO,North,combined,17,17,438,438,0
2019,11,RO,North,combined,18,18,777,777,0
2019,11,RO,North,combined,19,19,909,908,1
2019,11,RO,North,combined,<15,,19,19,0
2019,11,RO,North,combined,unknown,,10,10,0
2019,11,RO,North,female,15,15,14,14,0
2019,11,RO,North,female,16,16,368,368,0
2019,11,RO,North,female,17,17,408,408,0
2019,11,RO,North,female,18,18,609,609,0
2019,11,RO,North,female,19,19,594,593,1
2019,11,RO,North,female,<15,,19,19,0
2019,11,RO,North,female,unknown,,5,5,0
2019,11,RO,North,male,15,15,0,0,0
2019,11,RO,North,male,16,16,8,8,0
2019,11,RO,North,male,17,17,30,30,0
2019,11,RO,North,male,18,18,168,168,0
2019,11,RO,North,male,19,19,315,315,0
2019,11,RO,North,male,<15,,0,0,0
2019,11,RO,North,male,unknown,,5,5,0
2019,12,AC,North,combined,15,15,0,0,0
2019,12,AC,North,combined,16,16,73,73,0
2019,12,AC,North,combined,17,17,111,110,1
2019,12,AC,North,combined,18,18,224,224,0
2019,12,AC,North,combined,19,19,290,290,0
2019,12,AC,North,combined,<15,,0,0,0
2019,12,AC,North,combined,unknown,,15,15,0
2019,12,AC,North,female,15,15,0,0,0
2019,12,AC,North,female,16,16,69,69,0
2019,12,AC,North,female,17,17,97,96,1
2019,12,AC,North,female,18,18,180,180,0
2019,12,AC,North,female,19,19,207,207,0
2019,12,AC,North,female,<15,,0,0,0
2019,12,AC,North,female,unknown,,8,8,0
2019,12,AC,North,male,15,15,0,0,0
2019,12,AC,North,male,16,16,4,4,0
2019,12,AC,North,male,17,17,14,14,0
2019,12,AC,North,male,18,18,44,44,0
2019,12,AC,North,male,19,19,83,83,0
2019,12,AC,North,male,<15,,0,0,0
2019,12,AC,North,male,unknown,,7,7,0
2019,13,AM,North,combined,15,15,4,4,0
2019,13,AM,North,combined,16,16,89,89,0
2019,13,AM,North,combined,17,17,177,177,0
2019,13,AM,North,combined,18,18,488,487,1
2019,13,AM,North,combined,19,19,699,699,0
2019,13,AM,North,combined,<15,,3,3,0
2019,13,AM,North,combined,unknown,,0,0,0
2019,13,AM,North,female,15,15,4,4,0
2019,13,AM,North,female,16,16,83,83,0
2019,13,AM,North,female,17,17,158,158,0
2019,13,AM,North,female,18,18,391,390,1
2019,13,AM,North,female,19,19,522,522,0
2019,13,AM,North,female,<15,,3,3,0
2019,13,AM,North,female,unknown,,0,0,0
2019,13,AM,North,male,15,15,0,0,0
2019,13,AM,North,male,16,16,6,6,0
2019,13,AM,North,male,17,17,19,19,0
2019,13,AM,North,male,18,18,97,97,0
2019,13,AM,North,male,19,19,177,177,0
2019,13,AM,North,male,<15,,0,0,0
2019,13,AM,North,male,unknown,,0,0,0
2019,14,RR,North,combined,15,15,0,0,0
2019,14,RR,North,combined,16,16,24,24,0
2019,14,RR,North,combined,17,17,27,27,0
2019,14,RR,North,combined,18,18,82,81,1
2019,14,RR,North,combined,19,19,120,119,1
2019,14,RR,North,combined,<15,,0,0,0
2019,14,RR,North,combined,unknown,,6,6,0
2019,14,RR,North,female,15,15,0,0,0
2019,14,RR,North,female,16,16,24,24,0
2019,14,RR,North,female,17,17,21,21,0
2019,14,RR,North,female,18,18,68,67,1
2019,14,RR,North,female,19,19,84,83,1
2019,14,RR,North,female,<15,,0,0,0
2019,14,RR,North,female,unknown,,3,3,0
2019,14,RR,North,male,15,15,0,0,0
2019,14,RR,North,male,16,16,0,0,0
2019,14,RR,North,male,17,17,6,6,0
2019,14,RR,North,male,18,18,14,14,0
2019,14,RR,North,male,19,19,36,36,0
2019,14,RR,North,male,<15,,0,0,0
2019,14,RR,North,male,unknown,,3,3,0
2019,15,PA,North,combined,15,15,10,10,0
2019,15,PA,North,combined,16,16,401,401,0
2019,15,PA,North,combined,17,17,594,594,0
2019,15,PA,North,combined,18,18,1354,1353,1
2019,15,PA,North,combined,19,19,1841,1839,2
2019,15,PA,North,combined,<15,,4,4,0
2019,15,PA,North,combined,unknown,,25,25,0
2019,15,PA,North,female,15,15,9,9,0
2019,15,PA,North,female,16,16,395,395,0
2019,15,PA,North,female,17,17,550,550,0
2019,15,PA,North,female,18,18,1097,1097,0
2019,15,PA,North,female,19,19,1318,1317,1
2019,15,PA,North,female,<15,,4,4,0
2019,15,PA,North,female,unknown,,17,17,0
2019,15,PA,North,male,15,15,1,1,0
2019,15,PA,North,male,16,16,6,6,0
2019,15,PA,North,male,17,17,44,44,0
2019,15,PA,North,male,18,18,257,256,1
2019,15,PA,North,male,19,19,523,522,1
2019,15,PA,North,male,<15,,0,0,0
2019,15,PA,North,male,unknown,,8,8,0
2019,16,AP,North,combined,15,15,1,1,0
2019,16,AP,North,combined,16,16,17,17,0
2019,16,AP,North,combined,17,17,23,23,0
2019,16,AP,North,combined,18,18,78,78,0
2019,16,AP,North,combined,19,19,99,98,1
2019,16,AP,North,combined,<15,,0,0,0
2019,16,AP,North,combined,unknown,,0,0,0
2019,16,AP,North,female,15,15,1,1,0
2019,16,AP,North,female,16,16,14,14,0
2019,16,AP,North,female,17,17,21,21,0
2019,16,AP,North,female,18,18,69,69,0
2019,16,AP,North,female,19,19,67,66,1
2019,16,AP,North,female,<15,,0,0,0
2019,16,AP,North,female,unknown,,0,0,0
2019,16,AP,North,male,15,15,0,0,0
2019,16,AP,North,male,16,16,3,3,0
2019,16,AP,North,male,17,17,2,2,0
2019,16,AP,North,male,18,18,9,9,0
2019,16,AP,North,male,19,19,32,32,0
2019,16,AP,North,male,<15,,0,0,0
2019,16,AP,North,male,unknown,,0,0,0
2019,17,TO,North,combined,15,15,5,5,0
2019,17,TO,North,combined,16,16,81,81,0
2019,17,TO,North,combined,17,17,129,129,0
2019,17,TO,North,combined,18,18,241,241,0
2019,17,TO,North,combined,19,19,343,343,0
2019,17,TO,North,combined,<15,,0,0,0
2019,17,TO,North,combined,unknown,,0,0,0
2019,17,TO,North,female,15,15,5,5,0
2019,17,TO,North,female,16,16,78,78,0
2019,17,TO,North,female,17,17,120,120,0
2019,17,TO,North,female,18,18,200,200,0
2019,17,TO,North,female,19,19,242,242,0
2019,17,TO,North,female,<15,,0,0,0
2019,17,TO,North,female,unknown,,0,0,0
2019,17,TO,North,male,15,15,0,0,0
2019,17,TO,North,male,16,16,3,3,0
2019,17,TO,North,male,17,17,9,9,0
2019,17,TO,North,male,18,18,41,41,0
2019,17,TO,North,male,19,19,101,101,0
2019,17,TO,North,male,<15,,0,0,0
2019,17,TO,North,male,unknown,,0,0,0
2019,21,MA,Northeast,combined,15,15,10,10,0
2019,21,MA,Northeast,combined,16,16,335,335,0
2019,21,MA,Northeast,combined,17,17,521,521,0
2019,21,MA,Northeast,combined,18,18,1011,1011,0
2019,21,MA,Northeast,combined,19,19,1340,1340,0
2019,21,MA,Northeast,combined,<15,,9,9,0
2019,21,MA,Northeast,combined,unknown,,73,73,0
2019,21,MA,Northeast,female,15,15,9,9,0
2019,21,MA,Northeast,female,16,16,323,323,0
2019,21,MA,Northeast,female,17,17,459,459,0
2019,21,MA,Northeast,female,18,18,813,813,0
2019,21,MA,Northeast,female,19,19,938,938,0
2019,21,MA,Northeast,female,<15,,9,9,0
2019,21,MA,Northeast,female,unknown,,37,37,0
2019,21,MA,Northeast,male,15,15,1,1,0
2019,21,MA,Northeast,male,16,16,12,12,0
2019,21,MA,Northeast,male,17,17,62,62,0
2019,21,MA,Northeast,male,18,18,198,198,0
2019,21,MA,Northeast,male,19,19,402,402,0
2019,21,MA,Northeast,male,<15,,0,0,0
2019,21,MA,Northeast,male,unknown,,36,36,0
2019,22,PI,Northeast,combined,15,15,5,5,0
2019,22,PI,Northeast,combined,16,16,136,136,0
2019,22,PI,Northeast,combined,17,17,178,178,0
2019,22,PI,Northeast,combined,18,18,396,396,0
2019,22,PI,Northeast,combined,19,19,432,429,3
2019,22,PI,Northeast,combined,<15,,1,1,0
2019,22,PI,Northeast,combined,unknown,,4,4,0
