year,quarter,quarter_start,days_in_quarter,geography,age,side,sex,population_stock,population_stock_se,unweighted_n,population_cv,exact_age_day_stock,exact_age_day_stock_se,population_person_time,population_person_time_se,denominator_source,approximation
2022,2,2022-04-01,91,Brazil,15,below,female,1499307.11566495,36623.0871373029,3551,0.0244266746650238,4104.9634576068,100.270606890772,373551.674642218,9124.62522706028,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,2,2022-04-01,91,Brazil,16,above,female,1519883.88029116,37549.8650543962,3582,0.0247057459726482,4161.30072565805,102.808038643904,378678.366034882,9355.53151659529,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,2,2022-04-01,91,Brazil,15,below,male,1543907.98907103,36119.9942145812,3801,0.0233951728148739,4227.07650142311,98.8931852524862,384663.961629503,8999.27985797625,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,2,2022-04-01,91,Brazil,16,above,male,1599113.58025319,38524.68489396,3737,0.0240912749223606,4378.22427634569,105.477004713197,398418.409147458,9598.40742890096,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,3,2022-07-01,92,Brazil,15,below,combined,2951794.24921123,48997.9699357537,7297,0.0165993852548655,8081.73815810381,134.151885215312,743519.91054555,12341.9734398087,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,3,2022-07-01,92,Brazil,16,above,combined,3185907.57905117,54389.629256111,7458,0.0170719419526631,8722.71868430199,148.913747047813,802490.118955783,13700.0647283988,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,3,2022-07-01,92,Brazil,15,below,female,1446802.19855305,35128.0550778921,3526,0.0242797910543845,3961.20987714477,96.177348139639,364431.308697319,8848.31602884679,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,3,2022-07-01,92,Brazil,16,above,female,1564801.44639241,38008.2935574835,3583,0.0242895312022558,4284.28084462353,104.06317325471,394153.837705365,9573.81193943334,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,3,2022-07-01,92,Brazil,15,below,male,1504992.05065818,34319.6831406757,3771,0.0228038966223553,4120.52828095903,93.9641009484813,379088.601848231,8644.69728726028,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,3,2022-07-01,92,Brazil,16,above,male,1621106.13265876,38725.2939325211,3875,0.0238881916195136,4438.43783967846,106.026253605539,408336.281250418,9754.41533170959,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,4,2022-10-01,92,Brazil,15,below,combined,2982443.25377239,56742.4698771212,7090,0.0190254985758236,8165.65228244903,155.355605870404,751240.009985311,14292.7157400772,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,4,2022-10-01,92,Brazil,16,above,combined,3156999.98900414,54762.5763811365,7267,0.0173463973936886,8643.57239095708,149.934841594657,795208.659968051,13794.0054267084,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,4,2022-10-01,92,Brazil,15,below,female,1484902.84129833,44633.0132463842,3439,0.0300578677641691,4065.52589388784,122.201039710286,374028.382237681,11242.4956533463,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,4,2022-10-01,92,Brazil,16,above,female,1527811.83819293,37401.6683892356,3490,0.0244805462650909,4183.00673714842,102.402289955949,384836.619817654,9421.01067594728,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,4,2022-10-01,92,Brazil,15,below,male,1497540.41247406,35186.7572448164,3651,0.0234963657419335,4100.12638856119,96.3380692137865,377211.627747629,8863.10236766835,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2022,4,2022-10-01,92,Brazil,16,above,male,1629188.15081121,38501.3325256788,3777,0.0236322198307839,4460.56565380866,105.413068100451,410372.040150397,9698.00226524145,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,1,2023-01-01,90,Brazil,15,below,combined,3015015.84099113,51471.8690047825,7018,0.0170718403216953,8254.83299723097,140.925190810989,742934.969750787,12683.267172989,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,1,2023-01-01,90,Brazil,16,above,combined,3153906.2936929,53063.378447958,7179,0.0168246528294366,8635.10214088695,145.282595667147,777159.192679825,13075.4336100432,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,1,2023-01-01,90,Brazil,15,below,female,1464827.63084533,35201.7149492597,3364,0.0240313018460372,4010.5618345218,96.3790220175902,360950.565106962,8674.11198158312,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,1,2023-01-01,90,Brazil,16,above,female,1551615.07167259,38217.2118502419,3429,0.0246306010736574,4248.17777688136,104.635172112342,382335.999919322,9417.16549011074,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,1,2023-01-01,90,Brazil,15,below,male,1550188.2101458,36886.772028882,3654,0.0237950281052729,4244.27116270916,100.992551603064,381984.404643824,9089.32964427573,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,1,2023-01-01,90,Brazil,16,above,male,1602291.22202031,36931.8921956784,3750,0.0230494255277211,4386.92436400558,101.116086423892,394823.192760503,9100.44777815029,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,2,2023-04-01,91,Brazil,15,below,combined,3014227.87188525,52620.4928434029,6965,0.0174573705373149,8252.67561109468,144.070016067141,750993.480609616,13110.3714621099,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,2,2023-04-01,91,Brazil,16,above,combined,3083676.81469183,52658.9037383291,7044,0.0170766610454902,8442.82035823276,144.175181525505,768296.652599182,13119.9415188209,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,2,2023-04-01,91,Brazil,15,below,female,1498372.83419876,37870.2079861164,3367,0.025274222224115,4102.40548183401,103.6851078013,373318.898846895,9435.34480991832,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,2,2023-04-01,91,Brazil,16,above,female,1475838.78623333,35106.2627088017,3349,0.0237873289659237,4040.70935401365,96.1176826596075,367704.551215242,8746.70912202429,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,2,2023-04-01,91,Brazil,15,below,male,1515855.03768649,35214.315884652,3598,0.0232306619097275,4150.27012926067,96.4135222068954,377674.581762721,8773.63052082748,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,2,2023-04-01,91,Brazil,16,above,male,1607838.0284585,37619.1987928682,3695,0.0233973809096525,4402.11100421912,102.997867972287,400592.101383939,9372.80598547816,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,3,2023-07-01,92,Brazil,15,below,combined,2986968.81019359,49366.4669453157,6850,0.016527279018396,8178.04283508516,135.160795759846,752379.940827834,12434.7932099059,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,3,2023-07-01,92,Brazil,16,above,combined,3033501.81424926,50460.027886596,7033,0.0166342501097478,8305.4458729454,138.154863923547,764101.020310977,12710.2474809663,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,3,2023-07-01,92,Brazil,15,below,female,1460777.88550622,33731.3337004915,3322,0.0230913501875764,3999.47400838134,92.3532548936433,367951.608771083,8496.49945021518,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,3,2023-07-01,92,Brazil,16,above,female,1482659.84150117,34837.6729092779,3389,0.0234967400708751,4059.38476902652,95.3823087654857,373463.39875044,8775.17240642468,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,3,2023-07-01,92,Brazil,15,below,male,1526190.92468737,34807.8411362507,3528,0.0228070030906394,4178.56882670382,95.3006321450836,384428.332056751,8767.65815734769,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,3,2023-07-01,92,Brazil,16,above,male,1550841.97274809,35175.2550699261,3644,0.0226813922295355,4246.06110391888,96.3065773285587,390637.621560537,8860.2051142274,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,4,2023-10-01,92,Brazil,15,below,combined,3001521.03469456,48509.5822631683,6929,0.0161616666025146,8217.88547251363,132.814725184414,756045.463471254,12218.9547169661,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,4,2023-10-01,92,Brazil,16,above,combined,2989621.02233565,50205.428996755,6903,0.0167932418930918,8185.30434529292,137.45779583908,753047.999766949,12646.1172171953,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,4,2023-10-01,92,Brazil,15,below,female,1473115.95017164,33976.4243941098,3358,0.0230643245632844,4033.25448208147,93.0242904210485,371059.412351495,8558.23471873646,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,4,2023-10-01,92,Brazil,16,above,female,1489330.8254746,35388.5807656358,3386,0.0237613968369712,4077.64930279089,96.890643245613,375143.735856762,8913.93917859639,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,4,2023-10-01,92,Brazil,15,below,male,1528405.08452292,34391.3978445465,3571,0.0225014940036538,4184.63099043217,94.1604491387133,384986.051119759,8662.76132076163,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2023,4,2023-10-01,92,Brazil,16,above,male,1500290.19686105,34800.0621094099,3517,0.0231955538883208,4107.65504250204,95.2793338929886,377904.263910187,8765.69871815496,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,1,2024-01-01,91,Brazil,15,below,combined,2981730.51206231,48669.4953149832,6997,0.0163225667504475,8163.70086192683,133.252552249487,742896.778435342,12125.9822547033,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,1,2024-01-01,91,Brazil,16,above,combined,3008606.67315734,50524.0226566558,6841,0.0167931631301057,8237.28529170987,138.330075652904,749592.961545598,12588.0368844143,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,1,2024-01-01,91,Brazil,15,below,female,1448820.62061616,33922.7249136017,3352,0.0234140268511466,3966.73612905442,92.8772662370937,360972.987743953,8451.83122757553,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,1,2024-01-01,91,Brazil,16,above,female,1459592.01197274,34046.0047943314,3285,0.0233256995893776,3996.22719692462,93.2147950863643,363656.67492014,8482.54635285915,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,1,2024-01-01,91,Brazil,15,below,male,1532909.89144615,33944.1590930021,3645,0.0221436101902761,4196.96473287241,92.9359510270631,381923.790691389,8457.17154346274,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,1,2024-01-01,91,Brazil,16,above,male,1549014.6611846,36398.1999175781,3556,0.0234976471363692,4241.05809478525,99.6548865961056,385936.286625457,9068.59468024561,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,2,2024-04-01,91,Brazil,15,below,combined,3034095.99608619,51379.913098223,6916,0.0169341751759009,8307.07268756016,140.673424090085,755943.614567974,12801.2815921978,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,2,2024-04-01,91,Brazil,16,above,combined,2988566.54073658,49825.8988632328,6922,0.0166721731586249,8182.41727273409,136.418677627146,744599.971818802,12414.0996640703,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,2,2024-04-01,91,Brazil,15,below,female,1468042.54347734,35882.2799387682,3314,0.024442261634853,4019.36396634384,98.2423456710766,365762.12093729,8940.05345606797,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,2,2024-04-01,91,Brazil,16,above,female,1482651.13560528,34741.9168145152,3336,0.0234322936665287,4059.36093309316,95.120137482673,369401.844911478,8655.93251092325,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,2,2024-04-01,91,Brazil,15,below,male,1566053.45260885,35313.4055974137,3602,0.0225492977513545,4287.70872121632,96.6848206257862,390181.493630685,8798.31867694654,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,2,2024-04-01,91,Brazil,16,above,male,1505915.4051313,35314.3356140924,3586,0.0234504112872219,4123.05633964092,96.6873669249674,375198.126907324,8798.55039017203,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,3,2024-07-01,92,Brazil,15,below,combined,2994400.62114799,52522.7909018859,6759,0.0175403352947976,8198.39044237182,143.802517236866,754251.920698208,13229.8315857916,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,3,2024-07-01,92,Brazil,16,above,combined,2983162.08612311,49449.537969658,6968,0.0165762156202254,8167.62037857892,135.388236499471,751421.07482926,12455.7177579513,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,3,2024-07-01,92,Brazil,15,below,female,1428582.91075058,36572.5989606379,3202,0.025600613506865,3911.32716140805,100.132374958111,359842.098849541,9212.17849614622,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,3,2024-07-01,92,Brazil,16,above,female,1470217.62434717,34468.4374890339,3343,0.0234444458549728,4025.31913549811,94.3713765211713,370329.360465827,8682.16663994776,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,3,2024-07-01,92,Brazil,15,below,male,1565817.71039741,35789.6272009916,3557,0.0228568287121417,4287.06328096377,97.9886710911014,394409.821848667,9014.95774038133,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,3,2024-07-01,92,Brazil,16,above,male,1512944.46177594,35075.6100476864,3625,0.0231836732503145,4142.3012430808,96.0337585239571,381091.714363434,8835.10578420405,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,4,2024-10-01,92,Brazil,15,below,combined,2945956.01802136,52134.2967521293,6546,0.0176969026126687,8065.75362402064,142.738856382073,742049.333409899,13131.9747871507,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,4,2024-10-01,92,Brazil,16,above,combined,3041091.50852412,50027.3944409695,6911,0.016450473226716,8326.22575008144,136.970353781308,766012.769007492,12601.2725478804,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,4,2024-10-01,92,Brazil,15,below,female,1400845.28210797,35679.6920448798,3139,0.0254701161510067,3835.3841135902,97.6876788568685,352855.338450299,8987.2664548319,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,4,2024-10-01,92,Brazil,16,above,female,1477173.14071434,34560.2593941802,3308,0.0233962143242514,4044.36269249701,94.6227763586664,372081.367709725,8705.2954249973,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,4,2024-10-01,92,Brazil,15,below,male,1545110.73591339,36736.6088786802,3407,0.0237760362573388,4230.36951043044,100.581418861935,389193.994959601,9253.490535298,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
2024,4,2024-10-01,92,Brazil,16,above,male,1563918.36780978,35714.4379441525,3603,0.0228365103187384,4281.86305758443,97.7828098979514,393931.401297767,8996.01851061153,IBGE PNADC quarterly calibrated population,smooth allocation within completed age; retain survey uncertainty
