year,quarter,geography_value,age,sex,persons_married,opposite_sex_people,same_sex_people,population,population_se,population_cv,unweighted_n,precision_pass,geography_level,geography,formal_marriage_rate_100k,offset_log_population,fixed_denominator_simplification,period,period_index,trend_2018q4,calendar_quarter,treated_age,partial_2019q1,post_full,pandemic,short_run_clean,full_dynamic,exclude_pandemic,post_pandemic,event_time
2013,1,15,17,combined,169,169,0,155296.5620889,8610.1640020037,0.055443365172983,412,TRUE,UF,15,108.824044606509,11.9530918716664,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,15,18,combined,316,316,0,161343.88194026,8653.01691715175,0.0536308957804527,443,TRUE,UF,15,195.854962828404,11.9912932788205,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,15,19,combined,408,408,0,148458.11326879,8220.25011984497,0.055370837866987,402,TRUE,UF,15,274.824993404906,11.9080581319069,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,15,15,female,6,6,0,81358.4004269,5747.75468064693,0.0706473412762244,219,TRUE,UF,15,7.3747762597557,11.3066193700928,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,15,16,female,126,126,0,81775.09409299,5964.00257548766,0.0729317727070511,215,TRUE,UF,15,154.081143406231,11.3117280030386,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,15,17,female,160,160,0,79740.23753701,5865.49199835969,0.0735574934252902,215,TRUE,UF,15,200.651521668391,11.2865295998249,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,15,18,female,266,266,0,82864.03285694,6282.41461765756,0.0758159408980708,222,TRUE,UF,15,321.007789301341,11.3249563851801,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,15,19,female,299,299,0,76203.29852448,5499.26819336408,0.0721657500376767,200,TRUE,UF,15,392.371466576276,11.2411600284607,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,15,15,male,0,0,0,76543.22525129,5256.45556252676,0.0686730346842574,217,TRUE,UF,15,0,11.2456108962065,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,15,16,male,8,8,0,75668.2197733,5665.55128238376,0.074873590251728,212,TRUE,UF,15,10.5724702179697,11.2341135332231,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
