year,geography_level,geography_value,sex,population,population_se,population_cv,ci_lower,ci_upper,unweighted_n
2015,UF,13,male,1887865.33651717,60305.4423666014,0.0319437203491728,1769668.84140688,2006061.83162746,6456
2015,UF,14,combined,472211.99999987,16550.912493727,0.0350497498871937,439772.807600891,504651.192398849,5386
2015,UF,14,female,235308.42660096,8743.75918482449,0.0371587168004498,218170.973509213,252445.879692707,2651
2015,UF,14,male,236903.57339891,8677.1573040206,0.0366273804127453,219896.657594841,253910.489202979,2735
2015,UF,15,combined,8087647.00000333,159196.374006909,0.0196838924852733,7775627.84048042,8399666.15952624,17475
2015,UF,15,female,4059607.08840176,81526.3839563006,0.0200823336300748,3899818.31205763,4219395.86474589,8754
2015,UF,15,male,4028039.91160157,84808.1856160865,0.0210544551387939,3861818.92219985,4194260.90100329,8721
2015,UF,16,combined,739580.00001851,43691.4208978647,0.0590759902874216,653946.388625315,825213.611411706,3852
2015,UF,16,female,372605.31087619,25071.545450578,0.0672871392831779,323465.984756298,421744.636996082,1924
2015,UF,16,male,366974.68914232,20118.4141856204,0.05482234819148,327543.321912444,406406.056372196,1928
2015,UF,17,combined,1457530.00000026,70532.2099799679,0.048391600845235,1319289.40868951,1595770.59131101,6771
2015,UF,17,female,728201.48030319,38481.6719376861,0.0528448142149671,652778.78924044,803624.17136594,3344
2015,UF,17,male,729328.51969707,33515.0632543548,0.0459533150688738,663640.202778953,795016.836615187,3427
2015,UF,21,combined,6793957.00000027,115291.541391793,0.0169697190299834,6567989.73115025,7019924.26885029,30715
2015,UF,21,female,3433507.17536177,61659.1937587853,0.0179580791912248,3312657.37627877,3554356.97444477,15338
2015,UF,21,male,3360449.8246385,59628.7464605461,0.0177442751929679,3243579.62913256,3477320.02014444,15377
2015,UF,22,combined,3255744.00000077,133556.26802876,0.0410217351329615,2993978.52475482,3517509.47524672,10939
2015,UF,22,female,1641730.60213107,70245.4403912499,0.0427874343696017,1504052.06888607,1779409.13537608,5548
2015,UF,22,male,1614013.3978697,66081.1445528494,0.0409421288819959,1484496.73448893,1743530.06125047,5391
2015,UF,23,combined,8807880.00000022,204014.685119601,0.0231627457594331,8408018.56484852,9207741.43515191,24651
2015,UF,23,female,4531625.76060452,110078.056450784,0.0242910739469579,4315876.73447282,4747374.78673622,12685
2015,UF,23,male,4276254.2393957,100061.751182585,0.0233993924544405,4080136.81084783,4472371.66794357,11966
2015,UF,24,combined,3322004.9999999,121317.998171655,0.0365195110096639,3084226.09290696,3559783.90709284,9719
2015,UF,24,female,1714525.44181766,63255.8848822666,0.0368941068702986,1590546.18563821,1838504.69799711,5035
2015,UF,24,male,1607479.55818224,61603.7838285778,0.0383232144477409,1486738.36056684,1728220.75579764,4684
2015,UF,25,combined,3910673.99999965,85885.0325671505,0.0219616957504405,3742342.42935699,4079005.57064231,12348
2015,UF,25,female,2033634.54254103,48571.5174720143,0.0238840934572856,1938436.11762142,2128832.96746064,6397
2015,UF,25,male,1877039.45745862,43096.9659394717,0.0229600745835263,1792570.95637431,1961507.95854293,5951
2015,UF,26,combined,9157278.00000073,171096.994792936,0.0186842634670392,8821934.05234354,9492621.94765792,18039
2015,UF,26,female,4765842.9578018,96323.5029861521,0.0202112205204891,4577052.36108421,4954633.55451939,9341
2015,UF,26,male,4391435.04219893,86378.8520398828,0.0196698462370128,4222135.60317485,4560734.48122301,8698
2015,UF,27,combined,3173764.00000118,50077.9731892266,0.0157787325047508,3075612.97613153,3271915.02387083,18550
2015,UF,27,female,1652503.73943107,27336.2239563428,0.0165423068668844,1598925.72500332,1706081.75385882,9669
2015,UF,27,male,1521260.26057011,26542.0135934088,0.0174473850933711,1469238.86984986,1573281.65129036,8881
2015,UF,28,combined,2181909.0000003,75144.3962700332,0.0344397480692471,2034628.68967103,2329189.31032957,9540
2015,UF,28,female,1135432.05021511,43273.5144436971,0.0381119367165114,1050617.52042099,1220246.58000923,4938
2015,UF,28,male,1046476.94978519,34224.3614740728,0.0327043624621623,979398.433902127,1113555.46566825,4602
2015,UF,29,combined,14450540,280759.701581805,0.0194290110668394,13900261.0965894,15000818.9034105,23560
2015,UF,29,female,7368180.67998245,148247.757258202,0.0201199948395613,7077620.41496754,7658740.94499736,11960
2015,UF,29,male,7082359.3200175,146146.270518482,0.0206352521687816,6795917.89332643,7368800.74670857,11600
2015,UF,31,combined,20459243.0000007,431368.567519623,0.0210842877969438,19613776.1435996,21304709.8564018,33998
2015,UF,31,female,10435279.4456901,217737.045760207,0.0208654734061899,10008522.6779,10862036.2134803,17283
2015,UF,31,male,10023963.5543105,224257.547822413,0.0223721431754385,9584426.83731734,10463500.2713037,16715
2015,UF,32,combined,3830071.00000072,64232.1063496455,0.0167704740590014,3704178.38490427,3955963.61509717,16832
2015,UF,32,female,1956492.22894242,36246.5904968163,0.0185263145749418,1885450.21700629,2027534.24087855,8603
2015,UF,32,male,1873578.7710583,32593.0434901039,0.0173961426087752,1809697.57967115,1937459.96244545,8229
2015,UF,33,combined,16971332.0000005,266894.166728907,0.0157261767508231,16448229.045528,17494434.9544729,31508
2015,UF,33,female,8924761.45050764,153244.361401067,0.0171706955139233,8624408.02132771,9225114.87968757,16633
2015,UF,33,male,8046570.54949282,127189.807412008,0.0158067100300294,7797283.1077647,8295857.99122094,14875
2015,UF,35,combined,44212452.0000001,878340.931943448,0.0198663700430694,42490935.4072436,45933968.5927567,35648
2015,UF,35,female,22605303.9994088,442378.773025305,0.0195696891772336,21738257.5367542,23472350.4620634,18280
2015,UF,35,male,21607148.0005914,458692.220747475,0.0212287258242004,20708127.7679376,22506168.2332451,17368
2015,UF,41,combined,11087986.9999997,191545.220753802,0.0172750221256399,10712565.2659115,11463408.7340879,24543
2015,UF,41,female,5606883.70127596,96333.5148089781,0.0171812935565358,5418073.48174621,5795693.92080571,12407
2015,UF,41,male,5481103.29872373,103819.454996338,0.0189413425250555,5277620.90603633,5684585.69141113,12136
2015,UF,42,combined,6877924.99999992,102469.103766618,0.0148982583797612,6677089.24708925,7078760.75291059,26839
2015,UF,42,female,3496886.56219334,56398.3875590836,0.0161281718912006,3386347.7537914,3607425.37059528,13700
2015,UF,42,male,3381038.43780658,51940.6043427822,0.0153623229366414,3279236.72395948,3482840.15165368,13139
2015,UF,43,combined,11052855.0000006,192635.241396741,0.0174285504873384,10675296.8647098,11430413.1352914,24130
2015,UF,43,female,5693722.52276698,105043.189628083,0.0184489478031387,5487841.65427473,5899603.39125923,12419
2015,UF,43,male,5359132.47723364,96309.4842279847,0.0179710960005413,5170369.35677716,5547895.59769012,11711
2015,UF,50,combined,2586171.00000048,76104.1494534012,0.0294273462402088,2437009.60799776,2735332.3920032,9501
2015,UF,50,female,1325163.04722229,40478.6107336526,0.030546136053598,1245826.42804011,1404499.66640447,4856
2015,UF,50,male,1261007.95277819,38464.7998658061,0.0305032175102959,1185618.33036867,1336397.57518771,4645
2015,UF,51,combined,3280133.99999971,112296.296427997,0.0342352771039253,3060037.3034036,3500230.69659582,11643
2015,UF,51,female,1636943.01618464,58490.156724923,0.0357313334347159,1522304.41555369,1751581.61681559,5830
2015,UF,51,male,1643190.98381507,56667.4777591384,0.0344862394677769,1532124.76831243,1754257.19931771,5813
2015,UF,52,combined,6630057.00000065,151202.803166871,0.0228056565979533,6333704.95143208,6926409.04856922,15023
2015,UF,52,female,3307798.46791228,76530.212493933,0.0231362984281915,3157802.00769497,3457794.92812959,7485
2015,UF,52,male,3322258.53208837,81296.454751778,0.0244702373299874,3162920.40870409,3481596.65547264,7538
2015,UF,53,combined,2794821.00000011,72203.3681874612,0.0258347021821642,2653304.9987902,2936337.00121002,8071
2015,UF,53,female,1450249.8011908,40186.1998803345,0.0277098468466175,1371486.29674982,1529013.30563178,4220
2015,UF,53,male,1344571.19880931,36458.6538750803,0.0271154505669662,1273113.55028934,1416028.84732928,3851
2016,UF,11,combined,1668660.00000106,102422.860004808,0.0613803051578767,1467914.88319805,1869405.11680407,8075
2016,UF,11,female,827713.51519474,51671.1267033025,0.0624263416686456,726439.967815661,928987.062573819,3985
2016,UF,11,male,840946.48480632,51563.248131324,0.0613157306236908,739884.375543023,942008.594069617,4090
2016,UF,12,combined,818452.00000037,29162.6259639095,0.0356314432170688,761294.303416495,875609.696584245,9880
2016,UF,12,female,412078.56398797,15235.7026403259,0.0369728104584706,382217.135533769,441939.992442171,4938
2016,UF,12,male,406373.4360124,14952.4037650772,0.0367947371555579,377067.263150548,435679.608874252,4942
2016,UF,13,combined,3764065.00000222,115455.587795363,0.0306731121261972,3537776.20610941,3990353.79389503,13318
2016,UF,13,female,1845225.09790089,55766.6800817753,0.0302221556303428,1735924.41340324,1954525.78239854,6476
2016,UF,13,male,1918839.90210133,63665.5581453284,0.0331791923211561,1794057.70108085,2043622.10312181,6842
2016,UF,14,combined,483871.00000021,20670.5007087844,0.0427190319502004,443357.563068583,524384.436931837,5232
2016,UF,14,female,239947.14164279,10760.6592598638,0.0448459572645513,218856.63704355,261037.64624203,2545
2016,UF,14,male,243923.85835742,10932.745254082,0.0448203194542058,222496.071407268,265351.645307572,2687
2016,UF,15,combined,8162994.00000254,188476.975180944,0.023089196829115,7793585.91673284,8532402.08327224,17892
2016,UF,15,female,4087211.01177534,102883.718799286,0.0251721084384624,3885562.62833319,4288859.39521749,8884
2016,UF,15,male,4075782.9882272,93694.7699157943,0.0229881645284917,3892144.61365248,4259421.36280192,9008
2016,UF,16,combined,749262.00000086,55450.6784150571,0.0740070608345191,640580.667389036,857943.332612685,4049
2016,UF,16,female,384696.97565389,27021.8670804295,0.070241953512889,331735.08938122,437658.86192656,2073
2016,UF,16,male,364565.02434697,30326.3783706437,0.0831851009980072,305126.414958974,424003.633734966,1976
2016,UF,17,combined,1471145.00000023,66747.1798658348,0.0453709048841714,1340322.93139358,1601967.06860688,6962
2016,UF,17,female,738142.01460562,35328.2194237124,0.0478610060458187,668899.976897215,807384.052314025,3438
2016,UF,17,male,733002.98539461,33050.094543662,0.0450886220140966,668225.990403389,797779.980385831,3524
2016,UF,21,combined,6825379.00000246,130141.742657833,0.0190673283722099,6570305.87150783,7080452.12849709,31789
2016,UF,21,female,3453182.54257255,66504.1649457897,0.0192588037631644,3322836.77445689,3583528.31068821,15955
2016,UF,21,male,3372196.45742991,68223.7984879455,0.0202312645034749,3238480.26950502,3505912.6453548,15834
2016,UF,22,combined,3271009.00000068,128080.710348405,0.0391563307677779,3019975.4206035,3522042.57939786,10910
2016,UF,22,female,1667538.77696918,63827.6358390602,0.0382765526778751,1542438.90950628,1792638.64443208,5560
2016,UF,22,male,1603470.2230315,68813.2927760922,0.0429152295987104,1468598.64753275,1738341.79853025,5350
2016,UF,23,combined,8863679.00000122,154943.320091685,0.0174807007442016,8559995.67297646,9167362.32702598,24532
2016,UF,23,female,4517130.06133447,83518.7282804966,0.0184893344106685,4353436.36187011,4680823.76079883,12501
