geography_level,geography_value,age,sex,union_conservative,union_conservative_se,union_expanded,union_expanded_se,unweighted_n,union_conservative_unweighted_n,union_expanded_unweighted_n,union_expanded_ambiguous_unweighted_n,year,quarter,union_conservative_cv,union_expanded_cv,union_conservative_ci_lower,union_conservative_ci_upper,union_expanded_ci_lower,union_expanded_ci_upper,period,period_index,trend_2018q4,calendar_quarter,treated_age,partial_2019q1,post_full,pandemic,short_run_clean,full_dynamic,exclude_pandemic,post_pandemic,event_time,union_conservative_variance,union_expanded_variance
region,Northeast,16,combined,0.0224533775444359,0.00386013786130685,0.0521168101073358,0.00527345980844493,3250,72,180,91,2019,2,0.171917915407939,0.101185391001178,0.014887646360915,0.0300191087279569,0.0417810188088643,0.0624526014058074,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,1.49006643082946e-05,2.7809378351284e-05
region,Northeast,17,combined,0.0342532198021177,0.00385870756629398,0.0739314873088389,0.00561084490891714,3329,123,265,106,2019,2,0.112652404316613,0.0758924933496684,0.0266902919453093,0.0418161476589261,0.0629344333645213,0.0849285412531564,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,1.48896240821744e-05,3.14815805919214e-05
region,Northeast,18,combined,0.0614778486534737,0.00566877093487093,0.115864035593425,0.00761031891192101,3357,184,380,141,2019,2,0.092208349170179,0.0656831852346845,0.0503672617845193,0.0725884355224282,0.100948084615196,0.130779986571654,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,3.21349639120374e-05,5.79169539411426e-05
region,Northeast,19,combined,0.119022786735424,0.00760090965523599,0.178691127374873,0.00876129381580419,3293,367,586,159,2019,2,0.0638609619528743,0.0490303796529528,0.104125277561419,0.133920295909429,0.161519307037924,0.195862947711823,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,5.77738275870597e-05,7.67602693268487e-05
region,Northeast,14,female,0.00559758267377661,0.00188535186999501,0.0253654978138928,0.00433964845116123,1469,11,45,28,2019,2,0.336815368324518,0.171084694769302,0.00190236091040115,0.00929280443715208,0.0168599431440517,0.0338710524837338,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,3.55455167369368e-06,1.88325486796661e-05
region,Northeast,15,female,0.0241597292701396,0.00472434615499787,0.0500134276338082,0.00679447946480436,1520,38,83,36,2019,2,0.195546320166632,0.135853105581018,0.0149001809558435,0.0334192775844357,0.0366964925890946,0.0633303626785217,2019Q2,26,2,2,1,0,1,0,1,1,1,0,0,2.23194465922432e-05,4.61649511976481e-05
region,Northeast,16,female,0.0449453163525621,0.00786133958789723,0.0842991732178876,0.00970640563058633,1562,67,134,53,2019,2,0.174908983312765,0.115142358579226,0.0295373738900446,0.0603532588150796,0.0652749677626016,0.103323378673174,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,6.18006601162402e-05,9.4214310265478e-05
region,Northeast,17,female,0.0636600255402743,0.00751051212097925,0.117362253941374,0.00990660312828495,1539,106,198,64,2019,2,0.117978465406486,0.0844104709614184,0.0489396922777035,0.0783803588028452,0.0979456686008036,0.136778839281944,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,5.64077923193762e-05,9.81407855413452e-05
region,Northeast,18,female,0.108891907946304,0.0104737396817406,0.180300559455318,0.0126032731706751,1608,157,283,82,2019,2,0.0961847384188115,0.0699014645808593,0.0883637553866448,0.129420060505964,0.155598597953475,0.205002520957161,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,0.000109699222920868,0.000158842494614659
region,Northeast,19,female,0.18476597794996,0.0128927106691059,0.25385271673048,0.0143096172175917,1589,283,407,81,2019,2,0.069778596753335,0.0563697619702236,0.159496729375418,0.210035226524503,0.225806382351446,0.281899051109514,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,0.000166221988397277,0.000204765144913997
region,Northeast,14,male,0,0,0.0137817764111167,0.00314275810800821,1680,0,26,26,2019,2,,0.22803722932794,0,0,0.00762208370729935,0.019941469114934,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,0,9.87692852545134e-06
region,Northeast,15,male,0.00213938072012911,0.00146811206403725,0.0151497497626674,0.00318549987150653,1640,3,33,28,2019,2,0.686232258813969,0.21026749097575,0,0.00501682749091089,0.00890628474175763,0.0213932147835772,2019Q2,26,2,2,1,0,1,0,1,1,1,0,0,2.15535303257171e-06,1.01474094313681e-05
region,Northeast,16,male,0.00176054634996477,0.000981446196831902,0.0225086819256414,0.00415537864912055,1688,5,46,38,2019,2,0.557466832299839,0.18461226040903,0,0.00368414554851911,0.0143642894312385,0.0306530744200444,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,9.63236637275805e-07,1.72671717175669e-05
region,Northeast,17,male,0.00800043987088082,0.00259695327365162,0.0351588858640849,0.00517464145354081,1790,17,67,42,2019,2,0.324601311373359,0.147178766515658,0.00291050498499025,0.0130903747567714,0.0250167749822369,0.0453009967459328,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,6.74416630552987e-06,2.67769141727029e-05
region,Northeast,18,male,0.0142964987135413,0.00330751353566134,0.0517437677533648,0.00756275518362354,1749,27,97,59,2019,2,0.2313512980999,0.146157798552112,0.00781389130526637,0.0207791061218163,0.036921039969569,0.0665664955371605,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,1.0939645788583e-05,5.71952659674247e-05
region,Northeast,19,male,0.0509658761259777,0.00638478148550867,0.100884354178451,0.0085300254710907,1704,84,179,78,2019,2,0.12527561519254,0.084552511046482,0.0384519343652226,0.0634798178867329,0.0841658114679042,0.117602896888998,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,4.07654346176943e-05,7.27613345374561e-05
region,South,14,combined,0.000836730598008053,0.000836958074686099,0.0205445826099326,0.00478705002930202,1238,1,23,21,2019,2,1.00027186370211,0.233007898977108,0,0.00247713828096279,0.0111621369603092,0.029927028259556,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,7.00498818782262e-07,2.29158479830405e-05
region,South,15,combined,0.00617762700952147,0.00253172903602481,0.0329041512203815,0.00631780352040857,1227,7,33,24,2019,2,0.409822255717721,0.192006275381302,0.00121552928029854,0.0111397247387444,0.0205214838589804,0.0452868185817827,2019Q2,26,2,2,1,0,1,0,1,1,1,0,0,6.40965191185111e-06,3.99146413224869e-05
region,South,16,combined,0.0123035364393868,0.00384234558535303,0.0403512473959654,0.00649761298794502,1151,14,49,23,2019,2,0.312296030030251,0.161026322784626,0.0047726774759384,0.0198343954028352,0.0276161599541135,0.0530863348378173,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,1.47636195972819e-05,4.22189745411118e-05
region,South,17,combined,0.0313350319717006,0.00585034151543086,0.0660932884967942,0.00825062256913365,1219,37,87,34,2019,2,0.18670290557592,0.12483298617429,0.0198685733041966,0.0428014906392046,0.0499223654112589,0.0822642115823294,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,3.42264958471738e-05,6.80727727782976e-05
region,South,18,combined,0.0521468880330859,0.00803527978913473,0.0934456138942384,0.0100554433458191,1339,63,124,41,2019,2,0.154089344392642,0.107607440593197,0.0363980290406793,0.0678957470254926,0.0737373070878501,0.113153920700627,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,6.45657212896771e-05,0.000101111940880978
region,South,19,combined,0.115018569603192,0.0132085516452265,0.169212532289487,0.0142726679145505,1302,126,203,47,2019,2,0.114838427314783,0.0843475818335543,0.0891302840906106,0.140906855115773,0.141238617213668,0.197186447365306,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,0.000174465836564616,0.000203709049399039
region,South,14,female,0.00171010360323974,0.00170989431621993,0.0179084064963551,0.00595605945128992,600,1,11,9,2019,2,0.999877617344698,0.332584557565305,0,0.00506143488040054,0.00623474448204751,0.0295820685106628,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,2.92373857264122e-06,3.54746441873e-05
region,South,15,female,0.0126869310865685,0.00518679167902592,0.0379909404626895,0.00934467688370562,597,7,21,12,2019,2,0.40882949892564,0.245971191286589,0.00252100620036564,0.0228528559727713,0.0196757103234625,0.0563061706019165,2019Q2,26,2,2,1,0,1,0,1,1,1,0,0,2.69028079216125e-05,8.73229860608622e-05
region,South,16,female,0.0226504410415223,0.00735083124240499,0.0687080066449261,0.0119193960587732,576,13,42,19,2019,2,0.32453369137182,0.17347899671098,0.00824307654997669,0.0370578055330679,0.0453464196522621,0.0920695936375902,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,5.40347199543173e-05,0.000142072002405898
region,South,17,female,0.0614295799326318,0.0114593659093481,0.107688310379063,0.0140599771298129,606,36,71,22,2019,2,0.186544754528931,0.130561776671226,0.0389696354646433,0.0838895244006202,0.0801312615811726,0.135245359176953,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,0.000131317067044329,0.000197682956890862
region,South,18,female,0.096041945048962,0.0154171972870718,0.152821624657767,0.0173989690455834,630,54,93,24,2019,2,0.160525666980319,0.113851485904218,0.0658247936237527,0.126259096474171,0.118720271960296,0.186922977355237,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,0.000237689972188494,0.000302724123849169
region,South,19,female,0.194760432019746,0.0218385932892748,0.25519419561697,0.0222987662643068,628,105,149,25,2019,2,0.112130544499207,0.0873795981542457,0.151957575699749,0.237563288339743,0.211489416839252,0.298898974394688,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,0.000476924156854358,0.000497234976910187
region,South,14,male,0,0,0.0230701578255108,0.00744202355755317,638,0,12,12,2019,2,,0.322582255996698,0,0,0.00848405968060799,0.0376562559704137,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,0,5.53837146311764e-05
region,South,15,male,0,0,0.028076555790352,0.00859528430703368,630,0,12,12,2019,2,,0.306137418393295,0,0,0.0112301081116837,0.0449230034690203,2019Q2,26,2,2,1,0,1,0,1,1,1,0,0,0,7.38789123187395e-05
region,South,16,male,0.00138175010073981,0.00138262824244572,0.0104189654543999,0.00431886027305315,575,1,7,4,2019,2,1.00063552859916,0.414519108634658,0,0.00409165165994132,0.00195415486495492,0.0188837760438449,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,1.91166085680854e-06,1.86525540581567e-05
region,South,17,male,0.000945406535379259,0.000945944616691754,0.0240904268270082,0.00705650584116516,613,1,16,12,2019,2,1.00056915336668,0.292917426986141,0,0.00279942391546464,0.010259929521628,0.0379209241323885,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,8.94811217848109e-07,4.9794274686398e-05
region,South,18,male,0.0104415769757205,0.00373375565104461,0.0370316309406956,0.00750734753188313,709,9,31,17,2019,2,0.357585416429586,0.202727974468794,0.00312355037260021,0.0177596035788409,0.022317500158779,0.0517457617226122,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,1.39409312617076e-05,5.63602669644717e-05
region,South,19,male,0.0338170011130542,0.00885228143475507,0.0816569408849254,0.0128379513681329,674,21,54,22,2019,2,0.261770149433442,0.157218127804037,0.0164668483199217,0.0511671539061867,0.0564950185681083,0.106818863201743,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,7.83628866001093e-05,0.000164812995330545
region,Southeast,14,combined,0.00048459029161567,0.000437515490670012,0.0127462232335532,0.00373563890755594,1885,2,25,22,2019,2,0.902856491844469,0.293078101576178,0,0.00134210489600726,0.00542450551549698,0.0200679409516094,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,1.91419804576221e-07,1.39549980476457e-05
region,Southeast,15,combined,0.00372795230138906,0.00150847364627822,0.0158313652049949,0.00418737059866773,1941,9,33,18,2019,2,0.404638666035548,0.264498389396423,0.000771398283055934,0.00668450631972219,0.00762426964168425,0.0240384607683056,2019Q2,26,2,2,1,0,1,0,1,1,1,0,0,2.27549274151591e-06,1.75340725305869e-05
region,Southeast,16,combined,0.00657227552991872,0.00174579172296688,0.0271820068497807,0.00483567548807286,2006,19,53,26,2019,2,0.265629722159331,0.177899870116171,0.00315058662839551,0.00999396443144192,0.0177042570522348,0.0366597566473267,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,3.04778873997967e-06,2.33837574259487e-05
region,Southeast,17,combined,0.0174930646060419,0.0049642365761318,0.0363631488502566,0.00673498850102532,1955,27,67,32,2019,2,0.283783127080959,0.185214666880473,0.00776333970608713,0.0272227895059967,0.0231628139519556,0.0495634837485577,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,2.46436447838048e-05,4.53600701089433e-05
region,Southeast,18,combined,0.0330853853580104,0.0052805092061827,0.0606316225780552,0.00716017009869419,2064,73,126,39,2019,2,0.159602469460257,0.118092998244875,0.0227357774938601,0.0434349932221607,0.046597947061434,0.0746652980946764,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,2.78837774765803e-05,5.12680358422344e-05
region,Southeast,19,combined,0.077663643505872,0.00825968518705343,0.106103867058702,0.00990210051702144,2106,161,227,49,2019,2,0.10635201767773,0.0933245959032116,0.0614749580156083,0.0938523289961357,0.0866961066740445,0.125511627443359,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,6.82223993892298e-05,9.80515946491963e-05
region,Southeast,14,female,0.000985756182344718,0.000889963692113276,0.00856916529385638,0.0029485942401821,936,2,12,9,2019,2,0.902823343188586,0.344093518921392,0,0.00273005296643503,0.00279002677807721,0.0143483038096355,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,7.92035373279894e-07,8.69420799323506e-06
region,Southeast,15,female,0.00626970049003397,0.00278150077430187,0.0190488409764052,0.00598896519896521,943,8,22,9,2019,2,0.44364173037025,0.314400503756812,0.000818059149432027,0.0117213418306359,0.00731068488176967,0.0307869970710408,2019Q2,26,2,2,1,0,1,0,1,1,1,0,0,7.7367465574419e-06,3.58677041544164e-05
region,Southeast,16,female,0.011739744617127,0.00326276782443899,0.0389475446184599,0.00805427747855969,971,17,38,16,2019,2,0.277924940520339,0.206798080789468,0.00534483719131048,0.0181346520429435,0.0231614508389908,0.0547336383979289,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,1.06456538761943e-05,6.48713857016339e-05
region,Southeast,17,female,0.0330704422162884,0.00965800246320125,0.0639461172072085,0.0129166018928476,949,25,53,21,2019,2,0.292043341907425,0.201991965375992,0.0141411052258148,0.051999779206762,0.0386300426945853,0.0892621917198316,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,9.32770115792014e-05,0.000166838604458314
region,Southeast,18,female,0.0577944008810482,0.0095163226699031,0.090588600844067,0.0120161375857619,1005,60,90,18,2019,2,0.164658211259764,0.132645139386198,0.0391427511827761,0.0764460505793203,0.0670374039426956,0.114139797745439,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,9.05603971577117e-05,0.00014438756247996
region,Southeast,19,female,0.121547708375691,0.0140257069351347,0.160012882862133,0.0156297259868773,1004,120,161,31,2019,2,0.115392606924211,0.097677922597919,0.0940578279251134,0.149037588826269,0.129379182839624,0.190646582884642,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,0.000196720455030286,0.000244288334424868
region,Southeast,14,male,0,0,0.0167851288385389,0.00680109472402504,949,0,13,13,2019,2,,0.405185732528286,0,0,0.00345522812400446,0.0301150295530734,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,0,4.62548894451612e-05
region,Southeast,15,male,0.00125630993721815,0.00125677147259158,0.0127026329970452,0.00592074756290859,998,1,11,9,2019,2,1.00036737381418,0.466103961618497,0,0.00371953676029501,0.00109818101219102,0.0243070849818993,2019Q2,26,2,2,1,0,1,0,1,1,1,0,0,1.57947453432001e-06,3.5055251703688e-05
region,Southeast,16,male,0.0013433199874683,0.00111357443644801,0.015276473814714,0.00519806792146993,1035,2,15,10,2019,2,0.828971836075125,0.340266214868464,0,0.00352588577701089,0.00508844789943996,0.025464499729988,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,1.2400480255105e-06,2.70199101162147e-05
region,Southeast,17,male,0.00214929314445098,0.00180291511307384,0.00919382848769619,0.00302588616440877,1006,2,14,11,2019,2,0.838840954631334,0.329121450161727,0,0.00568294183325866,0.00326320058413696,0.0151244563912554,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,3.25050290495006e-06,9.15598707996042e-06
region,Southeast,18,male,0.00839573944097651,0.00356168717167775,0.0306981278403749,0.00676066985569901,1059,13,36,21,2019,2,0.424225548769947,0.220230689338886,0.00141496086028979,0.0153765180216632,0.0174474584118393,0.0439487972689106,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,1.26856155088939e-05,4.57066568977573e-05
region,Southeast,19,male,0.0367111463588217,0.0077697229138469,0.0557961113291586,0.0096163153945939,1102,41,66,18,2019,2,0.211644791418501,0.172347412131721,0.0214827692778262,0.0519395234398172,0.0369484794917765,0.0746437431665407,2019Q2,26,2,2,0,0,1,0,1,1,1,0,0,6.03685941579576e-05,9.24735217683036e-05
Brazil,Brazil,14,combined,0.00145492588339113,0.000364068197595953,0.0203760496713756,0.0025017112735539,8686,22,171,138,2019,3,0.250231439107665,0.122777050208526,0.000741365328186649,0.00216848643859561,0.0154727856754921,0.025279313667259,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,1.32545652500766e-07,6.25855929622668e-06
Brazil,Brazil,15,combined,0.00499174654029769,0.000801699464129516,0.0238178257986648,0.00211162498812683,8739,57,250,158,2019,3,0.160605002208647,0.0886573361471647,0.00342044446417877,0.0065630486164166,0.0196791168730814,0.0279565347242482,2019Q3,27,3,3,1,0,1,0,1,1,1,0,1,6.42722030785553e-07,4.45896009048163e-06
Brazil,Brazil,16,combined,0.0181458430049791,0.00216253823264378,0.0477346041920676,0.00326660057672754,8702,150,444,242,2019,3,0.119175407394983,0.0684325476667591,0.0139073459538064,0.0223843400561518,0.0413321847098038,0.0541370236743313,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,4.67657160764608e-06,1.06706793278767e-05
Brazil,Brazil,17,combined,0.0358008594515514,0.00369521345292141,0.0719828830762093,0.00446556452138351,8856,318,669,277,2019,3,0.103215774971047,0.0620364777089542,0.0285583741686376,0.0430433447344653,0.0632305374436578,0.0807352287087608,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,1.36546024626514e-05,1.99412664946391e-05
Brazil,Brazil,18,combined,0.0451823794513331,0.00304605997316115,0.0899047828915155,0.00436652178029543,8861,436,880,327,2019,3,0.0674169888826268,0.0485682923628694,0.0392122116091882,0.051152547293478,0.0813465574644268,0.0984630083186043,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,9.27848136009451e-06,1.90665124577944e-05
Brazil,Brazil,19,combined,0.0993314235589533,0.00491399315352782,0.152962786136202,0.00575045177384364,9019,856,1411,387,2019,3,0.0494706808526847,0.0375937959754688,0.0897001739577624,0.108962673160144,0.141692107764634,0.16423346450777,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,2.41473287129183e-05,3.30676956033015e-05
Brazil,Brazil,14,female,0.00273551523811758,0.000703640971262081,0.01610590556044,0.00211947800253953,4193,21,89,58,2019,3,0.257224292322452,0.13159632624107,0.00135640427639712,0.00411462619983805,0.0119518050094376,0.0202600061114424,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,4.95110616438645e-07,4.49218700324896e-06
Brazil,Brazil,15,female,0.010482606806156,0.00168198419864676,0.0355925777675768,0.00368138726421954,4179,57,183,93,2019,3,0.160454763757713,0.103431318974967,0.00718597835424293,0.0137792352580691,0.0283771913165621,0.0428079642185916,2019Q3,27,3,3,1,0,1,0,1,1,1,0,1,2.82907084449738e-06,1.35526121891578e-05
Brazil,Brazil,16,female,0.0338722846031438,0.00415141476597987,0.0731403878192642,0.00562287350849827,4169,140,325,142,2019,3,0.122560813792718,0.0768778191659694,0.0257356611769355,0.0420089080293521,0.0621197582529832,0.0841610173855452,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,1.72342445591957e-05,3.16167064925716e-05
Brazil,Brazil,17,female,0.0668893029298976,0.00713403418263571,0.112523269882993,0.00799647237235226,4294,285,505,164,2019,3,0.106654335897512,0.0710650550829829,0.052906852867454,0.0808717529923412,0.0968504720298133,0.128196067736173,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,5.08944437190148e-05,6.3943570401793e-05
Brazil,Brazil,18,female,0.0816809276752702,0.00581487241861095,0.138689847731733,0.00766149309402149,4223,373,657,192,2019,3,0.0711900878712898,0.0552419172659348,0.0702839871600974,0.093077868190443,0.123673597199649,0.153706098263818,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,3.38127412447224e-05,5.8698476429739e-05
Brazil,Brazil,19,female,0.153440869715792,0.00773547547489362,0.221282788176519,0.00918468191078205,4294,643,966,216,2019,3,0.0504133969601547,0.0415065355352237,0.138279616381708,0.168602123049877,0.203281142421929,0.239284433931108,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,5.98375808226807e-05,8.4358381802247e-05
Brazil,Brazil,14,male,0.00024107905197428,0.000241086866873861,0.0244236398528976,0.00437431070930246,4493,1,82,80,2019,3,1.00003241633612,0.17910150721386,0,0.00071360062819265,0.0158501484054769,0.0329971313003183,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,5.81228773790548e-08,1.91345941815182e-05
Brazil,Brazil,15,male,0,0,0.0131133870481201,0.00225015055822202,4560,0,67,65,2019,3,,0.171591866385473,0,0,0.00870317299421226,0.017523601102028,2019Q3,27,3,3,1,0,1,0,1,1,1,0,1,0,5.06317753466687e-06
Brazil,Brazil,16,male,0.00248198864196455,0.00100543526990448,0.022429929117885,0.00312686750606891,4533,10,119,100,2019,3,0.405092615213847,0.139406035999268,0.000511371724165455,0.00445260555976365,0.0163013814215614,0.0285584768142087,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,1.01090008196789e-06,9.77730040050961e-06
Brazil,Brazil,17,male,0.00519204646615587,0.00119438582235941,0.0320679507320164,0.00354711131199631,4562,33,164,113,2019,3,0.230041435519685,0.110612347562793,0.00285109327068618,0.00753299966162556,0.025115740311349,0.0390201611526838,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,1.42655749265316e-06,1.25819986596922e-05
Brazil,Brazil,18,male,0.00992694350479655,0.00149684716058987,0.0427812995663919,0.00363847258301039,4638,63,223,135,2019,3,0.150786307977538,0.0850482014311857,0.00699317697967936,0.0128607100299137,0.0356500243449551,0.0499125747878287,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,2.24055142216596e-06,1.32384827373183e-05
Brazil,Brazil,19,male,0.0467279975419363,0.00510791461988523,0.0865443245168894,0.00597715057591233,4725,213,445,171,2019,3,0.109311652297985,0.069064616417982,0.0367166688508556,0.0567393262330169,0.0748293246579284,0.0982593243758504,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,2.60907917640373e-05,3.57263290071291e-05
region,Central-West,14,combined,0.00123428198294095,0.00123301495847723,0.0210885850634846,0.00626667778560211,868,1,16,14,2019,3,0.998973472446954,0.297159708284697,0,0.00365094689395547,0.0088061223009873,0.033371047825982,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,1.52032588782861e-06,3.9271250468559e-05
region,Central-West,15,combined,0.00528849981633087,0.0025541088640342,0.0159849113390791,0.00463549160391718,848,5,14,8,2019,3,0.482955271388518,0.289991699396202,0.000282538430229329,0.0102944612024324,0.00689951474476363,0.0250703079333946,2019Q3,27,3,3,1,0,1,0,1,1,1,0,1,6.52347208933807e-06,2.14877824099867e-05
region,Central-West,16,combined,0.0256101861903178,0.00741244960346871,0.0600510033629738,0.0100445305460584,815,16,44,24,2019,3,0.289433647548844,0.167266656401143,0.0110820519303009,0.0401383204503346,0.0403640852510868,0.0797379214748608,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,5.49444091239634e-05,0.0001008925938907
region,Central-West,17,combined,0.0428314073138168,0.0083679926276459,0.0825334807152396,0.0120632152560958,804,31,57,18,2019,3,0.195370480505937,0.146161474731894,0.0264304431407341,0.0592323714868994,0.0588900132755378,0.106176948154941,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,7.00233006163361e-05,0.000145521162314902
region,Central-West,18,combined,0.0576972057738147,0.00954446189574245,0.0945546603146025,0.0118977305476969,820,49,82,20,2019,3,0.165423295075307,0.12582912897271,0.0389904042063446,0.0764040073412848,0.0712355369433546,0.11787378368585,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,9.10967528792796e-05,0.0001415559921856
region,Central-West,19,combined,0.131588214291324,0.0159410885460468,0.170986861404154,0.0167004392400665,895,95,134,29,2019,3,0.121143740964178,0.0976708918037422,0.100344254866708,0.162832173715939,0.138254601967624,0.203719120840683,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,0.000254118304032904,0.000278904670811153
region,Central-West,14,female,0.00228942821737522,0.00228508251441952,0.0218121998542528,0.00821238175108429,435,1,8,6,2019,3,0.998101839174202,0.376504057635577,0,0.0067681076473397,0.00571622739483356,0.0379081723136719,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,5.22160209770584e-06,6.74432140255423e-05
region,Central-West,15,female,0.0105428141766479,0.00508708325793251,0.028234638807483,0.00887786220179915,428,5,12,6,2019,3,0.482516638603028,0.314431583925425,0.000572314204743532,0.0205133141485523,0.0108343486322472,0.0456349289827189,2019Q3,27,3,3,1,0,1,0,1,1,1,0,1,2.58784160731372e-05,7.88164372741341e-05
region,Central-West,16,female,0.0521674953611763,0.0148625708848978,0.0781864775566691,0.01654198853994,385,16,29,10,2019,3,0.284900986370888,0.21157096542622,0.023037391709103,0.0812975990132497,0.0457647757857124,0.110608179327626,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,0.000220896013308612,0.000273637384855506
region,Central-West,17,female,0.07782373160288,0.0155203644722468,0.126241115406609,0.0200324472542681,397,29,45,11,2019,3,0.19942971318112,0.15868401661175,0.0474043762103413,0.108243086995419,0.0869782402660448,0.165503990547172,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,0.000240881713351381,0.000401298942995034
region,Central-West,18,female,0.102423114055017,0.0189507072330295,0.145268181669404,0.0213713449047809,374,37,56,11,2019,3,0.185023736173947,0.147116489372855,0.0652804103967165,0.139565817713318,0.10338111535485,0.187155247983958,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,0.000359129304631997,0.000456734383039105
region,Central-West,19,female,0.204549159786391,0.0259642821754218,0.255687698213222,0.0269300938492833,431,70,91,17,2019,3,0.12693419128456,0.105324167089282,0.153660101838129,0.255438217734653,0.202905684168343,0.308469712258101,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,0.000674143948884926,0.000725229954731206
region,Central-West,14,male,0,0,0.0202421197398288,0.00907865292758006,433,0,8,8,2019,3,,0.448503073999544,0,0,0.00244828697363275,0.0380359525060248,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,0,8.2421938979458e-05
region,Central-West,15,male,0,0,0.00365548507634436,0.00264861331658527,420,0,2,2,2019,3,,0.724558645780053,0,0,0,0.00884667178582467,2019Q3,27,3,3,1,0,1,0,1,1,1,0,1,0,7.01515250079282e-06
region,Central-West,16,male,0,0,0.042562301184521,0.0114764304984166,430,0,15,14,2019,3,,0.269638393109024,0,0,0.0200689107365475,0.0650556916324945,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,0,0.000131708456984987
region,Central-West,17,male,0.00582497025725089,0.00416906183904478,0.0363100913017203,0.0115685294861082,407,2,12,7,2019,3,0.715722425166919,0.318603701378194,0,0.013996181311099,0.0136361901548585,0.0589839924485821,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,1.73810766177794e-05,0.000133830874470955
region,Central-West,18,male,0.0199587436382714,0.00687888103841422,0.0517640188507018,0.0124580675290634,446,12,26,9,2019,3,0.344655012514104,0.240670407855986,0.00647638454904402,0.0334411027274987,0.0273466551767697,0.0761813825246338,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,4.73190043406547e-05,0.000155203446558704
