year,quarter,geography_level,geography_value,age,sex,union_conservative,union_conservative_se,union_expanded,union_expanded_se,unweighted_n,union_conservative_unweighted_n,union_expanded_unweighted_n,union_expanded_ambiguous_unweighted_n,union_conservative_cv,union_expanded_cv,union_conservative_ci_lower,union_conservative_ci_upper,union_expanded_ci_lower,union_expanded_ci_upper,period,period_index,trend_2018q4,calendar_quarter,treated_age,partial_2019q1,post_full,pandemic,short_run_clean,full_dynamic,exclude_pandemic,post_pandemic,event_time,union_conservative_variance,union_expanded_variance,population
2019,3,Brazil,Brazil,17,female,0.0668893029298976,0.00713403418263571,0.112523269882993,0.00799647237235226,4294,285,505,164,0.106654335897512,0.0710650550829829,0.052906852867454,0.0808717529923412,0.0968504720298133,0.128196067736173,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,5.08944437190148e-05,6.3943570401793e-05,1603702.38416946
2019,3,Brazil,Brazil,17,male,0.00519204646615587,0.00119438582235941,0.0320679507320164,0.00354711131199631,4562,33,164,113,0.230041435519685,0.110612347562793,0.00285109327068618,0.00753299966162556,0.025115740311349,0.0390201611526838,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,1.42655749265316e-06,1.25819986596922e-05,1628831.89720978
2019,3,Brazil,Brazil,18,combined,0.0451823794513331,0.00304605997316115,0.0899047828915155,0.00436652178029543,8861,436,880,327,0.0674169888826268,0.0485682923628694,0.0392122116091882,0.051152547293478,0.0813465574644268,0.0984630083186043,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,9.27848136009451e-06,1.90665124577944e-05,3233562.9244214
2019,3,Brazil,Brazil,18,female,0.0816809276752702,0.00581487241861095,0.138689847731733,0.00766149309402149,4223,373,657,192,0.0711900878712898,0.0552419172659348,0.0702839871600974,0.093077868190443,0.123673597199649,0.153706098263818,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,3.38127412447224e-05,5.8698476429739e-05,1588771.29791414
2019,3,Brazil,Brazil,18,male,0.00992694350479655,0.00149684716058987,0.0427812995663919,0.00363847258301039,4638,63,223,135,0.150786307977538,0.0850482014311857,0.00699317697967936,0.0128607100299137,0.0356500243449551,0.0499125747878287,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,2.24055142216596e-06,1.32384827373183e-05,1644791.62650726
2019,3,Brazil,Brazil,19,combined,0.0993314235589533,0.00491399315352782,0.152962786136202,0.00575045177384364,9019,856,1411,387,0.0494706808526847,0.0375937959754688,0.0897001739577624,0.108962673160144,0.141692107764634,0.16423346450777,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,2.41473287129183e-05,3.30676956033015e-05,3355883.60864696
2019,3,Brazil,Brazil,19,female,0.153440869715792,0.00773547547489362,0.221282788176519,0.00918468191078205,4294,643,966,216,0.0504133969601547,0.0415065355352237,0.138279616381708,0.168602123049877,0.203281142421929,0.239284433931108,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,5.98375808226807e-05,8.4358381802247e-05,1654261.30449921
2019,3,Brazil,Brazil,19,male,0.0467279975419363,0.00510791461988523,0.0865443245168894,0.00597715057591233,4725,213,445,171,0.109311652297985,0.069064616417982,0.0367166688508556,0.0567393262330169,0.0748293246579284,0.0982593243758504,2019Q3,27,3,3,0,0,1,0,1,1,1,0,1,2.60907917640373e-05,3.57263290071291e-05,1701622.30414775
2019,4,Brazil,Brazil,14,combined,0.00182063318569806,0.000486027414877178,0.0169664644878869,0.00184877296308987,8609,22,167,134,0.266955155324616,0.108966306115796,0.000868036957039689,0.00277322941435644,0.0133429360646394,0.0205899929111344,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,2.36222648012193e-07,3.4179614690521e-06,3101007.81712671
2019,4,Brazil,Brazil,14,female,0.00342281224517133,0.000950343380079232,0.0201764380269823,0.00292977826666483,4186,21,98,68,0.277649871511332,0.14520790353316,0.00156017344726997,0.00528545104307268,0.0144341781416311,0.0259186979123336,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,9.0315254006042e-07,8.58360069182158e-06,1528073.96563997
2019,4,Brazil,Brazil,14,male,0.000264148081915384,0.000264151542503683,0.0138480390112855,0.00226341644787678,4423,1,69,66,1.00001310094048,0.163446712276893,0,0.000781875591683303,0.00941182429143148,0.0182842537311396,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,6.9776037407075e-08,5.12305401651914e-06,1572933.85148674
2019,4,Brazil,Brazil,15,combined,0.00593833128216493,0.00104413215615235,0.0271554734623853,0.00248117072229157,8690,60,263,171,0.175829219782378,0.0913690835009152,0.00389186986100618,0.00798479270332368,0.0222924682071986,0.032018478717572,2019Q4,28,4,4,1,0,1,0,1,1,1,0,2,1.09021195951136e-06,6.15620815315687e-06,3124525.19247724
2019,4,Brazil,Brazil,15,female,0.0123709602373664,0.0021824972809632,0.0411957468070643,0.00424203631021456,4155,59,191,103,0.176421008481701,0.102972676526091,0.0080933441703219,0.0166485763044108,0.0328815084179326,0.049509985196196,2019Q4,28,4,4,1,0,1,0,1,1,1,0,2,4.76329438141176e-06,1.79948720571788e-05,1491348.18793805
2019,4,Brazil,Brazil,15,male,6.43264992453419e-05,6.4340315348514e-05,0.0143344894829728,0.00278138108581432,4535,1,72,68,1.00021478089643,0.194034192087425,0,0.000190431200082379,0.0088830827274958,0.0197858962384497,2019Q4,28,4,4,1,0,1,0,1,1,1,0,2,4.13967617914623e-09,7.73608074452565e-06,1633177.00453919
2019,4,Brazil,Brazil,16,combined,0.0174543574414787,0.00201987474794819,0.0471849532453289,0.0031957145312502,8469,153,424,213,0.115723237290199,0.0677274069688001,0.0134954756822183,0.0214132392007391,0.0409214678592072,0.0534484386314506,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,4.07989399739876e-06,1.02125913652437e-05,3126479.12345646
2019,4,Brazil,Brazil,16,female,0.0329930046025288,0.00397912120427852,0.0696913334749846,0.00551586511143281,4011,143,306,115,0.120604996489878,0.0791470737665352,0.0251940703520233,0.0407919388530344,0.0588804365129953,0.0805022304369739,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,1.58334055583389e-05,3.04247679275217e-05,1528191.04310177
2019,4,Brazil,Brazil,16,male,0.00259719764324889,0.000909319365920071,0.0256656482449626,0.00305936273032199,4458,10,118,98,0.350115582571753,0.119200680268126,0.000814964435600757,0.00437943085089703,0.0196694074778874,0.0316618890120378,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,8.2686170923728e-07,9.35970031568322e-06,1598288.08035469
2019,4,Brazil,Brazil,17,combined,0.0308721042948882,0.00270000655191048,0.0670958639220575,0.00368204935315487,8469,279,619,274,0.0874578074147525,0.0548774415876387,0.0255801886951214,0.0361640198946549,0.059879179800575,0.0743125480435401,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,7.29003538035952e-06,1.35574874390682e-05,3140722.67154121
2019,4,Brazil,Brazil,17,female,0.0586397828964886,0.00524630012345189,0.105782884732257,0.0064047764141898,4130,255,473,167,0.0894665679904153,0.060546433673091,0.0483572236024349,0.0689223421905424,0.093229753631413,0.1183360158331,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,2.75236649853313e-05,4.1021160915762e-05,1555367.64156082
2019,4,Brazil,Brazil,17,male,0.00362965830553499,0.000879330245652259,0.0291406178234483,0.00333304201643779,4339,24,146,107,0.242262541438498,0.114377877525844,0.00190620269353981,0.00535311391753018,0.0226079755122715,0.0356732601346251,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,7.73221680918862e-07,1.11091690833397e-05,1585355.02998039
2019,4,Brazil,Brazil,18,combined,0.057049010987734,0.00390094987143477,0.100875917886685,0.00476270001543024,8533,465,877,310,0.068378921981198,0.047213449108639,0.0494032897342257,0.0646947322412423,0.0915411973872733,0.110210638386097,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,1.5217409899447e-05,2.26833114369792e-05,3175047.74667023
2019,4,Brazil,Brazil,18,female,0.100340734281006,0.00702854670438837,0.155289046329555,0.00809775471632515,4097,398,659,181,0.0700467936053247,0.0521463355447496,0.0865650358767473,0.114116432685265,0.139417738729919,0.171160353929192,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,4.94004687757686e-05,6.55736314457662e-05,1568056.7845777
2019,4,Brazil,Brazil,18,male,0.0148061595794837,0.00255174209177019,0.0477811107361591,0.00427428833422737,4436,67,218,129,0.172343279030035,0.0894556084689914,0.00980483698177921,0.0198074821771881,0.0394036595415337,0.0561585619307844,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,6.51138770291171e-06,1.82695407641122e-05,1606990.96209253
2019,4,Brazil,Brazil,19,combined,0.0918772114748744,0.0049356002715293,0.141048769096678,0.00559020429672978,8906,781,1298,369,0.053719526227448,0.0396331306719744,0.0822036127005909,0.101550810249158,0.130092170008866,0.152005368184489,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,2.43601500403201e-05,3.12503840791761e-05,3389775.448792
2019,4,Brazil,Brazil,19,female,0.145169705722142,0.00790578343468224,0.202317374864473,0.00876249213712281,4314,593,889,199,0.0544589065284328,0.0433106259064135,0.129674654920592,0.160664756523693,0.185143205860897,0.219491543868049,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,6.25014117160961e-05,7.67812684531391e-05,1673130.37721508
2019,4,Brazil,Brazil,19,male,0.0399356118518633,0.00423973813147396,0.0813332418878143,0.00554078794140756,4592,188,409,170,0.106164346428466,0.0681245184970022,0.0316258778102932,0.0482453458934334,0.0704734970766817,0.092192986698947,2019Q4,28,4,4,0,0,1,0,1,1,1,0,2,1.79753794234743e-05,3.07003310116474e-05,1716645.07157692
2020,1,Brazil,Brazil,14,combined,0.000977503460212639,0.000342916742165148,0.0145964914527431,0.00167586018361492,7553,13,140,118,0.35080872459577,0.114812534850625,0.000305398995873143,0.00164960792455214,0.0113118658497332,0.017881117055753,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,1.17591892057159e-07,2.80850735502583e-06,3094541.60376269
2020,1,Brazil,Brazil,14,female,0.00165095013039468,0.000600249391212811,0.016252216216535,0.00243567163747071,3631,12,81,62,0.363578148220208,0.149867046132002,0.000474482941875482,0.00282741731891389,0.0114783875289267,0.0210260449041433,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,3.6029933165135e-07,5.93249632557925e-06,1482769.49817665
2020,1,Brazil,Brazil,14,male,0.00035795794398627,0.000357979258251414,0.0130732871680817,0.00231091768265697,3922,1,59,56,1.00005954404841,0.176766382696699,0,0.0010595843973714,0.00854397173883727,0.0176026025973261,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,1.28149149338233e-07,5.34034053601666e-06,1611772.10558604
2020,1,Brazil,Brazil,15,combined,0.00570584684286118,0.00101021517535443,0.0271514529719935,0.00304787288353292,7629,54,229,159,0.177049122273295,0.112254503899912,0.00372586148253069,0.00768583220319167,0.0211777318908127,0.0331251740531743,2020Q1,29,5,1,1,0,1,1,0,1,0,0,3,1.02053470051638e-06,9.28952911417528e-06,2989764.12455469
2020,1,Brazil,Brazil,15,female,0.0116022029634658,0.00205422171034497,0.0414150193449698,0.00546621896976068,3705,54,164,95,0.177054453952712,0.131986391802195,0.00757600239492939,0.0156284035320022,0.0307014270326292,0.0521286116573104,2020Q1,29,5,1,1,0,1,1,0,1,0,0,3,4.21982683525261e-06,2.98795498253715e-05,1470335.95643065
2020,1,Brazil,Brazil,15,male,0,0,0.0133487376182197,0.00275747153217493,3924,0,65,64,,0.206571708204921,0,0,0.00794419272676235,0.018753282509677,2020Q1,29,5,1,1,0,1,1,0,1,0,0,3,0,7.60364925075516e-06,1519428.16812404
2020,1,Brazil,Brazil,16,combined,0.016677156212708,0.00247526028034428,0.042230475811537,0.00341952375151849,7613,131,363,195,0.148422203928157,0.0809728918702903,0.0118257352108707,0.0215285772145453,0.0355283324142815,0.0489326192087925,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,6.12691345545004e-06,1.16931426871991e-05,3175723.92477879
2020,1,Brazil,Brazil,16,female,0.0334940436698119,0.00498484746039572,0.0652437150256266,0.00623471046076501,3667,128,268,107,0.148827878459135,0.0955603226811368,0.0237239221790104,0.0432641651606135,0.053023907068492,0.0774635229827611,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,2.48487042034137e-05,3.88716145295727e-05,1550694.51838604
2020,1,Brazil,Brazil,16,male,0.000629535724452453,0.000394809580022625,0.0202699477378866,0.00262293167244574,3946,3,95,88,0.627144043915881,0.129400021468393,0,0.00140334828204818,0.0151290961259836,0.0254107993497897,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,1.55874604477642e-07,6.87977055831901e-06,1625029.40639275
2020,1,Brazil,Brazil,17,combined,0.033052435852892,0.00329431787002417,0.068260106228189,0.0043732335654941,7570,251,554,242,0.0996694429628832,0.0640671954256074,0.0265956914740179,0.0395091802317661,0.0596887259438388,0.0768314865125391,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,1.08525302287606e-05,1.91251718183642e-05,3206329.17931304
2020,1,Brazil,Brazil,17,female,0.058451945042372,0.00622250556882274,0.103666540504556,0.00754086201055324,3636,215,407,148,0.106455064315003,0.0727415227116777,0.0462560582338795,0.0706478318508645,0.0888867225514856,0.118446358457627,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,3.871957555403e-05,5.68645998622051e-05,1569750.3494446
2020,1,Brazil,Brazil,17,male,0.00869009674753233,0.00188469971601644,0.0342994673860119,0.00422958754390488,3934,36,147,94,0.216879025719895,0.123313505026314,0.00499615318246724,0.0123840403125974,0.0260096281304991,0.0425893066415246,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,3.55209301955245e-06,1.78894107915553e-05,1636578.82986844
2020,1,Brazil,Brazil,18,combined,0.0510335350247398,0.00359308898503989,0.0906517781838498,0.00462846256575476,7484,408,755,266,0.0704064294840256,0.0510576037059949,0.043991210020814,0.0580758600286656,0.0815801582511786,0.099723398116521,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,1.2910288454415e-05,2.14226657225931e-05,3204037.21181264
2020,1,Brazil,Brazil,18,female,0.0875694573193384,0.00656725480750988,0.139695415906657,0.00801045529200426,3678,347,574,162,0.0749948099319739,0.0573422917281464,0.0746978744193215,0.100441040219355,0.12399521203456,0.155395619778753,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,4.31288357067616e-05,6.41673939851991e-05,1614848.60692555
2020,1,Brazil,Brazil,18,male,0.0139076815931614,0.00235228440013049,0.0408162521728493,0.0040821185626404,3806,61,181,104,0.169135623674843,0.100012086983229,0.00929728888751022,0.0185180742988125,0.0328154468094517,0.0488170575362469,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,5.53324189909726e-06,1.66636919594533e-05,1589188.60488709
2020,1,Brazil,Brazil,19,combined,0.0925661155395325,0.00517836944782892,0.1417680605957,0.00599098635919555,7877,677,1114,314,0.0559423868836473,0.0422590697370184,0.0824166979231452,0.10271553315592,0.130025943099806,0.153510178091594,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,2.6815510138208e-05,3.58919175560672e-05,3309827.95583719
2020,1,Brazil,Brazil,19,female,0.14501052938768,0.00883670996462907,0.202164885577817,0.00974413089140123,3746,512,766,168,0.0609384022108111,0.0481989286297225,0.12769089611518,0.162330162660179,0.183066739970026,0.221263031185608,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,7.80874429989747e-05,9.49480868287598e-05,1614602.07066586
2020,1,Brazil,Brazil,19,male,0.0426159230992386,0.00423977484050475,0.0842436684006666,0.00603500396022636,4131,165,348,146,0.0994880441902362,0.0716374782200083,0.0343061171092902,0.0509257290891869,0.0724152779920663,0.0960720588092668,2020Q1,29,5,1,0,0,1,1,0,1,0,0,3,1.79756906981771e-05,3.64212727999479e-05,1695225.88517133
2020,2,Brazil,Brazil,14,combined,0.000485265133638634,0.000262589315328523,0.0115413405649042,0.0026755649086379,5547,6,69,56,0.541125453130263,0.231824448259846,0,0.00099993073440757,0.00629732970567475,0.0167853514241337,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,6.89531485247025e-08,7.15864758033453e-06,3075104.8553825
2020,2,Brazil,Brazil,14,female,0.000993677140589334,0.000537837792905076,0.0115761298233325,0.00339605610194609,2688,6,36,25,0.541260104450117,0.293367140294256,0,0.0020478198442078,0.00491998217404065,0.0182322774726243,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,2.89269491477003e-07,1.15331970475653e-05,1501736.43696279
2020,2,Brazil,Brazil,14,male,0,0,0.0115081351844066,0.00407672077129542,2859,0,33,31,,0.354246861543592,0,0,0.00351790929764121,0.019498361071172,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,0,1.66196522471115e-05,1573368.41841971
2020,2,Brazil,Brazil,15,combined,0.00472288680632398,0.0014481686036549,0.0236808306473127,0.00284847525147501,5616,28,149,113,0.30662784501119,0.120286120613689,0.00188452849961872,0.00756124511302925,0.0180979217435681,0.0292637395510574,2020Q2,30,6,2,1,0,1,1,0,1,0,0,4,2.09719230461178e-06,8.11381125826562e-06,3009231.20968084
2020,2,Brazil,Brazil,15,female,0.0095729433643258,0.00292825219027088,0.0366884796850205,0.00506462609487632,2741,28,111,76,0.305888385507764,0.138044043753172,0.00383367453374435,0.0153122121949073,0.0267619949439011,0.0466149644261398,2020Q2,30,6,2,1,0,1,1,0,1,0,0,4,8.57466088982621e-06,2.56504374809022e-05,1484627.85545592
2020,2,Brazil,Brazil,15,male,0,0,0.0110142455700466,0.00278584092388337,2875,0,38,37,,0.252930707433972,0,0,0.0055540976925774,0.0164743934475158,2020Q2,30,6,2,1,0,1,1,0,1,0,0,4,0,7.76090965318335e-06,1524603.35422492
2020,2,Brazil,Brazil,16,combined,0.0119839243547262,0.00213692644724214,0.0319210158101118,0.00304140324104171,5671,61,222,135,0.178316082777959,0.0952790242996676,0.00779562548052043,0.0161722232289319,0.0259599749952066,0.0378820566250169,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,4.56645464092291e-06,9.25013367461902e-06,3224573.94648775
2020,2,Brazil,Brazil,16,female,0.0242876984990166,0.0043788716509212,0.0510819033619653,0.00557010340620971,2676,59,161,79,0.180291749384921,0.1090425970767,0.0157052677702876,0.0328701292277456,0.0401647012956304,0.0619991054283002,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,1.91745169352414e-05,3.1026051955869e-05,1558514.60646272
2020,2,Brazil,Brazil,16,male,0.000474363285786764,0.000357012783012037,0.0139969704865492,0.00231035011302699,2995,2,61,56,0.752614702084095,0.165060726194085,0,0.00117409548251077,0.00946876747333828,0.0185251734997601,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,1.27458127234e-07,5.33771764476383e-06,1666059.34002503
2020,2,Brazil,Brazil,17,combined,0.0263534495637712,0.00333678288394852,0.0531163811452834,0.00430381689491444,5659,136,327,154,0.126616550743159,0.0810261693684041,0.0198134752870024,0.03289342384054,0.0446810550351961,0.0615517072553707,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,1.11341200146118e-05,1.8522839864951e-05,3174724.08459295
2020,2,Brazil,Brazil,17,female,0.0498285024026063,0.00660134172213556,0.084323518083553,0.00792137133606439,2676,120,238,88,0.132481238725534,0.0939402377426355,0.036890110377579,0.0627668944276336,0.0687979155566988,0.0998491206104071,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,4.35777125324077e-05,6.27481238438225e-05,1545446.6622152
2020,2,Brazil,Brazil,17,male,0.0040862521197918,0.0012892521318904,0.0235149363844786,0.003213129344373,2983,16,89,66,0.315509688118825,0.136642059831124,0.00155936437429513,0.00661313986528847,0.0172173185918387,0.0298125541771184,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,1.66217105958394e-06,1.03242001836709e-05,1629277.42237775
2020,2,Brazil,Brazil,18,combined,0.0460000834225364,0.00391585284853113,0.0854426868154616,0.00625494694543792,5631,262,503,186,0.0851270814568279,0.0732063465998828,0.0383251528706568,0.0536750139744159,0.0731832160771945,0.0977021575537288,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,1.53339035313494e-05,3.91243612902432e-05,3212063.13083645
2020,2,Brazil,Brazil,18,female,0.0792817178050493,0.00717175293844926,0.130113761731335,0.00951753866168202,2790,228,391,119,0.0904591012531329,0.0731478249113594,0.0652253403396694,0.0933380952704291,0.111459728732971,0.148767794729699,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,5.14340402101556e-05,9.0583542176612e-05,1626279.55486288
2020,2,Brazil,Brazil,18,male,0.0118685396426906,0.00264727993624806,0.0396308516255105,0.00617445163811487,2841,34,112,67,0.223050182747498,0.155799115710659,0.00667996631064893,0.0170571129747323,0.027529148790521,0.0517325544605,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,7.00809106086153e-06,3.81238530314194e-05,1585783.57597357
2020,2,Brazil,Brazil,19,combined,0.0755925154927583,0.00561520795983219,0.123400950999335,0.00677702178964654,5748,395,694,220,0.0742825916458637,0.0549187160614593,0.0645869101257846,0.0865981208597321,0.110118232369185,0.136683669629485,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,3.15305604321628e-05,4.5928024337344e-05,3208570.77305339
2020,2,Brazil,Brazil,19,female,0.121324640102699,0.00947526559656211,0.173807767175867,0.0107847660987254,2744,315,487,118,0.0780984438819802,0.0620499663160211,0.102753460789486,0.139895819415913,0.152670014040676,0.194945520311057,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,8.97806581253935e-05,0.000116311179804217,1545976.88405924
2020,2,Brazil,Brazil,19,male,0.0330681155332115,0.0052973866239098,0.0765297498456448,0.00761743596283622,3004,80,207,102,0.160196205271795,0.099535618216446,0.0226854285381641,0.043450802528259,0.0615998497039456,0.0914596499873439,2020Q2,30,6,2,0,0,1,1,0,1,0,0,4,2.80623050431785e-05,5.80253306479106e-05,1662593.88899415
2020,3,Brazil,Brazil,14,combined,0.0010081259584305,0.000646735159903113,0.0144456539858992,0.00216514144061484,5590,5,86,79,0.641522177357663,0.149881856697405,0,0.00227570357937635,0.010202054740859,0.0186892532309395,2020Q3,31,7,3,0,0,1,1,0,1,0,0,5,4.18266367054905e-07,4.68783745786771e-06,3131574.83074339
2020,3,Brazil,Brazil,14,female,0.00169980227251395,0.00126878461453848,0.019343985746434,0.00360263638328873,2754,4,54,48,0.746430708474106,0.186240645051802,0,0.00418657442114792,0.0122829481857945,0.0264050233070735,2020Q3,31,7,3,0,0,1,1,0,1,0,0,5,1.60981439808956e-06,1.29789889101957e-05,1536740.50603351
2020,3,Brazil,Brazil,14,male,0.000341644812114962,0.000341720824461152,0.00972575003614349,0.00244311107391857,2836,1,32,31,1.00022248939101,0.251200273998336,0,0.00101140532082615,0.00493734032103213,0.0145141597512549,2020Q3,31,7,3,0,0,1,1,0,1,0,0,5,1.16773121870409e-07,5.96879171950355e-06,1594834.32470988
2020,3,Brazil,Brazil,15,combined,0.00350865981724742,0.000920711101047289,0.0172353345567406,0.00223716825200146,5733,26,129,92,0.262411048378465,0.129801266383107,0.00170409921902851,0.00531322041546632,0.0128505653554614,0.0216201037580199,2020Q3,31,7,3,1,0,1,1,0,1,0,0,5,8.47708931591711e-07,5.00492178776327e-06,3167232.95759065
2020,3,Brazil,Brazil,15,female,0.0071327923711668,0.00190021546567521,0.0256794198529388,0.00380779050586451,2805,25,93,59,0.266405548738042,0.148281796382901,0.00340843849557738,0.0108571462467562,0.0182162876007708,0.0331425521051068,2020Q3,31,7,3,1,0,1,1,0,1,0,0,5,3.61081881599126e-06,1.44992685365519e-05,1529135.73087307
2020,3,Brazil,Brazil,15,male,0.00012559409243507,0.000125631095654575,0.00935292542353559,0.00249903190319472,2928,1,36,33,1.0002946254779,0.267192540304682,0,0.000371826515256344,0.00445491289705735,0.0142509379500138,2020Q3,31,7,3,1,0,1,1,0,1,0,0,5,1.5783172195369e-08,6.24516045318503e-06,1638097.22671758
2020,3,Brazil,Brazil,16,combined,0.012629693286731,0.00208985296379423,0.0354468434356138,0.00341589177619829,5605,67,223,139,0.165471394779624,0.0963665998187672,0.00853365674471002,0.016725729828752,0.0287518185791786,0.042141868292049,2020Q3,31,7,3,0,0,1,1,0,1,0,0,5,4.36748541027953e-06,1.16683166266991e-05,3118892.60599025
2020,3,Brazil,Brazil,16,female,0.0256609010212634,0.00424257653054105,0.0574786884630059,0.00633432784528447,2700,66,166,84,0.165332329017813,0.110203068557511,0.017345603819748,0.0339761982227787,0.0450636340199791,0.0698937429060327,2020Q3,31,7,3,0,0,1,1,0,1,0,0,5,1.79994556174977e-05,4.01237092515462e-05,1525082.70546742
2020,3,Brazil,Brazil,16,male,0.000160408498896972,0.000160458900920184,0.0143650407627908,0.00259646111653287,2905,1,57,55,1.00031421042874,0.180748607637674,0,0.000474902165699414,0.00927607048712771,0.0194540110384539,2020Q3,31,7,3,0,0,1,1,0,1,0,0,5,2.57470588845134e-08,6.74161032966712e-06,1593809.90052283
2020,3,Brazil,Brazil,17,combined,0.021721070963313,0.00260376129812564,0.0553114402717785,0.00420969336914252,5597,126,346,181,0.119872602162361,0.0761089089066884,0.0166177925946475,0.0268243493319785,0.047060592882302,0.0635622876612549,2020Q3,31,7,3,0,0,1,1,0,1,0,0,5,6.77957289761692e-06,1.77215182622025e-05,3076855.45849515
2020,3,Brazil,Brazil,17,female,0.0383303716769388,0.00491124678696734,0.0828639317617189,0.0071740637179293,2695,112,248,105,0.128129380752187,0.0865764339852811,0.0287045048552947,0.0479562384985828,0.068803025251782,0.0969248382716559,2020Q3,31,7,3,0,0,1,1,0,1,0,0,5,2.4120345002497e-05,5.14671902289096e-05,1512833.14243644
2020,3,Brazil,Brazil,17,male,0.00565537910311887,0.00165241414293315,0.0286607193359556,0.00414756144590527,2902,14,98,76,0.292184504841041,0.144712398781354,0.00241670689542526,0.00889405131081247,0.0205316482783145,0.0367897903935968,2020Q3,31,7,3,0,0,1,1,0,1,0,0,5,2.7304724997655e-06,1.72022659475598e-05,1564022.31605871
2020,3,Brazil,Brazil,18,combined,0.0355208236965039,0.00341249307336207,0.0749052868392236,0.00541024113333776,5658,222,463,190,0.0960702122934705,0.0722277607046653,0.0288324601752219,0.042209187217786,0.0643014090702044,0.0855091646082428,2020Q3,31,7,3,0,0,1,1,0,1,0,0,5,1.16451089757441e-05,2.92707091208598e-05,3145825.23313467
2020,3,Brazil,Brazil,18,female,0.0633691250615954,0.00623770851231411,0.110917031192517,0.00884592040088154,2719,189,335,109,0.0984345058615059,0.0797525889917462,0.0511434410314008,0.0755948090917899,0.0935793457966815,0.128254716588353,2020Q3,31,7,3,0,0,1,1,0,1,0,0,5,3.89090074845959e-05,7.82503077387322e-05,1507910.76351756
2020,3,Brazil,Brazil,18,male,0.00988288340532461,0.00220677585316831,0.0417518481642063,0.00595975037104827,2939,33,128,81,0.223292713539387,0.142742193054763,0.00555768221116208,0.0142080845994871,0.0300709520801024,0.0534327442483101,2020Q3,31,7,3,0,0,1,1,0,1,0,0,5,4.86985966612672e-06,3.551862448521e-05,1637914.46961711
2020,3,Brazil,Brazil,19,combined,0.0747922813618036,0.0064170899490396,0.120544952786637,0.00731777717560936,5566,356,650,226,0.0857988261916665,0.0607057948627825,0.062215016176132,0.0873695465474751,0.106202373075553,0.13488753249772,2020Q3,31,7,3,0,0,1,1,0,1,0,0,5,4.11790434140651e-05,5.35498627918693e-05,3187438.91419762
2020,3,Brazil,Brazil,19,female,0.118801464996085,0.0105878953990749,0.16479739385172,0.0114489168518875,2712,279,444,122,0.0891225996196577,0.0694726814805632,0.0980495713418213,0.13955335865035,0.142357929160027,0.187236858543413,2020Q3,31,7,3,0,0,1,1,0,1,0,0,5,0.000112103528981751,0.000131077697081434,1610649.15175823
