year,quarter,geography_value,age,sex,persons_married,opposite_sex_people,same_sex_people,population,population_se,population_cv,unweighted_n,precision_pass,geography_level,geography,formal_marriage_rate_100k,offset_log_population,fixed_denominator_simplification,period,period_index,trend_2018q4,calendar_quarter,treated_age,partial_2019q1,post_full,pandemic,short_run_clean,full_dynamic,exclude_pandemic,post_pandemic,event_time,denominator_only_rate_se,denominator_only_ci_lower,denominator_only_ci_upper
2015,3,Brazil,15,combined,191,191,0,3539508.85183682,51588.6451709352,0.0145750857902682,10799,TRUE,Brazil,Brazil,5.39622891184129,15.0794985330654,TRUE,2015Q3,11,-13,3,1,0,0,0,1,1,1,0,-14,0.0786504993340122,5.24207676578054,5.55038105790205
2015,3,Brazil,16,combined,4107,4103,4,3468433.06158432,51513.6243083707,0.0148521316092057,10382,TRUE,Brazil,Brazil,118.410819153131,15.0592134826691,TRUE,2015Q3,11,-13,3,0,0,0,0,1,1,1,0,-14,1.75865307001616,114.963922474599,121.857715831663
2015,3,Brazil,17,combined,5464,5457,7,3415083.56580179,51977.541032575,0.0152199909697881,10170,TRUE,Brazil,Brazil,159.996084860581,15.0437125209078,TRUE,2015Q3,11,-13,3,0,0,0,0,1,1,1,0,-14,2.43513896677949,155.223300188343,164.768869532819
2015,3,Brazil,18,combined,11631,11608,23,3362369.70325543,49257.0606714582,0.0146495076444948,9942,TRUE,Brazil,Brazil,345.916749985551,15.0281565521802,TRUE,2015Q3,11,-13,3,0,0,0,0,1,1,1,0,-14,5.06751007327213,335.984612750644,355.848887220458
2015,3,Brazil,19,combined,15208,15178,30,3243205.32174911,46945.1825768159,0.0144749338754469,9481,TRUE,Brazil,Brazil,468.918816148159,14.992072695573,TRUE,2015Q3,11,-13,3,0,0,0,0,1,1,1,0,-14,6.78756885669745,455.615425646446,482.222206649872
2015,3,Brazil,15,female,177,177,0,1746408.42471793,36389.4698673475,0.0208367466351549,5215,TRUE,Brazil,Brazil,10.1350862429897,14.3730719082545,TRUE,2015Q3,11,-13,3,1,0,0,0,1,1,1,0,-14,0.21118222417062,9.72117668944022,10.5489957965392
2015,3,Brazil,16,female,3929,3927,2,1717833.42148303,35545.9985693945,0.0206923431136339,4974,TRUE,Brazil,Brazil,228.718335018074,14.3565744161053,TRUE,2015Q3,11,-13,3,0,0,0,0,1,1,1,0,-14,4.73271826457305,219.442377670536,237.994292365612
2015,3,Brazil,17,female,4913,4910,3,1623810.54497452,31628.8742145134,0.0194781800822766,4854,TRUE,Brazil,Brazil,302.55992703121,14.3002861334001,TRUE,2015Q3,11,-13,3,0,0,0,0,1,1,1,0,-14,5.89331674439438,291.00923846271,314.11061559971
2015,3,Brazil,18,female,9293,9278,15,1683190.23171417,32449.4453339546,0.0192785371032648,4767,TRUE,Brazil,Brazil,552.106340977036,14.3362014981069,TRUE,2015Q3,11,-13,3,0,0,0,0,1,1,1,0,-14,10.6438025794736,531.244871262713,572.967810691359
2015,3,Brazil,19,female,10659,10646,13,1648140.21503613,33262.6956996959,0.0201819574549771,4638,TRUE,Brazil,Brazil,646.728955628714,14.3151580677717,TRUE,2015Q3,11,-13,3,0,0,0,0,1,1,1,0,-14,13.0522562674004,621.147003427622,672.310907829806
2015,3,Brazil,15,male,14,14,0,1793100.42711889,33956.0521496396,0.0189370609900525,5584,TRUE,Brazil,Brazil,0.780770546270789,14.3994567616818,TRUE,2015Q3,11,-13,3,1,0,0,0,1,1,1,0,-14,0.0147854994539665,0.751791499847578,0.809749592694
2015,3,Brazil,16,male,178,176,2,1750599.64010129,36767.6258689834,0.0210028752587062,5408,TRUE,Brazil,Brazil,10.167944510128,14.3754689386945,TRUE,2015Q3,11,-13,3,0,0,0,0,1,1,1,0,-14,0.213556070183665,9.74938230388811,10.5865067163679
2015,3,Brazil,17,male,551,547,4,1791273.02082727,40086.1186427461,0.0223785643934016,5316,TRUE,Brazil,Brazil,30.7602466845355,14.3984371098646,TRUE,2015Q3,11,-13,3,0,0,0,0,1,1,1,0,-14,0.688370161186796,29.4110659605773,32.1094274084937
2015,3,Brazil,18,male,2338,2330,8,1679179.47154126,37375.5948773904,0.0222582490501058,5175,TRUE,Brazil,Brazil,139.234670243678,14.3338158222717,TRUE,2015Q3,11,-13,3,0,0,0,0,1,1,1,0,-14,3.09911996669314,133.16050672519,145.308833762166
2015,3,Brazil,19,male,4549,4532,17,1595065.10671298,31274.637887807,0.0196071230924586,4843,TRUE,Brazil,Brazil,285.192120425374,14.2824251126238,TRUE,2015Q3,11,-13,3,0,0,0,0,1,1,1,0,-14,5.59179701017958,274.232399676563,296.151841174185
2015,4,Brazil,15,combined,174,174,0,3563014.1083229,53731.962333164,0.015080479812766,10651,TRUE,Brazil,Brazil,4.88350578218455,15.0861174042554,TRUE,2015Q4,12,-12,4,1,0,0,0,1,1,1,0,-13,0.0736456103637602,4.73916303825211,5.02784852611699
2015,4,Brazil,16,combined,5090,5087,3,3475371.58103197,51533.826551985,0.0148282925581968,10356,TRUE,Brazil,Brazil,146.459159296244,15.0612119610578,TRUE,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,2.17173926187225,142.202628559163,150.715690033325
2015,4,Brazil,17,combined,6993,6987,6,3361886.48906871,49826.6358994602,0.0148210345773045,9898,TRUE,Brazil,Brazil,208.008212732285,15.0280128294624,TRUE,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,3.08289691326851,201.965845814229,214.050579650341
2015,4,Brazil,18,combined,15295,15269,26,3392229.72666118,48226.2147408187,0.0142166712241761,9945,TRUE,Brazil,Brazil,450.883378557448,15.036997999621,TRUE,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,6.41006075339696,438.319890342076,463.44686677282
2015,4,Brazil,19,combined,19328,19297,31,3275229.62329097,48825.0512501066,0.0149073673805646,9373,TRUE,Brazil,Brazil,590.12656280811,15.0018985385756,TRUE,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,8.79723347281031,572.884302037812,607.368823578408
2015,4,Brazil,15,female,163,163,0,1760593.69060645,37676.7838094191,0.0214000447749196,5147,TRUE,Brazil,Brazil,9.25824060768123,14.3811616343415,TRUE,2015Q4,12,-12,4,1,0,0,0,1,1,1,0,-13,0.198126763541358,8.86991928676669,9.64656192859577
2015,4,Brazil,16,female,4890,4890,0,1706468.32442154,35366.9895676144,0.0207252540592004,4896,TRUE,Brazil,Brazil,286.556740023734,14.3499364854347,TRUE,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,5.93896123936812,274.916589888993,298.196890158475
2015,4,Brazil,17,female,6293,6290,3,1643339.34376406,32095.4548800327,0.0195306313341943,4781,TRUE,Brazil,Brazil,382.939775882559,14.312240914807,TRUE,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,7.47905558596126,368.281096295702,397.598455469416
2015,4,Brazil,18,female,12263,12245,18,1700415.02501465,32857.1546306429,0.0193230206433631,4803,TRUE,Brazil,Brazil,721.176878562006,14.3463829115925,TRUE,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,13.9353157119698,693.86416165335,748.489595470662
2015,4,Brazil,19,female,13608,13596,12,1644122.29416987,33614.7329545036,0.020445396959644,4525,TRUE,Brazil,Brazil,827.675656990637,14.3127172400128,TRUE,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,16.9221573610077,794.508838022343,860.842475958932
2015,4,Brazil,15,male,11,11,0,1802420.41771645,35096.5946080968,0.0194719246759099,5504,TRUE,Brazil,Brazil,0.610290467855235,14.4046409961077,TRUE,2015Q4,12,-12,4,1,0,0,0,1,1,1,0,-13,0.011883530020503,0.586999177005849,0.633581758704621
2015,4,Brazil,16,male,200,197,3,1768903.25661043,36691.2865867827,0.020742393033461,5460,TRUE,Brazil,Brazil,11.3064408272525,14.385870283467,TRUE,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,0.234522639448442,10.8467849003743,11.7660967541307
2015,4,Brazil,17,male,700,697,3,1718547.14530465,37616.8005403642,0.021888721902765,5117,TRUE,Brazil,Brazil,40.7320801126995,14.3569898088816,TRUE,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,0.891573174108025,38.9846288018657,42.4795314235333
2015,4,Brazil,18,male,3032,3024,8,1691814.70164653,35656.3848086446,0.0210758215861008,5142,TRUE,Brazil,Brazil,179.215844208539,14.3413122987579,TRUE,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,3.7771211579416,171.812822773729,186.618865643349
2015,4,Brazil,19,male,5720,5701,19,1631107.3291211,32587.0867822226,0.0199785055222465,4848,TRUE,Brazil,Brazil,350.682012021989,14.304769685153,TRUE,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,7.00610251373381,336.950303423075,364.413720620903
2016,1,Brazil,15,combined,124,124,0,3536672.52303252,59448.2436321885,0.0168090891212101,10489,TRUE,Brazil,Brazil,3.50612049016278,15.0786968778206,TRUE,2016Q1,13,-11,1,1,0,0,0,1,1,1,0,-12,0.0589346917888469,3.39061061681667,3.62163036350889
2016,1,Brazil,16,combined,3573,3570,3,3571302.65615155,59539.2596148167,0.0166715804700172,10582,TRUE,Brazil,Brazil,100.047527303392,15.0884409768781,TRUE,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,1.66795040226474,96.778404586954,103.31665001983
2016,1,Brazil,17,combined,4884,4880,4,3278148.0753913,46336.1997007537,0.0141348708585175,9811,TRUE,Brazil,Brazil,148.986558498185,15.0027892097462,TRUE,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,2.10590576402681,144.859059045857,153.114057950513
2016,1,Brazil,18,combined,10602,10591,11,3392838.85263851,50327.2800249252,0.0148333835501168,10102,TRUE,Brazil,Brazil,312.481684526665,15.0371775485738,TRUE,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,4.63516067897062,303.396936533326,321.566432520004
2016,1,Brazil,19,combined,13115,13095,20,3241766.0465356,47734.9403483052,0.0147249800457743,9288,TRUE,Brazil,Brazil,404.563432762697,14.9916288153597,TRUE,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,5.95718847468065,392.887557903206,416.239307622188
2016,1,Brazil,15,female,117,117,0,1750205.5688133,38763.8925507241,0.0221481940415762,5124,TRUE,Brazil,Brazil,6.68492902118521,14.3752438068942,TRUE,2016Q1,13,-11,1,1,0,0,0,1,1,1,0,-12,0.148059105115374,6.39473850757585,6.97511953479457
2016,1,Brazil,16,female,3433,3431,2,1762315.86967461,42177.5739482673,0.023933038721404,5043,TRUE,Brazil,Brazil,194.800492867029,14.3821393371045,TRUE,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,4.6621677387352,185.662812009223,203.938173724835
2016,1,Brazil,17,female,4395,4393,2,1638817.24408571,32503.8105025411,0.0198337005665783,4721,TRUE,Brazil,Brazil,268.18121519413,14.3094853469852,TRUE,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,5.31902591974148,257.756115958602,278.606314429658
2016,1,Brazil,18,female,8479,8475,4,1665197.44019785,32457.2270115131,0.0194915186800051,4775,TRUE,Brazil,Brazil,509.188868257723,14.3254542570677,TRUE,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,9.92486433729607,489.736491605177,528.641244910269
2016,1,Brazil,19,female,9210,9202,8,1639982.76391812,33489.1349228987,0.0204204188359206,4498,TRUE,Brazil,Brazil,561.591268068951,14.3101962899391,TRUE,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,11.4679289085637,539.1145404309,584.067995707002
2016,1,Brazil,15,male,7,7,0,1786466.95421922,39979.7964938884,0.0223792533074656,5365,TRUE,Brazil,Brazil,0.391834843822195,14.3957504587762,TRUE,2016Q1,13,-11,1,1,0,0,0,1,1,1,0,-12,0.00876897122458811,0.374647976040534,0.409021711603856
2016,1,Brazil,16,male,140,139,1,1808986.78647694,39599.3406627954,0.0218903426817817,5539,TRUE,Brazil,Brazil,7.73913889513005,14.4082774600262,TRUE,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,0.169412402476303,7.40709668774209,8.07118110251801
2016,1,Brazil,17,male,489,487,2,1639330.83130559,32323.1530300678,0.0197172848901555,5090,TRUE,Brazil,Brazil,29.8292443881234,14.3097986868419,TRUE,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,0.588151709658702,28.6764882197467,30.9820005565001
2016,1,Brazil,18,male,2123,2116,7,1727641.41244066,36431.4878661023,0.0210874129340504,5327,TRUE,Brazil,Brazil,122.884296747715,14.362267690863,TRUE,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,2.59131190862946,117.805418734092,127.963174761339
2016,1,Brazil,19,male,3905,3893,12,1601783.28261748,32288.256341463,0.020157693423233,4790,TRUE,Brazil,Brazil,243.790782584447,14.2866281181944,TRUE,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,4.91425985474734,234.159010258471,253.422554910423
2016,2,Brazil,15,combined,118,118,0,3448002.05410127,51734.812898673,0.0150042871456925,10366,TRUE,Brazil,Brazil,3.42227174312856,15.0533055065026,TRUE,2016Q2,14,-10,2,1,0,0,0,1,1,1,0,-11,0.0513487479244905,3.32163004654533,3.52291343971179
2016,2,Brazil,16,combined,3554,3551,3,3548627.99468191,58287.9554107619,0.0164254904988954,10617,TRUE,Brazil,Brazil,100.151382599871,15.0820716063775,TRUE,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,1.64503558334542,96.9271721032271,103.375593096515
2016,2,Brazil,17,combined,4607,4605,2,3392487.61619875,48676.5609497612,0.014348338581204,10070,TRUE,Brazil,Brazil,135.800053565475,15.0370740203378,TRUE,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,1.94850514790307,131.981053651894,139.619053479056
2016,2,Brazil,18,combined,10700,10686,14,3430784.84976843,51419.901956505,0.0149877955651972,10125,TRUE,Brazil,Brazil,311.88198819061,15.0482996121415,TRUE,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,4.67442347946811,302.720286522364,321.043689858856
2016,2,Brazil,19,combined,13352,13330,22,3177635.12535725,46261.983217357,0.0145586202922389,9304,TRUE,Brazil,Brazil,420.186694609844,14.9716478068244,TRUE,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,6.11733853867564,408.196931392801,432.176457826887
2016,2,Brazil,15,female,107,107,0,1690620.7629949,34142.9527738979,0.0201955125130573,5076,TRUE,Brazil,Brazil,6.32903619440067,14.3406063348371,TRUE,2016Q2,14,-10,2,1,0,0,0,1,1,1,0,-11,0.127818129659611,6.07851726369656,6.57955512510478
2016,2,Brazil,16,female,3394,3391,3,1725965.45846175,41315.5825926132,0.0239376647951201,5074,TRUE,Brazil,Brazil,196.643564525612,14.3612971379466,TRUE,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,4.70718773173168,187.417646102949,205.869482948275
2016,2,Brazil,17,female,4151,4150,1,1671688.98672429,35539.4682341071,0.0212596173787969,4767,TRUE,Brazil,Brazil,248.311739382454,14.3293450425996,TRUE,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,5.27901256993451,237.965064871448,258.65841389346
2016,2,Brazil,18,female,8658,8651,7,1682140.32642857,32655.9622290919,0.0194133400858567,4781,TRUE,Brazil,Brazil,514.70141128964,14.3355775443517,TRUE,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,9.9920735400362,495.117307020293,534.285515558987
2016,2,Brazil,19,female,9322,9315,7,1626991.15799297,33616.7371685316,0.020661905261981,4503,TRUE,Brazil,Brazil,572.959475176219,14.30224295164,TRUE,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,11.8384343950454,549.75657012859,596.162380223848
2016,2,Brazil,15,male,11,11,0,1757381.29110637,38080.2646782995,0.0216687550226086,5290,TRUE,Brazil,Brazil,0.625931324958791,14.3793353562073,TRUE,2016Q2,14,-10,2,1,0,0,0,1,1,1,0,-11,0.0135631525415088,0.599348034460611,0.652514615456971
2016,2,Brazil,16,male,160,160,0,1822662.53622016,38976.4635702984,0.0213843554666614,5543,TRUE,Brazil,Brazil,8.77836663784225,14.4158089219996,TRUE,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,0.187719712600299,8.41044276195745,9.14629051372705
2016,2,Brazil,17,male,456,455,1,1720798.62947446,33465.3791946658,0.0194475859182235,5303,TRUE,Brazil,Brazil,26.4993237552301,14.3582990604886,TRUE,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,0.515347875504658,25.4892604797317,27.5093870307285
2016,2,Brazil,18,male,2042,2035,7,1748644.52333986,37571.3073798448,0.0214859606274262,5344,TRUE,Brazil,Brazil,116.776164208597,14.3743514876831,TRUE,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,2.50904806640778,111.858520362958,121.693808054236
2016,2,Brazil,19,male,4030,4015,15,1550643.96736428,30768.1512981348,0.019842176505825,4801,TRUE,Brazil,Brazil,259.892024527721,14.2541808654303,TRUE,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,5.15682342313524,249.784836343743,269.999212711699
2016,3,Brazil,15,combined,109,109,0,3354377.8242677,52156.2776840166,0.0155487188433828,10064,TRUE,Brazil,Brazil,3.24948487351141,15.0257768638783,TRUE,2016Q3,15,-9,3,1,0,0,0,1,1,1,0,-10,0.0505253266840543,3.15045705290354,3.34851269411928
2016,3,Brazil,16,combined,3612,3610,2,3565216.35420749,55202.466820767,0.0154836232464882,10739,TRUE,Brazil,Brazil,101.31222459297,15.0867352984063,TRUE,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,1.56868031586114,98.2376676706252,104.386781515315
2016,3,Brazil,17,combined,4758,4754,4,3402073.94317093,52333.0849278091,0.0153827006120366,10097,TRUE,Brazil,Brazil,139.855866729495,15.0398957869078,TRUE,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,2.15136092673671,135.639276795344,144.072456663646
2016,3,Brazil,18,combined,10938,10925,13,3450373.06129267,48858.1470245328,0.0141602505458434,10272,TRUE,Brazil,Brazil,317.009198880718,15.0539929168695,TRUE,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,4.48892968148806,308.211058375869,325.807339385567
2016,3,Brazil,19,combined,13859,13829,30,3173022.06598012,46463.9423376861,0.0146434349876901,9481,TRUE,Brazil,Brazil,436.776035962393,14.9701950248368,TRUE,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,6.39590148679631,424.240299399606,449.31177252518
2016,3,Brazil,15,female,102,102,0,1633935.12428471,36728.0341022879,0.022478269520258,4906,TRUE,Brazil,Brazil,6.24259791493574,14.3065018499937,TRUE,2016Q3,15,-9,3,1,0,0,0,1,1,1,0,-10,0.140322798438526,5.96757028378636,6.51762554608512
2016,3,Brazil,16,female,3456,3454,2,1759516.43157514,37994.4745870058,0.0215937026248699,5169,TRUE,Brazil,Brazil,196.417603040294,14.3805495744755,TRUE,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,4.24138331034185,188.104644507395,204.730561573193
2016,3,Brazil,17,female,4297,4295,2,1653988.9944845,36087.3854140836,0.0218183951250117,4766,TRUE,Brazil,Brazil,259.796166378921,14.3187005006649,TRUE,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,5.66833541001858,248.686433122992,270.905899634851
2016,3,Brazil,18,female,8774,8766,8,1706111.55035348,34331.5286134231,0.0201226752179892,4890,TRUE,Brazil,Brazil,514.268835363207,14.3497273919732,TRUE,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,10.3484647487474,493.98621716038,534.551453566034
2016,3,Brazil,19,female,9747,9729,18,1626599.97773924,34163.6325509074,0.0210030941955319,4594,TRUE,Brazil,Brazil,599.225386289938,14.3020024910294,TRUE,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,12.5855872326016,574.558088589752,623.892683990124
2016,3,Brazil,15,male,7,7,0,1720442.69998299,36521.2622883074,0.0212278283308526,5158,TRUE,Brazil,Brazil,0.406872021955117,14.3580921993832,TRUE,2016Q3,15,-9,3,1,0,0,0,1,1,1,0,-10,0.0086370094346901,0.389943794528992,0.423800249381242
2016,3,Brazil,16,male,156,156,0,1805699.92263235,36802.8072385591,0.0203814635960708,5570,TRUE,Brazil,Brazil,8.63930922545442,14.4064588433576,TRUE,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,0.176081766473798,8.29419530483158,8.98442314607726
2016,3,Brazil,17,male,461,459,2,1748084.94868643,36494.7413275352,0.0208769838988423,5331,TRUE,Brazil,Brazil,26.3717161083282,14.3740314316635,TRUE,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,0.550561892578409,25.2926346276143,27.4507975890421
2016,3,Brazil,18,male,2164,2159,5,1744261.51093919,34779.2517277552,0.0199392416272652,5382,TRUE,Brazil,Brazil,124.063965548079,14.3718418211429,TRUE,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,2.47374138629985,119.215521523865,128.912409572293
2016,3,Brazil,19,male,4112,4100,12,1546422.08824088,30988.4062488126,0.0200387762723069,4887,TRUE,Brazil,Brazil,265.904117075667,14.2514544904272,TRUE,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,5.32839311196459,255.460658480745,276.347575670589
2016,4,Brazil,15,combined,150,150,0,3300335.65100273,59670.5108692762,0.0180801340164133,9696,TRUE,Brazil,Brazil,4.54499226326953,15.0095347336894,TRUE,2016Q4,16,-8,4,1,0,0,0,1,1,1,0,-9,0.082174069223475,4.38393404712842,4.70605047941064
2016,4,Brazil,16,combined,4051,4047,4,3569725.32835775,54664.1601966847,0.0153132678759441,10655,TRUE,Brazil,Brazil,113.482120537931,15.0879992119605,TRUE,2016Q4,16,-8,4,0,0,0,0,1,1,1,0,-9,1.73778211092751,110.076130187535,116.888110888327
2016,4,Brazil,17,combined,6103,6103,0,3434167.73473578,50038.7469511151,0.0145708511686792,10179,TRUE,Brazil,Brazil,177.714091780364,15.0492851645396,TRUE,2016Q4,16,-8,4,0,0,0,0,1,1,1,0,-9,2.58944558190867,172.638871699897,182.789311860831
2016,4,Brazil,18,combined,13114,13097,17,3406030.14677929,53028.4840994836,0.0155690002185174,10040,TRUE,Brazil,Brazil,385.023016088113,15.0410579912458,TRUE,2016Q4,16,-8,4,0,0,0,0,1,1,1,0,-9,5.99442342161006,373.274162073674,396.771870102552
2016,4,Brazil,19,combined,16579,16551,28,3185146.44394499,47119.4615187646,0.0147934992465855,9380,TRUE,Brazil,Brazil,520.5098193057,14.974008825192,TRUE,2016Q4,16,-8,4,0,0,0,0,1,1,1,0,-9,7.70016161973921,505.417779855874,535.601858755527
2016,4,Brazil,15,female,139,139,0,1605281.51392146,35252.4662475337,0.0219603016304705,4727,TRUE,Brazil,Brazil,8.65891737957189,14.2888096972477,TRUE,2016Q4,16,-8,4,1,0,0,0,1,1,1,0,-9,0.190152437448723,8.28622545059989,9.03160930854389
2016,4,Brazil,16,female,3885,3883,2,1751304.3429508,36554.4203986739,0.0208726830067028,5134,TRUE,Brazil,Brazil,221.834658015757,14.3758714071017,TRUE,2016Q4,16,-8,4,0,0,0,0,1,1,1,0,-9,4.63028449666321,212.759467164123,230.909848867391
2016,4,Brazil,17,female,5519,5519,0,1677323.42211353,35905.6841716723,0.0214065359717144,4822,TRUE,Brazil,Brazil,329.036125486504,14.332709879762,TRUE,2016Q4,16,-8,4,0,0,0,0,1,1,1,0,-9,7.04352365622037,315.231072796056,342.841178176952
2016,4,Brazil,18,female,10425,10417,8,1675329.73745654,33914.4868256546,0.0202434697286177,4802,TRUE,Brazil,Brazil,622.26556163368,14.3315205620503,TRUE,2016Q4,16,-8,4,0,0,0,0,1,1,1,0,-9,12.5968140600927,597.576259755951,646.95486351141
