sex,bandwidth_days,allocation_multiplier,variance_inflation_factor,pre_age15,pre_age16,post_age15,post_age16,bandwidth_share,expected_pre_age15,expected_pre_age16,expected_post_age15,expected_post_age16,minimum_expected_cell,poisson_log_se,mde_log_irr,mde_decline_percent,mde_increase_percent,alpha_two_sided,target_power,planning_only,timing_semantics
combined,365,1.5,2,3394,94107,928,39543,1,3394,94107,928,39543,928,0.0530686146554099,0.14867624636433,13.8151903809545,16.0297277931233,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,30,0.5,1,3102,90428,830,37629,0.0410686051048276,127.394813035175,3713.75182241935,34.0869422370069,1545.37054148956,34.0869422370069,0.195199189576865,0.546867164106175,42.1239866302326,72.7831517369799,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,30,0.5,1.5,3102,90428,830,37629,0.0410686051048276,127.394813035175,3713.75182241935,34.0869422370069,1545.37054148956,34.0869422370069,0.239069206334059,0.6697727545715,48.8175125564991,95.379327959368,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,30,0.5,2,3102,90428,830,37629,0.0410686051048276,127.394813035175,3713.75182241935,34.0869422370069,1545.37054148956,34.0869422370069,0.276053341263839,0.773386960295465,53.8552485835951,116.709369821091,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,30,1,1,3102,90428,830,37629,0.0821372102096552,254.789626070351,7427.5036448387,68.1738844740138,3090.74108297912,68.1738844740138,0.138026670631919,0.386693480147733,32.0700718266205,47.2105192644503,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,30,1,1.5,3102,90428,830,37629,0.0821372102096552,254.789626070351,7427.5036448387,68.1738844740138,3090.74108297912,68.1738844740138,0.169047456971699,0.473600856611501,37.724422818405,60.5765928245047,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,30,1,2,3102,90428,830,37629,0.0821372102096552,254.789626070351,7427.5036448387,68.1738844740138,3090.74108297912,68.1738844740138,0.195199189576865,0.546867164106175,42.1239866302326,72.7831517369799,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,30,1.5,1,3102,90428,830,37629,0.123205815314483,382.184439105526,11141.2554672581,102.260826711021,4636.11162446868,102.260826711021,0.1126983046478,0.315733904407667,27.0746524512642,37.1265319416822,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,30,1.5,1.5,3102,90428,830,37629,0.123205815314483,382.184439105526,11141.2554672581,102.260826711021,4636.11162446868,102.260826711021,0.138026670631919,0.386693480147733,32.0700718266205,47.2105192644503,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,30,1.5,2,3102,90428,830,37629,0.123205815314483,382.184439105526,11141.2554672581,102.260826711021,4636.11162446868,102.260826711021,0.159379470889373,0.446515169714333,36.0145946291579,56.2856395461233,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,90,0.5,1,3102,90428,830,37629,0.123205815314483,382.184439105526,11141.2554672581,102.260826711021,4636.11162446868,102.260826711021,0.1126983046478,0.315733904407667,27.0746524512642,37.1265319416822,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
