year,uf,sex,age_group,persons_married
2019,RO,female,55-59,316
2019,RO,female,60-64,164
2019,RO,female,65+,173
2019,RO,female,<15,19
2019,RO,female,unknown,5
2019,RO,male,15,0
2019,RO,male,16,8
2019,RO,male,17,30
2019,RO,male,18,168
2019,RO,male,19,315
2019,RO,male,20-24,2506
2019,RO,male,25-29,2381
2019,RO,male,30-34,2012
2019,RO,male,35-39,1578
2019,RO,male,40-44,1130
2019,RO,male,45-49,809
2019,RO,male,50-54,600
2019,RO,male,55-59,485
2019,RO,male,60-64,301
2019,RO,male,65+,388
2019,RO,male,<15,0
2019,RO,male,unknown,5
2019,RR,female,15,0
2019,RR,female,16,24
2019,RR,female,17,21
2019,RR,female,18,67
2019,RR,female,19,83
2019,RR,female,20-24,471
2019,RR,female,25-29,420
2019,RR,female,30-34,326
2019,RR,female,35-39,252
2019,RR,female,40-44,170
2019,RR,female,45-49,105
2019,RR,female,50-54,62
2019,RR,female,55-59,37
2019,RR,female,60-64,16
2019,RR,female,65+,16
2019,RR,female,<15,0
2019,RR,female,unknown,3
2019,RR,male,15,0
2019,RR,male,16,0
2019,RR,male,17,6
2019,RR,male,18,14
2019,RR,male,19,36
2019,RR,male,20-24,399
2019,RR,male,25-29,423
2019,RR,male,30-34,350
2019,RR,male,35-39,260
2019,RR,male,40-44,186
2019,RR,male,45-49,152
2019,RR,male,50-54,103
2019,RR,male,55-59,61
2019,RR,male,60-64,32
2019,RR,male,65+,48
2019,RR,male,<15,0
2019,RR,male,unknown,3
2019,RS,female,15,1
2019,RS,female,16,340
2019,RS,female,17,459
2019,RS,female,18,927
2019,RS,female,19,1153
2019,RS,female,20-24,6593
2019,RS,female,25-29,7630
2019,RS,female,30-34,6692
2019,RS,female,35-39,4708
2019,RS,female,40-44,3082
2019,RS,female,45-49,1992
2019,RS,female,50-54,1435
2019,RS,female,55-59,938
2019,RS,female,60-64,510
2019,RS,female,65+,405
2019,RS,female,<15,0
2019,RS,female,unknown,38
2019,RS,male,15,0
2019,RS,male,16,12
2019,RS,male,17,42
2019,RS,male,18,281
2019,RS,male,19,545
2019,RS,male,20-24,5272
2019,RS,male,25-29,7203
2019,RS,male,30-34,7026
2019,RS,male,35-39,5536
2019,RS,male,40-44,3429
2019,RS,male,45-49,2442
2019,RS,male,50-54,1806
2019,RS,male,55-59,1320
2019,RS,male,60-64,886
2019,RS,male,65+,1070
2019,RS,male,<15,0
2019,RS,male,unknown,33
2019,SC,female,15,0
2019,SC,female,16,264
2019,SC,female,17,371
2019,SC,female,18,911
2019,SC,female,19,1066
2019,SC,female,20-24,7035
2019,SC,female,25-29,7674
2019,SC,female,30-34,5697
2019,SC,female,35-39,3888
2019,SC,female,40-44,2279
2019,SC,female,45-49,1518
2019,SC,female,50-54,996
2019,SC,female,55-59,536
2019,SC,female,60-64,236
2019,SC,female,65+,254
2019,SC,female,<15,0
2019,SC,female,unknown,60
2019,SC,male,15,0
2019,SC,male,16,10
2019,SC,male,17,40
2019,SC,male,18,202
2019,SC,male,19,499
2019,SC,male,20-24,5358
2019,SC,male,25-29,7539
2019,SC,male,30-34,6664
2019,SC,male,35-39,4581
2019,SC,male,40-44,2831
2019,SC,male,45-49,1806
2019,SC,male,50-54,1204
2019,SC,male,55-59,847
2019,SC,male,60-64,493
2019,SC,male,65+,653
2019,SC,male,<15,0
2019,SC,male,unknown,58
2019,SE,female,15,2
2019,SE,female,16,74
2019,SE,female,17,79
2019,SE,female,18,141
2019,SE,female,19,215
2019,SE,female,20-24,1480
2019,SE,female,25-29,1618
2019,SE,female,30-34,1375
2019,SE,female,35-39,878
2019,SE,female,40-44,554
2019,SE,female,45-49,381
2019,SE,female,50-54,218
2019,SE,female,55-59,102
2019,SE,female,60-64,58
2019,SE,female,65+,49
2019,SE,female,<15,0
2019,SE,female,unknown,1
2019,SE,male,15,1
2019,SE,male,16,2
2019,SE,male,17,15
2019,SE,male,18,32
2019,SE,male,19,81
2019,SE,male,20-24,1100
2019,SE,male,25-29,1556
2019,SE,male,30-34,1499
2019,SE,male,35-39,1064
2019,SE,male,40-44,651
2019,SE,male,45-49,423
2019,SE,male,50-54,294
2019,SE,male,55-59,203
2019,SE,male,60-64,130
2019,SE,male,65+,172
2019,SE,male,<15,0
2019,SE,male,unknown,2
2019,SP,female,15,2
2019,SP,female,16,1393
2019,SP,female,17,2056
2019,SP,female,18,5656
2019,SP,female,19,7337
2019,SP,female,20-24,53193
2019,SP,female,25-29,59508
2019,SP,female,30-34,47255
2019,SP,female,35-39,33614
2019,SP,female,40-44,21952
2019,SP,female,45-49,14752
2019,SP,female,50-54,9518
2019,SP,female,55-59,5325
2019,SP,female,60-64,2789
2019,SP,female,65+,1932
2019,SP,female,<15,1
2019,SP,female,unknown,65
2019,SP,male,15,0
2019,SP,male,16,66
2019,SP,male,17,219
2019,SP,male,18,1369
2019,SP,male,19,3084
2019,SP,male,20-24,40589
2019,SP,male,25-29,58804
2019,SP,male,30-34,53549
2019,SP,male,35-39,37698
2019,SP,male,40-44,24576
2019,SP,male,45-49,16258
2019,SP,male,50-54,11425
2019,SP,male,55-59,7751
2019,SP,male,60-64,5053
2019,SP,male,65+,5852
2019,SP,male,<15,0
2019,SP,male,unknown,55
2019,TO,female,15,5
2019,TO,female,16,78
2019,TO,female,17,120
2019,TO,female,18,200
2019,TO,female,19,242
2019,TO,female,20-24,1324
2019,TO,female,25-29,1225
2019,TO,female,30-34,938
2019,TO,female,35-39,712
2019,TO,female,40-44,497
2019,TO,female,45-49,320
2019,TO,female,50-54,204
2019,TO,female,55-59,111
2019,TO,female,60-64,62
2019,TO,female,65+,60
2019,TO,female,<15,0
2019,TO,female,unknown,0
2019,TO,male,15,0
2019,TO,male,16,3
2019,TO,male,17,9
2019,TO,male,18,41
2019,TO,male,19,101
2019,TO,male,20-24,1013
2019,TO,male,25-29,1275
2019,TO,male,30-34,1115
2019,TO,male,35-39,790
2019,TO,male,40-44,561
2019,TO,male,45-49,416
2019,TO,male,50-54,283
2019,TO,male,55-59,179
2019,TO,male,60-64,128
2019,TO,male,65+,184
2019,TO,male,<15,0
2019,TO,male,unknown,0
2020,AC,female,15,2
2020,AC,female,16,49
2020,AC,female,17,66
2020,AC,female,18,114
2020,AC,female,19,125
2020,AC,female,20-24,717
2020,AC,female,25-29,516
2020,AC,female,30-34,371
2020,AC,female,35-39,285
2020,AC,female,40-44,186
2020,AC,female,45-49,130
2020,AC,female,50-54,93
2020,AC,female,55-59,53
2020,AC,female,60-64,24
2020,AC,female,65+,28
2020,AC,female,<15,0
2020,AC,female,unknown,2
2020,AC,male,15,0
2020,AC,male,16,1
2020,AC,male,17,10
2020,AC,male,18,33
2020,AC,male,19,59
2020,AC,male,20-24,618
2020,AC,male,25-29,566
2020,AC,male,30-34,406
2020,AC,male,35-39,342
2020,AC,male,40-44,237
2020,AC,male,45-49,157
2020,AC,male,50-54,112
2020,AC,male,55-59,75
2020,AC,male,60-64,61
2020,AC,male,65+,82
2020,AC,male,<15,0
2020,AC,male,unknown,2
2020,AL,female,15,2
2020,AL,female,16,172
2020,AL,female,17,229
2020,AL,female,18,420
2020,AL,female,19,492
2020,AL,female,20-24,2779
2020,AL,female,25-29,2096
2020,AL,female,30-34,1424
2020,AL,female,35-39,1019
2020,AL,female,40-44,721
2020,AL,female,45-49,526
2020,AL,female,50-54,371
2020,AL,female,55-59,157
2020,AL,female,60-64,84
2020,AL,female,65+,64
2020,AL,female,<15,0
2020,AL,female,unknown,1
2020,AL,male,15,0
2020,AL,male,16,9
2020,AL,male,17,33
2020,AL,male,18,119
2020,AL,male,19,212
2020,AL,male,20-24,2456
2020,AL,male,25-29,2394
2020,AL,male,30-34,1555
2020,AL,male,35-39,1152
2020,AL,male,40-44,779
2020,AL,male,45-49,592
2020,AL,male,50-54,434
2020,AL,male,55-59,317
2020,AL,male,60-64,214
2020,AL,male,65+,290
2020,AL,male,<15,0
2020,AL,male,unknown,1
2020,AM,female,15,4
2020,AM,female,16,83
2020,AM,female,17,111
2020,AM,female,18,336
2020,AM,female,19,406
2020,AM,female,20-24,2897
2020,AM,female,25-29,2723
2020,AM,female,30-34,2197
2020,AM,female,35-39,1666
2020,AM,female,40-44,1151
2020,AM,female,45-49,729
2020,AM,female,50-54,459
2020,AM,female,55-59,272
2020,AM,female,60-64,118
2020,AM,female,65+,87
2020,AM,female,<15,3
2020,AM,female,unknown,0
2020,AM,male,15,1
2020,AM,male,16,8
2020,AM,male,17,25
2020,AM,male,18,75
2020,AM,male,19,174
2020,AM,male,20-24,2154
2020,AM,male,25-29,2735
2020,AM,male,30-34,2349
2020,AM,male,35-39,1867
2020,AM,male,40-44,1416
2020,AM,male,45-49,873
2020,AM,male,50-54,624
2020,AM,male,55-59,408
2020,AM,male,60-64,271
2020,AM,male,65+,262
2020,AM,male,<15,0
2020,AM,male,unknown,0
2020,AP,female,15,0
2020,AP,female,16,7
2020,AP,female,17,15
2020,AP,female,18,27
2020,AP,female,19,39
2020,AP,female,20-24,304
2020,AP,female,25-29,294
2020,AP,female,30-34,222
2020,AP,female,35-39,191
2020,AP,female,40-44,122
2020,AP,female,45-49,89
2020,AP,female,50-54,39
2020,AP,female,55-59,35
2020,AP,female,60-64,18
2020,AP,female,65+,7
2020,AP,female,<15,0
2020,AP,female,unknown,0
2020,AP,male,15,0
2020,AP,male,16,0
2020,AP,male,17,3
2020,AP,male,18,9
2020,AP,male,19,17
2020,AP,male,20-24,219
2020,AP,male,25-29,312
2020,AP,male,30-34,246
2020,AP,male,35-39,174
2020,AP,male,40-44,154
2020,AP,male,45-49,105
2020,AP,male,50-54,82
2020,AP,male,55-59,37
2020,AP,male,60-64,27
2020,AP,male,65+,24
2020,AP,male,<15,0
2020,AP,male,unknown,0
2020,BA,female,15,2
2020,BA,female,16,339
2020,BA,female,17,619
2020,BA,female,18,1455
2020,BA,female,19,1664
2020,BA,female,20-24,10139
2020,BA,female,25-29,9109
2020,BA,female,30-34,7370
2020,BA,female,35-39,5536
2020,BA,female,40-44,3788
2020,BA,female,45-49,2393
2020,BA,female,50-54,1591
2020,BA,female,55-59,843
2020,BA,female,60-64,441
2020,BA,female,65+,395
2020,BA,female,<15,1
2020,BA,female,unknown,12
2020,BA,male,15,0
2020,BA,male,16,15
2020,BA,male,17,57
2020,BA,male,18,297
2020,BA,male,19,611
2020,BA,male,20-24,8048
2020,BA,male,25-29,9787
2020,BA,male,30-34,7876
2020,BA,male,35-39,6270
2020,BA,male,40-44,4390
2020,BA,male,45-49,2957
2020,BA,male,50-54,1991
2020,BA,male,55-59,1336
2020,BA,male,60-64,855
2020,BA,male,65+,1195
2020,BA,male,<15,0
2020,BA,male,unknown,12
2020,CE,female,15,6
2020,CE,female,16,282
2020,CE,female,17,421
2020,CE,female,18,978
2020,CE,female,19,1125
2020,CE,female,20-24,7537
2020,CE,female,25-29,6703
2020,CE,female,30-34,4618
2020,CE,female,35-39,3138
2020,CE,female,40-44,2074
2020,CE,female,45-49,1389
2020,CE,female,50-54,834
2020,CE,female,55-59,439
2020,CE,female,60-64,194
2020,CE,female,65+,151
2020,CE,female,<15,1
2020,CE,female,unknown,12
2020,CE,male,15,1
2020,CE,male,16,14
2020,CE,male,17,50
2020,CE,male,18,245
2020,CE,male,19,474
2020,CE,male,20-24,6140
2020,CE,male,25-29,7135
2020,CE,male,30-34,5470
2020,CE,male,35-39,3559
2020,CE,male,40-44,2298
2020,CE,male,45-49,1562
2020,CE,male,50-54,1098
2020,CE,male,55-59,742
2020,CE,male,60-64,441
2020,CE,male,65+,662
2020,CE,male,<15,0
2020,CE,male,unknown,11
2020,DF,female,15,0
2020,DF,female,16,43
2020,DF,female,17,84
2020,DF,female,18,342
2020,DF,female,19,473
2020,DF,female,20-24,3435
2020,DF,female,25-29,3474
2020,DF,female,30-34,2439
2020,DF,female,35-39,1810
2020,DF,female,40-44,1274
2020,DF,female,45-49,768
2020,DF,female,50-54,447
2020,DF,female,55-59,269
2020,DF,female,60-64,93
2020,DF,female,65+,74
2020,DF,female,<15,0
2020,DF,female,unknown,0
2020,DF,male,15,0
2020,DF,male,16,7
2020,DF,male,17,10
2020,DF,male,18,63
2020,DF,male,19,159
2020,DF,male,20-24,2656
2020,DF,male,25-29,3502
2020,DF,male,30-34,2838
2020,DF,male,35-39,1914
2020,DF,male,40-44,1414
2020,DF,male,45-49,901
2020,DF,male,50-54,656
2020,DF,male,55-59,398
2020,DF,male,60-64,252
2020,DF,male,65+,255
2020,DF,male,<15,0
2020,DF,male,unknown,0
2020,ES,female,15,0
2020,ES,female,16,180
2020,ES,female,17,261
2020,ES,female,18,523
2020,ES,female,19,702
2020,ES,female,20-24,4219
2020,ES,female,25-29,3976
2020,ES,female,30-34,2894
2020,ES,female,35-39,1960
2020,ES,female,40-44,1402
2020,ES,female,45-49,1007
2020,ES,female,50-54,671
2020,ES,female,55-59,408
2020,ES,female,60-64,248
2020,ES,female,65+,168
2020,ES,female,<15,0
2020,ES,female,unknown,1
2020,ES,male,15,0
2020,ES,male,16,7
2020,ES,male,17,24
2020,ES,male,18,113
2020,ES,male,19,247
2020,ES,male,20-24,3334
2020,ES,male,25-29,4192
2020,ES,male,30-34,3405
2020,ES,male,35-39,2366
2020,ES,male,40-44,1586
2020,ES,male,45-49,1071
2020,ES,male,50-54,804
2020,ES,male,55-59,568
2020,ES,male,60-64,394
2020,ES,male,65+,508
2020,ES,male,<15,0
2020,ES,male,unknown,1
2020,GO,female,15,1
2020,GO,female,16,318
2020,GO,female,17,425
2020,GO,female,18,1054
2020,GO,female,19,1067
2020,GO,female,20-24,6498
2020,GO,female,25-29,5795
2020,GO,female,30-34,4164
2020,GO,female,35-39,2940
2020,GO,female,40-44,2150
2020,GO,female,45-49,1526
2020,GO,female,50-54,976
2020,GO,female,55-59,593
2020,GO,female,60-64,305
2020,GO,female,65+,273
2020,GO,female,<15,0
2020,GO,female,unknown,2
2020,GO,male,15,2
2020,GO,male,16,13
2020,GO,male,17,47
2020,GO,male,18,243
2020,GO,male,19,480
2020,GO,male,20-24,5466
2020,GO,male,25-29,6241
2020,GO,male,30-34,4739
2020,GO,male,35-39,3324
2020,GO,male,40-44,2392
2020,GO,male,45-49,1743
2020,GO,male,50-54,1269
2020,GO,male,55-59,851
2020,GO,male,60-64,551
2020,GO,male,65+,724
2020,GO,male,<15,0
2020,GO,male,unknown,2
2020,MA,female,15,3
2020,MA,female,16,265
2020,MA,female,17,395
2020,MA,female,18,717
2020,MA,female,19,775
2020,MA,female,20-24,4420
2020,MA,female,25-29,3478
2020,MA,female,30-34,2667
2020,MA,female,35-39,1910
2020,MA,female,40-44,1266
2020,MA,female,45-49,865
2020,MA,female,50-54,510
2020,MA,female,55-59,293
2020,MA,female,60-64,162
2020,MA,female,65+,144
2020,MA,female,<15,6
2020,MA,female,unknown,11
2020,MA,male,15,0
2020,MA,male,16,10
2020,MA,male,17,50
2020,MA,male,18,197
2020,MA,male,19,364
2020,MA,male,20-24,3674
2020,MA,male,25-29,3920
2020,MA,male,30-34,2952
2020,MA,male,35-39,2194
2020,MA,male,40-44,1450
2020,MA,male,45-49,956
2020,MA,male,50-54,726
2020,MA,male,55-59,487
2020,MA,male,60-64,368
2020,MA,male,65+,528
2020,MA,male,<15,1
2020,MA,male,unknown,10
2020,MG,female,15,1
2020,MG,female,16,703
2020,MG,female,17,1100
2020,MG,female,18,2150
2020,MG,female,19,2589
2020,MG,female,20-24,17622
2020,MG,female,25-29,18202
2020,MG,female,30-34,12704
2020,MG,female,35-39,8155
2020,MG,female,40-44,5387
2020,MG,female,45-49,3533
2020,MG,female,50-54,2383
2020,MG,female,55-59,1425
2020,MG,female,60-64,724
2020,MG,female,65+,679
2020,MG,female,<15,1
2020,MG,female,unknown,2
2020,MG,male,15,0
2020,MG,male,16,21
2020,MG,male,17,70
2020,MG,male,18,454
2020,MG,male,19,984
2020,MG,male,20-24,13435
2020,MG,male,25-29,18747
2020,MG,male,30-34,15128
2020,MG,male,35-39,9885
2020,MG,male,40-44,6365
2020,MG,male,45-49,3990
2020,MG,male,50-54,2883
2020,MG,male,55-59,2056
2020,MG,male,60-64,1395
2020,MG,male,65+,1944
2020,MG,male,<15,0
2020,MG,male,unknown,3
2020,MS,female,15,11
2020,MS,female,16,131
2020,MS,female,17,175
2020,MS,female,18,341
2020,MS,female,19,363
2020,MS,female,20-24,2369
2020,MS,female,25-29,2241
2020,MS,female,30-34,1607
2020,MS,female,35-39,1204
2020,MS,female,40-44,857
2020,MS,female,45-49,633
2020,MS,female,50-54,437
2020,MS,female,55-59,278
2020,MS,female,60-64,113
2020,MS,female,65+,113
2020,MS,female,<15,12
2020,MS,female,unknown,0
2020,MS,male,15,7
2020,MS,male,16,12
2020,MS,male,17,33
2020,MS,male,18,103
2020,MS,male,19,160
2020,MS,male,20-24,1942
2020,MS,male,25-29,2360
2020,MS,male,30-34,1846
2020,MS,male,35-39,1365
2020,MS,male,40-44,1004
2020,MS,male,45-49,666
2020,MS,male,50-54,506
2020,MS,male,55-59,362
2020,MS,male,60-64,230
2020,MS,male,65+,289
2020,MS,male,<15,0
2020,MS,male,unknown,0
2020,MT,female,15,0
2020,MT,female,16,203
2020,MT,female,17,258
2020,MT,female,18,445
2020,MT,female,19,505
2020,MT,female,20-24,2668
2020,MT,female,25-29,2481
2020,MT,female,30-34,1911
2020,MT,female,35-39,1456
2020,MT,female,40-44,1060
2020,MT,female,45-49,751
2020,MT,female,50-54,514
2020,MT,female,55-59,278
2020,MT,female,60-64,154
2020,MT,female,65+,125
2020,MT,female,<15,2
2020,MT,female,unknown,4
2020,MT,male,15,1
2020,MT,male,16,7
2020,MT,male,17,23
2020,MT,male,18,117
2020,MT,male,19,242
2020,MT,male,20-24,2234
2020,MT,male,25-29,2615
2020,MT,male,30-34,2207
2020,MT,male,35-39,1660
2020,MT,male,40-44,1171
2020,MT,male,45-49,839
2020,MT,male,50-54,614
2020,MT,male,55-59,472
2020,MT,male,60-64,283
2020,MT,male,65+,326
2020,MT,male,<15,0
2020,MT,male,unknown,4
2020,PA,female,15,13
2020,PA,female,16,325
2020,PA,female,17,459
2020,PA,female,18,1022
2020,PA,female,19,1146
2020,PA,female,20-24,6800
2020,PA,female,25-29,6201
2020,PA,female,30-34,4916
2020,PA,female,35-39,3806
2020,PA,female,40-44,2702
2020,PA,female,45-49,1739
2020,PA,female,50-54,1107
2020,PA,female,55-59,581
2020,PA,female,60-64,291
2020,PA,female,65+,288
2020,PA,female,<15,6
2020,PA,female,unknown,2
2020,PA,male,15,0
2020,PA,male,16,12
2020,PA,male,17,46
2020,PA,male,18,214
2020,PA,male,19,453
2020,PA,male,20-24,5317
2020,PA,male,25-29,6343
2020,PA,male,30-34,5274
2020,PA,male,35-39,4404
2020,PA,male,40-44,3180
2020,PA,male,45-49,2140
2020,PA,male,50-54,1527
2020,PA,male,55-59,1013
2020,PA,male,60-64,612
2020,PA,male,65+,866
2020,PA,male,<15,0
2020,PA,male,unknown,3
2020,PB,female,15,3
2020,PB,female,16,163
2020,PB,female,17,199
2020,PB,female,18,388
2020,PB,female,19,450
2020,PB,female,20-24,2937
2020,PB,female,25-29,2909
2020,PB,female,30-34,1959
2020,PB,female,35-39,1356
2020,PB,female,40-44,866
2020,PB,female,45-49,590
2020,PB,female,50-54,400
2020,PB,female,55-59,214
2020,PB,female,60-64,105
2020,PB,female,65+,72
2020,PB,female,<15,0
2020,PB,female,unknown,9
2020,PB,male,15,0
2020,PB,male,16,3
2020,PB,male,17,21
2020,PB,male,18,99
2020,PB,male,19,189
2020,PB,male,20-24,2349
2020,PB,male,25-29,3047
2020,PB,male,30-34,2258
2020,PB,male,35-39,1579
2020,PB,male,40-44,982
2020,PB,male,45-49,679
2020,PB,male,50-54,507
2020,PB,male,55-59,348
2020,PB,male,60-64,240
2020,PB,male,65+,310
2020,PB,male,<15,0
2020,PB,male,unknown,9
2020,PE,female,15,0
2020,PE,female,16,334
2020,PE,female,17,474
2020,PE,female,18,1063
2020,PE,female,19,1240
2020,PE,female,20-24,7694
2020,PE,female,25-29,6992
2020,PE,female,30-34,5160
2020,PE,female,35-39,3656
2020,PE,female,40-44,2673
2020,PE,female,45-49,1888
2020,PE,female,50-54,1221
2020,PE,female,55-59,642
2020,PE,female,60-64,296
2020,PE,female,65+,241
2020,PE,female,<15,1
2020,PE,female,unknown,1
2020,PE,male,15,0
2020,PE,male,16,8
2020,PE,male,17,50
2020,PE,male,18,253
2020,PE,male,19,512
2020,PE,male,20-24,6315
2020,PE,male,25-29,7608
2020,PE,male,30-34,5566
2020,PE,male,35-39,4054
2020,PE,male,40-44,2954
2020,PE,male,45-49,2107
2020,PE,male,50-54,1511
2020,PE,male,55-59,1012
2020,PE,male,60-64,710
2020,PE,male,65+,915
2020,PE,male,<15,0
2020,PE,male,unknown,1
2020,PI,female,15,0
2020,PI,female,16,77
2020,PI,female,17,101
2020,PI,female,18,215
2020,PI,female,19,239
2020,PI,female,20-24,1424
2020,PI,female,25-29,1309
2020,PI,female,30-34,943
2020,PI,female,35-39,602
2020,PI,female,40-44,410
2020,PI,female,45-49,245
2020,PI,female,50-54,141
2020,PI,female,55-59,85
2020,PI,female,60-64,48
2020,PI,female,65+,46
2020,PI,female,<15,0
2020,PI,female,unknown,8
2020,PI,male,15,0
2020,PI,male,16,1
2020,PI,male,17,15
2020,PI,male,18,56
2020,PI,male,19,88
2020,PI,male,20-24,1157
2020,PI,male,25-29,1358
2020,PI,male,30-34,1121
2020,PI,male,35-39,694
2020,PI,male,40-44,498
2020,PI,male,45-49,294
2020,PI,male,50-54,206
2020,PI,male,55-59,167
2020,PI,male,60-64,96
2020,PI,male,65+,133
2020,PI,male,<15,0
2020,PI,male,unknown,9
2020,PR,female,15,67
2020,PR,female,16,601
2020,PR,female,17,705
2020,PR,female,18,1503
2020,PR,female,19,1628
2020,PR,female,20-24,10582
2020,PR,female,25-29,10114
2020,PR,female,30-34,6764
2020,PR,female,35-39,4470
2020,PR,female,40-44,3131
2020,PR,female,45-49,2315
2020,PR,female,50-54,1620
2020,PR,female,55-59,949
2020,PR,female,60-64,477
2020,PR,female,65+,436
2020,PR,female,<15,63
2020,PR,female,unknown,8
2020,PR,male,15,6
2020,PR,male,16,43
2020,PR,male,17,112
2020,PR,male,18,475
2020,PR,male,19,771
2020,PR,male,20-24,8637
2020,PR,male,25-29,10802
2020,PR,male,30-34,7948
2020,PR,male,35-39,5271
2020,PR,male,40-44,3502
2020,PR,male,45-49,2617
2020,PR,male,50-54,1915
2020,PR,male,55-59,1306
2020,PR,male,60-64,889
2020,PR,male,65+,1130
2020,PR,male,<15,1
2020,PR,male,unknown,8
2020,RJ,female,15,2
2020,RJ,female,16,125
2020,RJ,female,17,276
2020,RJ,female,18,935
2020,RJ,female,19,1577
2020,RJ,female,20-24,12917
2020,RJ,female,25-29,12443
2020,RJ,female,30-34,9126
2020,RJ,female,35-39,7096
2020,RJ,female,40-44,5332
2020,RJ,female,45-49,3659
2020,RJ,female,50-54,2541
2020,RJ,female,55-59,1557
2020,RJ,female,60-64,866
2020,RJ,female,65+,685
2020,RJ,female,<15,2
2020,RJ,female,unknown,39
2020,RJ,male,15,0
2020,RJ,male,16,2
2020,RJ,male,17,26
2020,RJ,male,18,147
2020,RJ,male,19,464
2020,RJ,male,20-24,9521
2020,RJ,male,25-29,12806
2020,RJ,male,30-34,9909
2020,RJ,male,35-39,7713
2020,RJ,male,40-44,5701
2020,RJ,male,45-49,4121
2020,RJ,male,50-54,2989
2020,RJ,male,55-59,2259
2020,RJ,male,60-64,1518
2020,RJ,male,65+,1960
2020,RJ,male,<15,3
2020,RJ,male,unknown,39
2020,RN,female,15,1
2020,RN,female,16,94
2020,RN,female,17,125
2020,RN,female,18,278
2020,RN,female,19,333
2020,RN,female,20-24,2244
2020,RN,female,25-29,2229
2020,RN,female,30-34,1574
2020,RN,female,35-39,1153
2020,RN,female,40-44,761
2020,RN,female,45-49,507
2020,RN,female,50-54,347
2020,RN,female,55-59,159
2020,RN,female,60-64,76
2020,RN,female,65+,65
2020,RN,female,<15,0
2020,RN,female,unknown,3
2020,RN,male,15,0
2020,RN,male,16,11
2020,RN,male,17,17
2020,RN,male,18,79
2020,RN,male,19,149
2020,RN,male,20-24,1844
2020,RN,male,25-29,2203
2020,RN,male,30-34,1810
2020,RN,male,35-39,1319
2020,RN,male,40-44,857
2020,RN,male,45-49,534
2020,RN,male,50-54,444
2020,RN,male,55-59,268
2020,RN,male,60-64,168
2020,RN,male,65+,243
2020,RN,male,<15,0
2020,RN,male,unknown,3
2020,RO,female,15,10
2020,RO,female,16,335
2020,RO,female,17,334
2020,RO,female,18,497
2020,RO,female,19,486
2020,RO,female,20-24,2185
2020,RO,female,25-29,1764
2020,RO,female,30-34,1336
2020,RO,female,35-39,1110
2020,RO,female,40-44,834
2020,RO,female,45-49,591
2020,RO,female,50-54,405
2020,RO,female,55-59,273
2020,RO,female,60-64,150
2020,RO,female,65+,128
2020,RO,female,<15,7
2020,RO,female,unknown,2
2020,RO,male,15,1
2020,RO,male,16,7
2020,RO,male,17,29
2020,RO,male,18,166
2020,RO,male,19,301
2020,RO,male,20-24,2166
2020,RO,male,25-29,1997
2020,RO,male,30-34,1519
2020,RO,male,35-39,1172
2020,RO,male,40-44,946
2020,RO,male,45-49,656
2020,RO,male,50-54,511
2020,RO,male,55-59,378
2020,RO,male,60-64,246
2020,RO,male,65+,350
2020,RO,male,<15,0
2020,RO,male,unknown,2
2020,RR,female,15,0
2020,RR,female,16,17
2020,RR,female,17,14
2020,RR,female,18,54
2020,RR,female,19,69
2020,RR,female,20-24,432
2020,RR,female,25-29,309
