path,sheet,row_number,row_text
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15465,"Unidade da Federação | Maranhão | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | de 5% até 10% | (%) | 8.500"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15466,"Unidade da Federação | Maranhão | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | até 10% | (%) | 8.300"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15467,"Unidade da Federação | Maranhão | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 10% até 20% | (%) | 6.600"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15468,"Unidade da Federação | Maranhão | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 20% até 30% | (%) | 6.700"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15469,"Unidade da Federação | Maranhão | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 30% até 40% | (%) | 6.800"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15470,"Unidade da Federação | Maranhão | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 40% até 50% | (%) | 7.500"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15471,"Unidade da Federação | Maranhão | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 50% até 60% | (%) | 7.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15472,"Unidade da Federação | Maranhão | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 60% até 70% | (%) | 7.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15473,"Unidade da Federação | Maranhão | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 70% até 80% | (%) | 6.300"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15474,"Unidade da Federação | Maranhão | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 80% até 90% | (%) | 6.200"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15475,"Unidade da Federação | Maranhão | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 90% até 100% | (%) | 6.800"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15476,"Unidade da Federação | Maranhão | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 90% até 95% | (%) | 7.100"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15477,"Unidade da Federação | Maranhão | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 95% até 99% | (%) | 7.600"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15478,"Unidade da Federação | Maranhão | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 99% até 100% | (%) | 29.100"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15479,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | Total | (%) | 0.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15480,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | de 5% até 10% | (%) | 16.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15481,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | até 10% | (%) | 16.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15482,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 10% até 20% | (%) | 11.600"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15483,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 20% até 30% | (%) | 11.800"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15484,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 30% até 40% | (%) | 11.400"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15485,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 40% até 50% | (%) | 11.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15486,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 50% até 60% | (%) | 15.100"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15487,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 60% até 70% | (%) | 9.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15488,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 70% até 80% | (%) | 10.500"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15489,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 80% até 90% | (%) | 8.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15490,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 90% até 100% | (%) | 9.100"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15491,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 90% até 95% | (%) | 8.700"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15492,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 95% até 99% | (%) | 11.400"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15493,"Unidade da Federação | Piauí | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 99% até 100% | (%) | 23.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15494,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | Total | (%) | 0.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15495,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | até 5% | (%) | 10.600"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15496,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | de 5% até 10% | (%) | 7.600"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15497,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | até 10% | (%) | 7.300"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15498,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 10% até 20% | (%) | 6.600"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15499,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 20% até 30% | (%) | 6.800"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15500,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 30% até 40% | (%) | 7.100"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15501,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 40% até 50% | (%) | 8.400"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15502,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 50% até 60% | (%) | 8.700"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15503,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 60% até 70% | (%) | 6.600"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15504,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 70% até 80% | (%) | 6.700"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15505,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 80% até 90% | (%) | 6.200"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15506,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 90% até 100% | (%) | 6.600"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15507,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 90% até 95% | (%) | 6.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15508,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 95% até 99% | (%) | 6.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15509,"Unidade da Federação | Ceará | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 99% até 100% | (%) | 18.600"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15510,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | Total | (%) | 0.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15511,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | até 5% | (%) | 20.400"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15512,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | de 5% até 10% | (%) | 14.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15513,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | até 10% | (%) | 14.300"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15514,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 10% até 20% | (%) | 13.800"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15515,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 20% até 30% | (%) | 13.100"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15516,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 30% até 40% | (%) | 13.500"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15517,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 40% até 50% | (%) | 14.200"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15518,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 50% até 60% | (%) | 12.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15519,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 60% até 70% | (%) | 14.700"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15520,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 70% até 80% | (%) | 11.600"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15521,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 80% até 90% | (%) | 12.500"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15522,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 90% até 100% | (%) | 12.600"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15523,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 90% até 95% | (%) | 11.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15524,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 95% até 99% | (%) | 9.200"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15525,"Unidade da Federação | Rio Grande do Norte | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 99% até 100% | (%) | 46.800"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15526,"Unidade da Federação | Paraíba | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | Total | (%) | 0.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15527,"Unidade da Federação | Paraíba | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | até 5% | (%) | 16.500"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15528,"Unidade da Federação | Paraíba | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | de 5% até 10% | (%) | 11.500"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15529,"Unidade da Federação | Paraíba | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | até 10% | (%) | 11.300"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15530,"Unidade da Federação | Paraíba | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 10% até 20% | (%) | 9.100"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15531,"Unidade da Federação | Paraíba | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 20% até 30% | (%) | 9.100"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15532,"Unidade da Federação | Paraíba | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 30% até 40% | (%) | 9.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,15533,"Unidade da Federação | Paraíba | Coeficiente de Variação | Distribuição do rendimento médio mensal real das pessoas de 14 anos ou mais de idade, efetivamente recebido no mês de referência, de todos os trabalhos, a preços médios do ano | Classes simples de percentual das pessoas em ordem crescente de rendimento | mais de 40% até 50% | (%) | 12.200"
