year,geography_level,geography_value,age,sex,annual_first_visit_population,annual_first_visit_se,quarterly_mean_population,quarterly_population_sd,quarterly_mean_design_se,quarters,difference,relative_difference
2013,UF,50,17,combined,44161.67334643,3522.87268319455,44286.385292185,1187.06752097537,3268.0137621695,4,124.711945755,0.00282398596576462
2013,UF,50,17,female,21459.94024104,2430.25787916969,20782.8267171675,1479.75334002841,2192.77399375534,4,-677.1135238725,-0.0315524421907563
2013,UF,50,17,male,22701.73310539,2395.96505364845,23503.5585750175,1589.3985734421,2328.62414891906,4,801.8254696275,0.0353200112918747
2013,UF,50,18,combined,41120.82030499,3368.55345947471,43089.8543589775,475.673536078699,3085.87278567329,4,1969.0340539875,0.0478841141636603
2013,UF,50,18,female,21274.06166205,2274.65183249311,21342.184556055,1440.87850153259,2151.91960993872,4,68.1228940049987,0.00320215740121317
2013,UF,50,18,male,19846.75864294,2393.70739705314,21747.6698029225,1498.42199705704,2181.2977531355,4,1900.9111599825,0.0957794264636107
2013,UF,50,19,combined,41270.70155949,3431.7151554118,41410.42028552,3568.38623992445,3099.62257334323,4,139.718726029998,0.0033854216369111
2013,UF,50,19,female,20904.07757586,2514.50765191379,21186.6802763875,2367.53376096736,2164.39161500317,4,282.602700527503,0.0135190227601266
2013,UF,50,19,male,20366.62398363,2258.07121309206,20223.7400091325,2229.44101144027,2085.79136156549,4,-142.883974497501,-0.00701559446535403
2013,UF,51,14,combined,55348.93432317,4467.07660148353,54548.2385813525,2728.97825386416,3734.98199589375,4,-800.695741817494,-0.0144663262555772
2013,UF,51,14,female,30934.5635118,3285.01011590206,28971.120301355,1967.56523435594,2809.37171089313,4,-1963.443210445,-0.0634708554945682
2013,UF,51,14,male,24414.37081137,2702.04169933972,25577.1182799975,2537.59737556284,2525.06609579163,4,1162.7474686275,0.047625534879072
2013,UF,51,15,combined,52710.10186681,3937.77126206762,54055.2314208825,4711.82144843026,3687.05900320264,4,1345.1295540725,0.0255193882468948
2013,UF,51,15,female,26986.52445431,2956.65248746462,27214.4771416225,4314.23136233768,2618.30509522635,4,227.952687312496,0.00844690792615534
2013,UF,51,15,male,25723.5774125,2604.79731531069,26840.75427926,2706.73641503731,2548.34918704095,4,1117.17686676,0.0434300738519023
2013,UF,51,16,combined,65834.46997989,4282.50560251667,59673.650837635,3383.81208744221,3806.58349379106,4,-6160.81914225499,-0.0935804472054973
2013,UF,51,16,female,33922.87348415,3300.85757453374,30601.2144060425,3103.42212829181,2831.32109378108,4,-3321.6590781075,-0.0979179750105632
2013,UF,51,16,male,31911.59649574,2909.3810209924,29072.4364315925,2529.96825872471,2624.57800811407,4,-2839.1600641475,-0.0889695401020288
2013,UF,51,17,combined,57603.31967523,4403.06647091191,57661.622819915,3193.93461760326,3733.79603192324,4,58.303144685,0.00101214903956431
2013,UF,51,17,female,27388.91956845,2912.45135009611,28801.19565803,3382.46170037358,2625.47910085561,4,1412.27608958,0.0515637751263046
2013,UF,51,17,male,30214.40010678,3299.63967445718,28860.427161885,848.027900149182,2709.22471287526,4,-1353.972944895,-0.0448121736691762
2013,UF,51,18,combined,58111.95360529,4254.88510418291,60035.16743457,2577.75811505924,3871.23375609624,4,1923.21382928,0.0330949780546515
2013,UF,51,18,female,32940.61636841,3287.58862153934,32209.050632215,1397.1079206614,2879.41648233451,4,-731.565736195003,-0.0222086231785442
2013,UF,51,18,male,25171.33723688,2748.53408198115,27826.116802355,1320.48072929859,2612.65870358598,4,2654.779565475,0.105468356348797
2013,UF,51,19,combined,58091.70528759,4527.54052100297,53904.71719662,2481.22053739978,3690.66222302056,4,-4186.98809097,-0.0720754894393582
2013,UF,51,19,female,28008.08114594,3081.08226864776,26283.42610789,2397.07791146925,2724.40638596335,4,-1724.65503805,-0.0615770508898287
2013,UF,51,19,male,30083.62414165,2850.32251075947,27621.29108873,469.839412995096,2541.15438017013,4,-2462.33305292,-0.0818496149707896
2013,UF,52,14,combined,110922.48513133,7445.67773042884,110329.122161515,1731.9061271142,6938.11619362906,4,-593.362969815003,-0.00534934796234031
2013,UF,52,14,female,53329.06016536,5363.03942955284,52865.6790783325,1427.53728782836,4670.08283157835,4,-463.381087027505,-0.00868909156828709
2013,UF,52,14,male,57593.42496597,5126.72798698747,57463.4430831825,2609.20960516209,4973.39184641543,4,-129.981882787499,-0.00225688753298316
2013,UF,52,15,combined,105893.25176217,7606.34882496619,107590.413085688,3910.94224152556,6782.54408563281,4,1697.1613235175,0.0160270961111783
2013,UF,52,15,female,48642.67818042,5325.55928322676,51437.50495889,1198.63798667534,4725.89541626817,4,2794.82677847,0.0574562685077442
2013,UF,52,15,male,57250.57358175,5299.4634972637,56152.9081267975,4611.77668897486,4830.19925952629,4,-1097.6654549525,-0.0191730036273805
2013,UF,52,16,combined,104223.44945637,7278.72477000865,106896.491160435,3367.54102776691,6699.67826410101,4,2673.04170406499,0.0256472196804806
2013,UF,52,16,female,52411.32592392,5192.62880948536,54600.2685324175,5630.26783303549,4945.43678730317,4,2188.94260849751,0.0417646867334546
2013,UF,52,16,male,51812.12353245,5473.49887327935,52296.2226280175,7540.4734106075,4726.79188895122,4,484.099095567501,0.00934335561954547
2013,UF,52,17,combined,121534.34566625,8527.59822326359,116309.43308217,7654.36225691286,7283.4389773704,4,-5224.91258408,-0.0429912429728163
2013,UF,52,17,female,62846.24453433,6148.79656975275,59109.5785251275,5901.40099442778,5123.31997088103,4,-3736.6660092025,-0.0594572680816485
2013,UF,52,17,male,58688.10113192,5018.43081982389,57199.8545570425,2042.55388410159,4909.46817548966,4,-1488.2465748775,-0.025358574330633
2013,UF,52,18,combined,117766.45820938,8259.3880869908,114569.61516314,6206.50887059316,7302.25500031815,4,-3196.84304624,-0.0271456159491207
2013,UF,52,18,female,54516.02808944,5767.38726321871,52250.4211717525,1092.41123837075,5105.82608733321,4,-2265.6069176875,-0.0415585470381389
2013,UF,52,18,male,63250.43011994,5781.68422555773,62319.1939913875,6024.92432169279,5176.32315994669,4,-931.236128552504,-0.0147230007256334
2013,UF,52,19,combined,102920.84794289,7814.62096308905,98001.609003635,6879.90056801189,6587.76107750255,4,-4919.238939255,-0.0477963312348985
2013,UF,52,19,female,57025.85467806,5546.20682912026,52400.4939292125,2818.19733437373,4597.28315664004,4,-4625.3607488475,-0.0811098891013562
2013,UF,52,19,male,45894.99326483,4605.61456910846,45601.1150744225,7486.20831441433,4352.96733363522,4,-293.8781904075,-0.00640327341833828
2013,UF,53,14,combined,40110.04911962,3835.04912533375,43157.108266815,2518.42311470159,3440.63678517151,4,3047.059147195,0.0759674748367365
2013,UF,53,14,female,17673.14259571,2464.56009691665,19278.9203701025,911.575464899879,2270.30569859435,4,1605.7777743925,0.0908597758263031
2013,UF,53,14,male,22436.90652391,2996.1747704897,23878.1878967125,1801.17683144539,2545.50884391651,4,1441.2813728025,0.0642370806005095
2013,UF,53,15,combined,42017.19451497,4043.96001494845,44297.355292905,2167.89584902787,3760.11760976849,4,2280.160777935,0.0542673256569431
2013,UF,53,15,female,21251.62299291,3261.92098416799,22537.3671929,1296.63951473262,2704.84046044093,4,1285.74419999,0.0605009885795053
2013,UF,53,15,male,20765.57152206,2821.51629229549,21759.988100005,2328.40805475374,2617.85746675151,4,994.416577945001,0.0478877538664706
2013,UF,53,16,combined,43284.28042992,4108.06349350643,41437.0699764325,2753.18998540095,3513.54718397476,4,-1847.2104534875,-0.0426762426252703
2013,UF,53,16,female,21125.78288664,2979.79534776765,19615.12239543,2138.42428536766,2365.00784521523,4,-1510.66049121,-0.0715079057337727
2013,UF,53,16,male,22158.49754328,3112.10101573531,21821.9475810025,1975.559945362,2521.85164725882,4,-336.549962277499,-0.0151883024388341
2013,UF,53,17,combined,50869.74160804,5174.58668675123,44319.8550883,1164.99868552855,3787.30480198346,4,-6549.88651974,-0.128758006482675
2013,UF,53,17,female,23695.58705013,3858.86645409719,20015.28544116,1518.27666331282,2602.00357872534,4,-3680.30160897,-0.155315907606932
2013,UF,53,17,male,27174.15455791,3382.25147120504,24304.56964714,996.270535260458,2699.883211827,4,-2869.58491077,-0.105599786173833
2013,UF,53,18,combined,38543.73080445,4075.63575687838,45100.295271255,6537.70152887636,3699.72649004345,4,6556.564466805,0.170107156986682
2013,UF,53,18,female,20018.22001574,2907.75665583382,22636.3711572525,3881.10221640472,2641.69487887399,4,2618.1511415125,0.130788408732339
2013,UF,53,18,male,18525.51078871,2531.28916973021,22463.9241140025,2717.19794787303,2500.93582513342,4,3938.4133252925,0.212594047754553
2013,UF,53,19,combined,56943.26391452,4749.34339553975,49159.93674173,4757.48280356272,4082.62962046904,4,-7783.32717279,-0.136685652309532
2013,UF,53,19,female,30785.63070748,3565.94965191513,24889.5729565275,2191.77973802599,2840.52935156661,4,-5896.0577509525,-0.191519797238389
2013,UF,53,19,male,26157.63320704,3416.42679595191,24270.3637852025,2705.038205053,2764.1100739243,4,-1887.2694218375,-0.072149854189773
2014,Brazil,Brazil,14,combined,3494223.31810632,53209.8794703439,3561422.39969822,30030.6746866289,50217.0653173817,4,67199.0815918995,0.0192314787791863
2014,Brazil,Brazil,14,female,1712111.31453384,37923.7936843723,1753769.44605493,25245.8817916407,34222.7316250926,4,41658.1315210925,0.0243314387139804
2014,Brazil,Brazil,14,male,1782112.00357248,36965.4493373431,1807652.95364329,7576.06819635989,34865.215954892,4,25540.9500708075,0.0143318433519371
2014,Brazil,Brazil,15,combined,3473608.36265724,52194.082989295,3417012.12135859,63388.1523128521,47463.2373138845,4,-56596.2412986499,-0.0162932131057385
2014,Brazil,Brazil,15,female,1691964.55828906,36422.6818066712,1681057.38209546,38051.9106620567,32651.0725303774,4,-10907.1761936024,-0.00644645665901648
2014,Brazil,Brazil,15,male,1781643.80436818,35630.3470122577,1735954.73926313,27872.5296208904,32773.9303092788,4,-45689.0651050475,-0.0256443319326952
2014,Brazil,Brazil,16,combined,3376966.02284842,53384.1216512451,3428048.38072958,12388.3266341696,47827.2395940751,4,51082.3578811577,0.0151267017599634
2014,Brazil,Brazil,16,female,1658115.88449728,35752.3319206206,1675610.68337564,19161.108162114,32606.4848862943,4,17494.798878365,0.0105510109648755
2014,Brazil,Brazil,16,male,1718850.13835114,37574.519313031,1752437.69735393,13216.0060691952,34273.1616869727,4,33587.5590027925,0.0195407140235113
2014,Brazil,Brazil,17,combined,3474993.97216499,52208.2067149295,3394299.45667636,28158.9774400084,45936.9878705637,4,-80694.5154886325,-0.023221483586735
2014,Brazil,Brazil,17,female,1697072.9182382,35852.9568730951,1683689.64591207,25144.4759643279,32312.9731862254,4,-13383.2723261274,-0.00788609150632202
2014,Brazil,Brazil,17,male,1777921.05392679,36642.4928363994,1710609.81076428,17795.9549961428,31729.3463570179,4,-67311.2431625049,-0.0378595230726575
2014,Brazil,Brazil,18,combined,3386318.02069276,53326.8836618889,3416247.41181233,34974.673238921,47488.7552340349,4,29929.3911195649,0.00883832851394213
2014,Brazil,Brazil,18,female,1705904.98078812,39713.0350075203,1710383.40711806,20853.141604559,33870.6985697105,4,4478.42632994009,0.00262524957742434
2014,Brazil,Brazil,18,male,1680413.03990464,34846.8179691174,1705864.00469427,18381.2463139571,32145.2674002986,4,25450.964789625,0.0151456601354803
2014,Brazil,Brazil,19,combined,3284592.30353498,59268.8258331392,3282965.97974009,52058.5148736209,47883.3121281573,4,-1626.32379489206,-0.000495137187389058
2014,Brazil,Brazil,19,female,1695272.34365586,41310.8847916268,1660425.4354513,44444.9375656068,33302.0504180222,4,-34846.9082045574,-0.0205553451838953
2014,Brazil,Brazil,19,male,1589319.95987912,37543.2702105993,1622540.54428879,10583.873968736,32720.2814252437,4,33220.5844096651,0.0209023892282783
2014,UF,11,14,combined,33866.37236851,3178.44481424085,32277.0787113975,1457.12859279051,2677.10833380965,4,-1589.2936571125,-0.0469283701194485
2014,UF,11,14,female,15081.27391509,2205.55819873091,15484.1849664875,688.799904727876,1990.45041387358,4,402.911051397501,0.0267159825931122
2014,UF,11,14,male,18785.09845342,2187.83620105426,16792.89374491,976.369345267563,1717.90977677461,4,-1992.20470851,-0.106052396448702
2014,UF,11,15,combined,29434.52645437,3015.22804676453,30734.2965111275,1215.59615128304,2606.24247309247,4,1299.7700567575,0.044158008071658
2014,UF,11,15,female,13717.97693519,2004.62039591934,14439.2309096375,548.14936676518,1781.48734604454,4,721.2539744475,0.0525772843805638
2014,UF,11,15,male,15716.54951918,2007.90320988089,16295.06560149,858.363257959263,1791.808837211,4,578.51608231,0.0368093570159275
2014,UF,11,16,combined,33687.08993448,3115.69406808219,31616.363554485,654.522049266442,2627.60320456853,4,-2070.726379995,-0.0614694348494475
2014,UF,11,16,female,17505.50865992,2274.22603020024,14982.228867665,435.910507729611,1811.29555586256,4,-2523.279792255,-0.144142043586098
2014,UF,11,16,male,16181.58127456,2026.3400231319,16634.13468682,724.221308274322,1832.4688351905,4,452.553412259998,0.0279671933528205
2014,UF,11,17,combined,34868.72540718,3113.05964437427,35248.3362029725,2478.82739214425,2961.10078876469,4,379.610795792505,0.0108868560969635
2014,UF,11,17,female,19071.65976605,2400.26735482788,18547.377551285,2665.52894930474,2087.56777056564,4,-524.282214765,-0.0274901199579016
2014,UF,11,17,male,15797.06564113,1789.07532125889,16700.9586516875,746.244083575548,1816.4959482538,4,903.893010557498,0.0572190450487259
2014,UF,11,18,combined,37822.74317934,2994.75553244388,33728.68142947,694.768830007133,2660.12439381145,4,-4094.06174987,-0.108243384951156
2014,UF,11,18,female,18082.35157075,2238.62721724524,17092.4864363725,778.566742391908,1958.36620767,4,-989.865134377502,-0.0547420577740954
2014,UF,11,18,male,19740.39160859,2023.21514817722,16636.1949930975,876.335198438589,1836.6357550981,4,-3104.1966154925,-0.157251014926255
2014,UF,11,19,combined,32940.58909468,2741.48481763542,33212.55009104,1771.18640344105,2797.69940264955,4,271.960996360001,0.00825610603314693
2014,UF,11,19,female,15665.33511845,1859.43577562522,16247.5037706925,1088.73834585259,1887.61064592214,4,582.168652242499,0.0371628597690734
2014,UF,11,19,male,17275.25397623,2208.56297119341,16965.0463203475,2032.0104768404,1985.35543814324,4,-310.207655882499,-0.0179567638374134
2014,UF,12,14,combined,15334.55867121,1173.89874871066,16910.9821505825,865.019215158613,1212.57082360318,4,1576.4234793725,0.102802011663509
2014,UF,12,14,female,8140.45454867,862.460153469533,8622.2303190425,332.123073364102,855.173744110519,4,481.775770372501,0.0591829077224213
2014,UF,12,14,male,7194.10412254,736.405289627839,8288.75183154,742.042127195091,824.764460050306,4,1094.647709,0.152159002754816
2014,UF,12,15,combined,19771.43605393,2049.8949646453,17927.3244186725,290.515601334795,1483.77534298655,4,-1844.1116352575,-0.0932715069470608
2014,UF,12,15,female,10273.98517959,1106.61207779332,9190.1207364725,692.506643660579,916.83332043554,4,-1083.8644431175,-0.105496009987505
2014,UF,12,15,male,9497.45087434,1449.84198929834,8737.2036822,416.228525699391,983.254782016179,4,-760.247192140001,-0.080047499292049
2014,UF,12,16,combined,17039.1138869,1248.8661887702,16228.1800534525,674.861308732971,1180.65771566566,4,-810.9338334475,-0.0475924886018258
2014,UF,12,16,female,8321.1514107,866.030233027493,7910.836350365,524.84805145872,813.723160351866,4,-410.315060335001,-0.0493098899519344
2014,UF,12,16,male,8717.9624762,924.692719304457,8317.3437030875,352.854717276712,799.522058744223,4,-400.618773112501,-0.045953257335781
2014,UF,12,17,combined,16941.78889188,1545.7811938609,16705.924943955,601.133384007225,1232.00343144598,4,-235.863947925001,-0.0139220214246707
2014,UF,12,17,female,7846.78856437,854.0061980008,8181.8199083925,466.709574080588,824.315652353584,4,335.0313440225,0.0426966192951573
2014,UF,12,17,male,9095.00032751,1259.5475588144,8524.1050355625,288.628140240495,877.757723648548,4,-570.895291947501,-0.0627702332478969
2014,UF,12,18,combined,19406.10316848,1706.98278483102,18196.98830832,909.045943219317,1228.40660149548,4,-1209.11486016,-0.0623059070470099
2014,UF,12,18,female,8249.71846557,1009.8004618704,8295.3800644225,703.083670721697,809.75316362273,4,45.6615988524991,0.00553492813640449
2014,UF,12,18,male,11156.38470291,1228.82696550177,9901.6082438975,444.842976058542,932.069437439289,4,-1254.7764590125,-0.112471601905697
2014,UF,12,19,combined,15618.40707919,1381.60122728037,15658.4394168875,970.051992904049,1298.85304727714,4,40.0323376975011,0.0025631511263937
2014,UF,12,19,female,8165.08605802,907.11812328301,7696.7285725925,357.907871164956,827.68840944088,4,-468.3574854275,-0.057360998046979
2014,UF,12,19,male,7453.32102117,976.801664248268,7961.710844295,781.587162228559,895.435122212592,4,508.389823125,0.0682098384976304
2014,UF,13,14,combined,78886.26126792,5115.2311329706,80828.551915315,5085.46966875135,4976.7777591227,4,1942.29064739501,0.024621405757822
2014,UF,13,14,female,39185.91716177,3538.9092815764,40911.164511865,1617.0683876949,3443.35262638709,4,1725.247350095,0.0440272290418192
2014,UF,13,14,male,39700.34410615,3429.0848112295,39917.38740345,3472.96012188205,3277.74852268735,4,217.043297300006,0.00546703818787263
2014,UF,13,15,combined,76728.26403334,4717.87343697261,77362.1972295075,4878.8336219669,4897.50464181515,4,633.933196167491,0.00826205576464018
2014,UF,13,15,female,33474.92338524,3289.03044101816,35477.2295042,4337.57059574097,3221.34550964999,4,2002.30611896,0.0598151068463048
2014,UF,13,15,male,43253.3406481,3535.17166549218,41884.9677253075,1861.7386259656,3265.42509383138,4,-1368.3729227925,-0.031636236699618
2014,UF,13,16,combined,73930.1306945,5100.46079910934,72803.2404095375,1030.68849514402,4653.18426023581,4,-1126.8902849625,-0.0152426388858844
2014,UF,13,16,female,34689.21141024,3128.98412134486,35159.62445265,1886.77485786414,3108.62853361157,4,470.41304241,0.0135607880169665
2014,UF,13,16,male,39240.91928426,3932.94197046112,37643.6159568875,1173.62023050453,3242.95342155694,4,-1597.3033273725,-0.0407050435236159
2014,UF,13,17,combined,84257.71795287,5860.56569824696,77109.368219725,2326.8685816748,4997.34986934937,4,-7148.34973314501,-0.0848391091857422
2014,UF,13,17,female,40656.91877375,3790.0967339578,36398.4168014175,2515.5443061407,3284.46777794223,4,-4258.5019723325,-0.104742368599806
2014,UF,13,17,male,43600.79917912,4131.20927895556,40710.9514183075,2415.20970016442,3348.76457190274,4,-2889.8477608125,-0.066279697051893
2014,UF,13,18,combined,78439.27336228,5773.62663257351,76260.511975635,3027.99953292845,4899.43323432613,4,-2178.761386645,-0.0277764096128499
2014,UF,13,18,female,37897.87038175,3548.2632747251,36071.127634905,2780.18817879307,3283.73265704228,4,-1826.742746845,-0.0482017255440474
2014,UF,13,18,male,40541.40298053,3780.32072587437,40189.38434073,1184.10547484895,3397.87244193264,4,-352.018639800001,-0.00868294173166768
2014,UF,13,19,combined,68780.77657577,4876.66190597711,70377.73306536,3623.68706663655,4538.9633102552,4,1596.95648959001,0.0232180642483846
2014,UF,13,19,female,36551.35378454,3667.59647521251,35177.703393365,2431.4486625321,3329.25826647468,4,-1373.650391175,-0.0375813820541992
2014,UF,13,19,male,32229.42279123,3405.84570490755,35200.029671995,3393.77076283159,3000.53278607791,4,2970.606880765,0.0921706510230563
2014,UF,14,14,combined,10326.81670595,920.321377333645,9223.7785568675,431.406818221795,860.823039050862,4,-1103.0381490825,-0.10681298801856
2014,UF,14,14,female,4196.2289266,579.41546717019,4377.6916703325,423.560870968301,554.121885994966,4,181.4627437325,0.0432442430826886
2014,UF,14,14,male,6130.58777935,823.728780292545,4846.086886535,282.986561800535,648.871747667,4,-1284.500892815,-0.20952328537594
2014,UF,14,15,combined,10463.13134677,988.228746055632,9340.3880599075,764.992580110141,811.304116684979,4,-1122.7432868625,-0.107304711147404
2014,UF,14,15,female,4743.14466545,646.922833676542,4294.636578365,378.627107780044,561.816099557663,4,-448.508087085,-0.0945592257288758
2014,UF,14,15,male,5719.98668132,718.521946071747,5045.7514815425,471.749441276671,597.981033576739,4,-674.2351997775,-0.117873561135969
2014,UF,14,16,combined,12466.26228158,1270.92709926522,10814.9565959775,534.555081758493,1028.6808294807,4,-1651.3056856025,-0.132461972025284
2014,UF,14,16,female,6565.47505744,869.367625166021,5769.1151729475,139.399129038662,737.5826479925,4,-796.359884492499,-0.12129508946806
2014,UF,14,16,male,5900.78722414,894.415991438884,5045.84142303,416.713052287648,677.0191212486,4,-854.94580111,-0.144886736063357
2014,UF,14,17,combined,9345.02156255,869.594079564147,10114.10326913,787.830256632847,917.222075451617,4,769.08170658,0.0822985481020269
2014,UF,14,17,female,4663.45483174,620.075987102452,5243.035847475,258.399997878282,668.032706480268,4,579.581015735,0.124281468706485
2014,UF,14,17,male,4681.56673081,649.584972742898,4871.067421655,620.73718851919,614.878444245244,4,189.500690845,0.0404780497088444
2014,UF,14,18,combined,10407.54506487,986.965913451665,9693.383101415,250.047827254965,887.38485527855,4,-714.161963455001,-0.0686196369079975
2014,UF,14,18,female,5549.92829223,765.282910635958,4853.08082057,393.001385836959,620.007542838325,4,-696.847471659999,-0.125559725273496
2014,UF,14,18,male,4857.61677264,665.59863351923,4840.302280845,273.657373118927,623.851971027346,4,-17.3144917950003,-0.00356440052919002
2014,UF,14,19,combined,11269.80113789,869.671416727141,10032.37670584,391.796188541773,790.811932487221,4,-1237.42443205,-0.109800023701366
2014,UF,14,19,female,5666.53865358,702.495738668498,5501.8869786475,363.207497211393,641.457344705628,4,-164.6516749325,-0.0290568343389799
2014,UF,14,19,male,5603.26248431,668.934671005819,4530.4897271925,122.558665242262,552.455151434258,4,-1072.7727571175,-0.191455024661334
2014,UF,15,14,combined,178581.35028477,9505.21488462677,173709.102056903,10834.3468706806,8683.59809900693,4,-4872.2482278675,-0.0272830741849476
2014,UF,15,14,female,85972.90015804,6481.42646984542,82365.3297229375,4567.38543787576,6142.23026961911,4,-3607.57043510251,-0.0419617161741767
2014,UF,15,14,male,92608.45012673,7025.89054998527,91343.772333965,6454.07241174959,6082.77608052097,4,-1264.677792765,-0.0136561813855469
2014,UF,15,15,combined,163600.30535677,8587.78536830443,156417.89310504,2538.67888845869,8073.90886834504,4,-7182.41225173001,-0.0439021934345845
2014,UF,15,15,female,68230.7399503,5967.15439317295,73357.5895863125,3215.85736704296,5283.39628701777,4,5126.8496360125,0.0751398803493404
2014,UF,15,15,male,95369.56540647,6305.27161200319,83060.3035187275,2648.4793123046,5823.47445917939,4,-12309.2618877425,-0.129069078120256
2014,UF,15,16,combined,164892.17704699,10258.0391476014,159706.952300163,3944.01517355906,8568.41699047188,4,-5185.2247468275,-0.0314461537211062
2014,UF,15,16,female,80892.23370922,7398.67254539252,73516.8634051925,3415.64481755253,6055.66291333045,4,-7375.3703040275,-0.0911752583139123
2014,UF,15,16,male,83999.94333777,6596.28976451926,86190.08889497,1485.83817447364,6002.4976904951,4,2190.1455572,0.0260731789829103
2014,UF,15,17,combined,153178.29224518,8859.44087945799,162627.327807648,7497.76801312095,8590.76678537197,4,9449.0355624675,0.06168651852668
2014,UF,15,17,female,75627.93426447,6201.18838360974,81859.726524685,2926.32454132245,6087.92528783921,4,6231.79226021501,0.0824006674362214
2014,UF,15,17,male,77550.35798071,5900.55288986358,80767.6012829625,5244.37454847303,5881.35761064785,4,3217.24330225249,0.0414858601046401
2014,UF,15,18,combined,160282.92126742,9249.71754085554,157591.804084255,8940.1718715359,8305.16107439234,4,-2691.11718316498,-0.0167897937090569
2014,UF,15,18,female,70600.91130761,6367.45818980481,74326.17845442,4979.44964141003,5805.03873338671,4,3725.26714681,0.0527651425146471
2014,UF,15,18,male,89682.00995981,6550.98347108694,83265.625629835,6289.62861201748,5764.75803984653,4,-6416.384329975,-0.0715459469836864
2014,UF,15,19,combined,149715.19763902,8946.22955545861,152109.607115165,2517.60176620115,8364.78594781744,4,2394.40947614497,0.0159930956503037
2014,UF,15,19,female,79471.74083007,6280.39875348399,78432.2905008875,3051.52553149013,5822.89847756873,4,-1039.45032918251,-0.0130794961621026
2014,UF,15,19,male,70243.45680895,6197.22812228765,73677.3166142775,1198.43935008572,5758.35713499979,4,3433.85980532751,0.04888511985774
2014,UF,16,14,combined,14227.65892856,1949.41646936967,16639.16089294,1169.18735092811,1823.85528357257,4,2411.50196438,0.169493939690897
2014,UF,16,14,female,7114.38911096,1195.5984984508,7754.191626435,1257.72525027843,1164.4720631777,4,639.802515475,0.0899307734643526
2014,UF,16,14,male,7113.2698176,1325.79160682184,8884.969266505,907.887200139253,1270.22518038279,4,1771.699448905,0.249069625409312
2014,UF,16,15,combined,18731.56001726,1904.41854851259,16829.521468145,440.180801219823,1772.91245706712,4,-1902.038549115,-0.101541918951886
2014,UF,16,15,female,8909.91117026,1373.64785862473,7858.3189845525,357.788450018614,1151.98590521109,4,-1051.5921857075,-0.118024991003004
2014,UF,16,15,male,9821.648847,1322.06074828417,8971.2024835925,572.657321808014,1210.54812050739,4,-850.4463634075,-0.0865889604337939
2014,UF,16,16,combined,11472.61591821,1476.47561235906,13654.227942585,1742.84496096586,1721.26503014778,4,2181.612024375,0.190158202795948
2014,UF,16,16,female,5190.38346965,1031.51095604448,6491.03976122,1834.80444674897,1057.16154142562,4,1300.65629157,0.250589633535826
2014,UF,16,16,male,6282.23244856,1032.94119766404,7163.188181365,716.962123738961,1237.36165977342,4,880.955732805,0.140229725661764
2014,UF,16,17,combined,15414.74614705,2157.49772091695,14420.0174896575,1977.03396716072,1813.51834233377,4,-994.728657392499,-0.0645309788369668
2014,UF,16,17,female,6765.99816803,1342.77593771994,6859.109612345,1221.44634943905,1199.59035571755,4,93.111444315,0.0137616715231997
2014,UF,16,17,male,8648.74797902,1457.92848931303,7560.9078773125,924.801924659396,1245.80899682766,4,-1087.8401017075,-0.125780067166527
2014,UF,16,18,combined,14992.76256441,1736.67894221204,14500.2135153475,1506.23446495839,1775.60545230122,4,-492.549049062502,-0.0328524544390318
2014,UF,16,18,female,7787.1920009,1299.25370977234,7727.4024740425,918.925887146867,1197.07595391926,4,-59.7895268574994,-0.00767793151248733
2014,UF,16,18,male,7205.57056351,1138.19933514913,6772.811041305,660.203412744761,1140.17780405295,4,-432.759522205,-0.0600590221677315
2014,UF,16,19,combined,11357.90965256,1772.26470318489,15211.0319983175,1151.62471937683,1995.48823507085,4,3853.1223457575,0.339245729507016
2014,UF,16,19,female,6585.65024962,1231.42577854596,9077.0783335925,1066.17048541171,1571.79954520368,4,2491.4280839725,0.378311630520655
2014,UF,16,19,male,4772.25940294,1043.58769255633,6133.953664725,434.120153807344,1064.1141033313,4,1361.694261785,0.285335340519443
2014,UF,17,14,combined,31314.64413481,2883.0938468316,30009.2669036075,2452.65837467307,2613.81013351727,4,-1305.3772312025,-0.0416858395574555
2014,UF,17,14,female,17252.72494194,2053.25502382779,15611.90833808,1714.16397148067,1908.302966815,4,-1640.81660386,-0.0951047796438987
2014,UF,17,14,male,14061.91919287,1824.01779178239,14397.3585655275,755.823052226308,1631.65586878916,4,335.4393726575,0.0238544517328461
2014,UF,17,15,combined,26918.25486348,2483.4705317461,27825.420004495,1836.96355299325,2356.13825302906,4,907.165141014997,0.0337007412113386
2014,UF,17,15,female,13380.46379276,1701.87381929997,12671.340908805,1743.40259987616,1531.92867681013,4,-709.122883955,-0.0529968837357265
2014,UF,17,15,male,13537.79107072,1785.96331588308,15154.07909569,1325.87822647933,1778.44982010423,4,1616.28802497,0.11939082354918
2014,UF,17,16,combined,30878.93879478,2916.746859467,30035.488717585,2375.51948759602,2770.13651121709,4,-843.450077194997,-0.0273147365199474
2014,UF,17,16,female,14857.38989686,1950.648748604,15240.01987704,863.024480021315,1752.89091615515,4,382.62998018,0.0257535127526582
2014,UF,17,16,male,16021.54889792,2110.31346664047,14795.468840545,1687.00088215467,1850.92479722789,4,-1226.080057375,-0.0765269366393268
2014,UF,17,17,combined,31889.69788961,3216.27759446732,31052.7506242175,2934.17681414118,2770.75172959536,4,-836.947265392501,-0.0262450672405143
