draw,15,16,17,events_age15,events_age16,events_age17,deficit_age15,excess_age16_17,recapture
389,0.104453326907136,0.0039443297898263,0.0381781650385295,19.2415330997322,26.4025155559264,380.916153773058,-19.2415330997322,407.318669328984,
390,-0.115232696424854,0.00591745761890325,0.00810735127951678,-23.6940977871272,39.5711923536956,82.1103566557994,23.6940977871272,121.681549009495,5.1355215169072
391,0.0321781475893049,-0.00360393656145603,0.0431684316173162,6.14319233494882,-24.215211350942,429.639628784439,-6.14319233494882,405.424417433497,
392,0.177578818247373,-0.000684777269348481,0.0457329628137043,31.5647696978192,-4.59437402746499,454.584522638565,-31.5647696978192,449.9901486111,
393,-0.209866984640488,0.00893654604359189,0.0317754683297715,-45.301711004525,59.670393589675,318.044963746051,45.301711004525,377.715357335726,8.3377724364097
394,-0.165965775558658,0.00322303427786491,0.00364420342608259,-35.0233436307911,21.5820923073131,36.9904633165145,35.0233436307911,58.5725556238276,1.67238617309893
395,0.0914062842012919,0.0666800214743121,0.0751552889178846,16.9465128446497,432.638444846628,736.241404140344,-16.9465128446497,1168.87984898697,
396,-0.0246322647032962,-0.0156431462490625,-0.00177043633078411,-4.83800021604056,-105.743506110308,-18.0195135417147,4.83800021604056,-123.763019652022,-25.5814415306725
397,0.0423120370290893,-0.0337361036427988,0.0188322717803533,8.0372989239847,-230.128032932975,189.713397742505,-8.0372989239847,-40.4146351904702,
398,-0.0543092675782727,-0.0485914311387145,0.00771803079099702,-10.8273495519797,-333.950591502008,78.1825593158261,10.8273495519797,-255.768032186182,-23.6224046298955
399,-0.0323031902594856,-0.00884753610988659,0.0120462758749491,-6.36913683250662,-59.6037088637139,121.76370731543,6.36913683250662,62.1599984517164,9.75956398588675
400,0.057906114864006,0.00921345233609466,0.0231564101937063,10.9147220885234,61.5108261606003,232.772051394924,-10.9147220885234,294.282877555525,
401,0.0644724171192517,0.0260920028984356,0.0449053166243488,12.1129770126526,172.735752900591,446.541095590174,-12.1129770126526,619.276848490765,
402,-0.0440653068574909,-0.0247923411824681,0.0086931650198638,-8.73981677288777,-168.360635848025,88.0176647461775,8.73981677288777,-80.3429711018473,-9.19275234134007
403,-0.0396143426984394,-0.00959906821150027,-0.00663410567023285,-7.83943438057331,-64.6909401392184,-67.6864919831023,7.83943438057331,-132.377432122321,-16.8860947991811
404,0.0370401423381684,-0.0285059042195762,0.0209778750039777,7.05433437467792,-193.940187214138,211.102033277707,-7.05433437467792,17.1618460635689,
405,-0.00568984725579234,-0.034496351716305,0.0143555316455665,-1.10697665232858,-235.403976414526,144.938577053605,1.10697665232858,-90.4653993609207,-81.7229515822421
406,-0.0573287832522871,0.0175145410954695,0.0417872367690857,-11.4467636428623,116.447289947949,416.178380251081,11.4467636428623,532.62567019903,46.530677737122
407,-0.0904767318416546,0.0515934775787516,0.0558996443048702,-18.3710310610673,337.262375186361,552.847539888246,18.3710310610673,890.109915074607,48.4518213548158
408,0.0077713231549096,0.0504057531986687,0.0835459614206621,1.50179368159791,329.692387875258,815.057470008435,-1.50179368159791,1144.74985788369,
409,-0.0468489288352435,-0.00623463590303599,0.0407622508562784,-9.30495398538245,-41.9463271671318,406.176750591593,9.30495398538245,364.230423424461,39.1437103285676
410,-0.0497191964588183,0.0279002695047643,0.0449677287817242,-9.88933187539379,184.540768211434,447.14787628995,9.88933187539379,631.688644501384,63.8757655684631
411,0.0778518270725644,-0.0353705528896618,0.0298353886419162,14.5303107653561,-241.475687678533,298.914774929204,-14.5303107653561,57.439087250672,
412,-0.00699492063859533,-0.029808859828516,0.0161000796379957,-1.36177180301501,-202.9376663231,162.410788298171,1.36177180301501,-40.5268780249282,-29.7604032740288
413,-0.0112438265688519,-0.0278289333886857,-0.00578333517725793,-2.19361155208139,-189.270032959107,-58.9811248297207,2.19361155208139,-248.251157788828,-113.170063110434
414,0.0290971518197906,0.0319699366790407,0.0311629009437285,5.56351376633407,211.031066532562,312.008741361728,-5.56351376633407,523.03980789429,
415,-0.283450499277836,0.0180250497311202,0.0381094585508488,-63.5744127571952,119.810965354437,380.243625807606,63.5744127571952,500.054591162043,7.86565804503555
416,0.00490158023379104,0.0343954849299575,0.0455242793866218,0.948579902084484,226.768259241582,452.557073584493,-0.948579902084484,679.325332826075,
417,-0.0757024358344237,-0.0184509057165439,0.0276433809830181,-15.2564629952772,-124.898930517002,277.255742812161,15.2564629952772,152.356812295159,9.98637838549621
418,0.00447139904431931,0.0156536381340629,0.0385544582933072,0.865514946807975,104.171492400979,384.598650808745,-0.865514946807975,488.770143209725,
419,-0.129115801317453,0.00977453908685334,0.0235750005652781,-26.7374444680126,65.2384762230484,236.930390362911,26.7374444680126,302.16886658596,11.3013368554149
